projection_candidate_id,subject_id,record_family,display_name,runtime_mode,current_decision,blocking_reasons,geometry_reference,publication_reference,read_model_version
readcandidate:nngla:a8a39e63f40c732dc7009ff949ada569608c69ecbd3a7c2a614584190c695fbe,NG-PLC-000632,PLACE,Estuary View,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:eee3dba25ff7d66563f8977088515262767d10e6b3a4410860bd5591748388a4,NG-PLC-000633,PLACE,Sabara,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:cd692071cb2cea37c2c27e11b2e61d5c93b6b230250c1211eb8c2e06c91bc92a,NG-PLC-000634,PLACE,Sabhira,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:1a3849949731eb92a5e94ae7174e1b589f412063af8e4bbbcefb6c87aa721b8c,NG-PLC-000635,PLACE,Gulfstone,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9b26528ab5648c2d65748c3826fcb9c98ed361e2ed19eb4702f2f078088f7958,NG-PLC-000636,PLACE,Moriah Port,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:bf27c95536ced623cc3e5352fadac85839e9628f98a85c93d0351572d872bd6b,NG-PLC-000637,PLACE,Varekh,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:32b11b1672e8918fdfea288595d41969ca96d7effee9157bf303dc9f21dde5de,NG-PLC-000638,PLACE,Saltcross,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:19053529fdba8776fc90e7164fbdd94e4ce8f0549cc09621dfff310cd30be428,NG-PLC-000639,PLACE,Estuary Ford,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:da2e6fe74bbb981b480af8f55d3c2903ddc753ea6e848ac307fc084c13425f8c,NG-PLC-000640,PLACE,Tidelock,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:c7bc85983646b9a4fa583ef91b3937cf2f838c34602176d73b8bce6c2851e518,NG-PLC-000641,PLACE,Cormorant Bay,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:0ab93ee3caac47c19595e7eb78154baa3f92f78131e5e17d7431f94ba6e29c95,NG-PLC-000642,PLACE,Mangrove End,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:b0d90f20d7fbe29245e9e8a652332e34f5092dd8bfafafa27badfe2b1f09edbc,NG-PLC-000643,PLACE,El Mora,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:b0fafd7ff41aa14bf6582b5c57714ec08c8d960b933c3c1afe28e92ffec90f69,NG-PLC-000644,PLACE,Trossport,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:e55027245291420d6f1dc287a37c3ad44ff2b8efd2eab5a6702787627ef6108f,NG-PLC-000645,PLACE,Varnmouth,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:482a9571e0a153f6b6380d9fd0f4e26b220840c66c2367a9defba39c37de675e,NG-PLC-000646,PLACE,Beacon Wells,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:929ffc2122005caab8135a6e10710ca7cb914c93b0a7a356fa9efdc35dd66b6b,NG-PLC-000647,PLACE,Crescent Gulf,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:be5adc0674e6e4afc09fb85a22c186b4e4b6d8a0a5ddd7b927e60a6aeca86be7,NG-PLC-000648,PLACE,Sabarin East,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:29fa6d5cc004fc97c81014aedf055503fd64cb2e3f7529ec6306e2f314d34250,NG-PLC-000649,PLACE,Sabara Wharf,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:dc28deae68d8ef8f915968b96edbf38d976934975e9262c4035d1ad51ea27260,NG-PLC-000650,PLACE,Gulf Junction,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:e445bd96d5c56ec66ca61f6eed08cebd75a54207e6c2f3f034d46ff5415d172b,NG-PLC-000651,PLACE,Tidecross South,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:01f8fc68f68ed2deb892f82e91a134034ff9c423b2a4073ea27cfcca98d100eb,NG-PLC-000652,PLACE,Tidelock Row,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:4da2a1e2ab3b079b6d224b52a230a9c9ecc7b3413414059454eb60a25065a051,NG-PLC-000653,PLACE,Mangrove Gate,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:3a31d8bbb37e5ee237439032ac9f41b70b26a9070247b231a518a72db2137d01,NG-PLC-000654,PLACE,New Moriah North,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:daf57cc1685323ad4d98775df0573429120ac5f13ae926f6845aabdd3317b30d,NG-PLC-000655,PLACE,Tross Line,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:e73792b6d9ffd9428da3d1ae3bee309c3273978462b666208d60876ea928bffa,NG-PLC-000656,PLACE,Beacon Cross,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:84ac7ae0f2189da07a79634c75fff05a0484ae83cba352f20741f4e31a7cc759,NG-PLC-000657,PLACE,Old Sabara,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:b390e4e85558a3e1853bd4bc648a4b38ed45a8350fb749d07da26e47f807ba27,NG-PLC-000658,PLACE,Sabara Quay,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:42e897e0e1f26f48c9df25e3b29f3cde7e9bb19528eb21c15dd55c8fa1065202,NG-PLC-000659,PLACE,Upper Sabhira,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:2203bc8a0cea82ae1971555722a67de399456c21f1567562f3c090cbb706c05c,NG-PLC-000660,PLACE,Sabhira Creek,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9df253f54acf274187e3d25e63c0f06dbad20fa8c9940768ee13ca4c47cb8dee,NG-PLC-000661,PLACE,East Gulfstone,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:cb432a1ca3910d50bc47087ee35a77edfb23509481edeef0dde995a6d6d93471,NG-PLC-000662,PLACE,Gulfstone Reach,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:a7457ce41f4eb2c5ccb84d6fc92a85ecad51b8d78a01860db6914dacb7eaf131,NG-PLC-000663,PLACE,Lower Moriah Port,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7393d075307709a674d5fdffe488a815aee20fff0f500aaea53c007dcfe568c6,NG-PLC-000664,PLACE,Moriah Port Salt,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:4eba7fc5c9673e245fe6ee0a01c2e53d396f69625acd7de3690ae36fceda029c,NG-PLC-000665,PLACE,South Varekh,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:5f4bdecd589edd97d2b9c901352d6d3139c672f8d0c3456eec9e038d485b2085,NG-PLC-000666,PLACE,Varekh Point,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:1aebea37636632cc8c9110eaa147b222253b853c107bf86ea96f53671d4b2907,NG-PLC-000667,PLACE,Saltcross Dock,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:d96f28c1289e633e0c8a4dd3f01fa017e27a3663cc88e51c49dccf87a14bb779,NG-PLC-000668,PLACE,Saltcross Flats,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:83d7d03b7cd9e397b655213f066e97b562e2dc436878b6e1f02e20970be80549,NG-PLC-000669,PLACE,North Estuary Ford,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:fbd9d9cf0614df7c1d6cc9d8a9c0ff19195dfd90926ca797b799ae146ff4d8a5,NG-PLC-000670,PLACE,Estuary Ford Estuary,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:a9e81945cd4421777d52cce42c9589897b6eb0fc033241cbea2d8fd44b5db8de,NG-PLC-000671,PLACE,Tidelock Lock,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:14e5ed9f5f0367f95ac324b88c3a0f34227674fb62a99d099a53e1437c12e802,NG-PLC-000672,PLACE,Tidelock Bank,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:88ad48a1fbfa6e6e840c5f1e33b8cc6ad0280a8bcde8f82b91c3f03b1eb6a2dc,NG-PLC-000673,PLACE,West Cormorant Bay,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ee8667eabd30adb2c45a5327a315e83a8f2dbb5d843b71bbb63d69ec6ff4780a,NG-PLC-000674,PLACE,Cormorant Bay Mangrove,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:de6dbff90043f22fbdf09924afd43fa8b6be9188929e6fd358bcfacf721958aa,NG-PLC-000675,PLACE,Mangrove End Anchorage,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:37ac145862634dd7a066d91adf3715732b2fa52a231b2b91ca5efc921259e175,NG-PLC-000676,PLACE,Mangrove End Bend,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:924c4920c4ae77758ceb0baef9000a5444617e4f6e156c9a6e583e04803ce87a,NG-PLC-000677,PLACE,Old El Mora,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:90c5270354d92ccf61b1196bcf7963d58e0d368261688ac9b6a21248e26535e8,NG-PLC-000678,PLACE,El Mora Gulf,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:3392574f82563329692af47f2dcdc7325e2f82f16b4b1ae0f4e6c7d2374b45f2,NG-PLC-000679,PLACE,Trossport Jetty,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:6bb274a49eb5c7b925bc754080cc3bec6e7cb006dcd053fbd19f85a346ee1e3c,NG-PLC-000680,PLACE,Trossport Inlet,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:cc9279a058d9d00e2ec3c9f39879607205a52ad6f351aa0519e8534c645925a0,NG-PLC-000681,PLACE,Upper Varnmouth,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:d9f3e78e08d796cd7f5c321c3b2e526cc431323ebf2283465f9ed888e6358e70,NG-PLC-000682,PLACE,Varnmouth Reach,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:6e40e48ad76bc0d10b8d5d546ceac6ed518253acec3bc2cec84ed608ce77ad57,NG-PLC-000683,PLACE,Beacon Wells North,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:143c1d7ccbbe8b03b88385cff652d68c2fa83e0d247a6d726788a8a751753b28,NG-PLC-000684,PLACE,Beacon Wells Shore,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:643babd1f9ef71db7ab44fa3e58cfadbe534a6a8266563d7f4adc6c016658507,NG-PLC-000685,PLACE,Crescent Gulf Sands,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:18ba6307832efce193d96bd504d2a68a4286a2ad98805df26a54b61372f89b8b,NG-PLC-000686,PLACE,Crescent Gulf Yard,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:616ed4700d52b34cea63112ea97c1f9560cbe5e578ab388d3206aebc08b4869e,NG-PLC-000687,PLACE,Spice Basket,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8efe77bf153a97a1bd0e7bf1887f0dd32f2432a75eb3c1e6ab617d87ad82c52c,NG-PLC-000688,PLACE,Gulf Market,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:dd5701beb1688a3bfd95871a4ccea3d782d8b646d0975ab0fba5219f12a67c28,NG-PLC-000689,PLACE,Anchor Exchange,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:e6d47afd0cafd671d8870f6a81a94f06d8a05b41ededefc159991d2838f83d94,NG-PLC-000690,PLACE,Mangrove Cross,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:27b8a81a88688010428e95a69bb8ec7373e6cd1bc1d28ad6fadb92c26719c12a,NG-PLC-000691,PLACE,Customs Gate,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8e0f142e81d22d917c8f2fe02db22e7d5ae706af907d690c5fa554fe7ecb7f50,NG-PLC-000692,PLACE,Meridian Free Zone,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:a74cdca3e34343f82ade43c920206390e0426807cd29d7d2c9165bf9c27f919a,NG-PLC-000693,PLACE,Gulf Shipworks Estate,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:b0f5ec3d5cc643d4a7b975ecdee73d921c3f50b0a160c2623b3e56f0bbebaca0,NG-PLC-000694,PLACE,Pearl Estuary,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9ffd911206ab4db84fee9ff48c42847d04ac7068b45521eba5df2bbc9081e750,NG-PLC-000695,PLACE,Mariner's Key,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:14782b6a15ffcf2d8512dd7067f6e9ac4670caee78c733f24a13c0de01e18bff,NG-PLC-000696,PLACE,Saffron Coast,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:512ed3459f77492bb520bf09a3cd805dd1dde5814ea4095e67e661b531a0541b,NG-PLC-000697,PLACE,Moriah Key,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:23dbbf2bce1bd3eb9aef806bfc8def4810ddd83fcb4d8f6fd9e8704f57743f0a,NG-PLC-000698,PLACE,Tross Isle,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ea2afb897f73007f2287af6e9cea0aa456d2784884df29248c92c901229e189c,NG-PLC-000699,PLACE,Pelican Key,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:7c878a394b7c4b50acec493fa895fe844fde8b71c6b33ac725c77998f13379bb,NG-PLC-000700,PLACE,Meridian Island,simulation,BLOCKED,NAME_NOT_PUBLIC|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:24414d0411c935d14c64cb32d9194269e1ade5ca5793289b298ea346cc677f54,NG-ADM-000001,ADMINISTRATIVE_AREA,Orivane Capital Territory,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:3a088acab99ac4ee30b32581dbfc40f609eeb6e80c0ece8f55e241567789d4d6,NG-ADM-000002,ADMINISTRATIVE_AREA,Aelvar Highlands,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:fe42d32f9abab97d216047c420a380b8bccb64d2800f25cc135cc09f218ccc74,NG-ADM-000003,ADMINISTRATIVE_AREA,Vondrel Plateau,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:280219a3b96b8c319561021d42306504030c27d4af685d6cfcc400db665a857e,NG-ADM-000004,ADMINISTRATIVE_AREA,Nyara Basin,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:c2b214de09133a34a01b67e1c3a8841575d22649a818515d1baf5986608236f7,NG-ADM-000005,ADMINISTRATIVE_AREA,Tekhara Rainbelt,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:2379ba38dd17bb3decca812fc689788d8885fe182e65311c23235723ac71e31b,NG-ADM-000006,ADMINISTRATIVE_AREA,Barazin Drylands,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:8187ff2cfe01aa0f2c581699128be2dc4d1eb1f8fa4c96e9fcbfb3530b38a2b8,NG-ADM-000007,ADMINISTRATIVE_AREA,Lysaran Coast,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:bc25f6caa1dab3a641c2396a84be5e1c6a14c9a64c6f9c0884acb66739bac174,NG-ADM-000008,ADMINISTRATIVE_AREA,Sabaran Gulf,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ea4d32a9810ea6d00601ab4a6d3692736249f604173a14b36d319157ed632e8e,NG-ADM-000009,ADMINISTRATIVE_AREA,Orivane,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:22e8fa3d29d18fdbc2fe78002d4d3cc703e13efe45d5f435d8f6038d41abb553,NG-ADM-000010,ADMINISTRATIVE_AREA,Bellwether,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:aa949d6e3ef4bd54155ff9142a67b6df9063df01249a8bc0b4b45eec7dbfe6de,NG-ADM-000011,ADMINISTRATIVE_AREA,New Carrow,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:5023b548070a98f4a874284127d178f76f3c7c0a3a47c33f59d257c5c6a1b9a4,NG-ADM-000012,ADMINISTRATIVE_AREA,East Meridian,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:5db18deaf876a5ea3cec0e224caf59fdc1dcdfde3d2f79f7849e130af4d3cafd,NG-ADM-000013,ADMINISTRATIVE_AREA,Orivane Central,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:d91d75d14247d307ae81326ee63e31e209cdae626486f5927611f25f0fd4514a,NG-ADM-000014,ADMINISTRATIVE_AREA,Civic Crescent,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:0e1e21827e5952a4bb6a183cb199bd8b64540e958ee59700a7a4ac5015cfdfe3,NG-ADM-000015,ADMINISTRATIVE_AREA,Parliament Hill,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:65caa4c8396182225b71471de3d7f81ed7cb21cf2cfcdac52ef463d6c4491ca3,NG-ADM-000016,ADMINISTRATIVE_AREA,Meridian Exchange,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:ffcf7c30fb8dd0c1be1f7d528fc7cf37a0623576e3d8eb65196bcb114a6fe6a3,NG-ADM-000017,ADMINISTRATIVE_AREA,Old Orivane,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:94971a69a6e587e64db1970aabca3c33eaefcdc6e2fe1dfa0957f0842bb4da12,NG-ADM-000018,ADMINISTRATIVE_AREA,Northmere Quarter,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:f057bd6e150b12f3234f459a5c631f584f6e810fbfcd7dc0327b85b918387a9c,NG-ADM-000019,ADMINISTRATIVE_AREA,Embassy Arc,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:6d5267ab179ebe736e5fa66132fbbbd2fc178b28e3ec276c78030ff3db5d9086,NG-ADM-000020,ADMINISTRATIVE_AREA,University Ring,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:a81d51ec7b251f669e436809d9c05be938ddf2e141746213a0b40479412f5710,NG-ADM-000021,ADMINISTRATIVE_AREA,Maple Junction,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:73cdc439e3fe41b079f0a00edee1e8ab928b5c99cbeba5d512a752dcc521bcb3,NG-ADM-000022,ADMINISTRATIVE_AREA,South Bell,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:a1ba795d3908ffd627a2a1b34ae55ab79bc6ba95aafe517b918b64c68ac021d8,NG-ADM-000023,ADMINISTRATIVE_AREA,Orchard End,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:310e94f0be60ab4320b5947f6accf6018536090223964a5265eca8195a071496,NG-ADM-000024,ADMINISTRATIVE_AREA,Carrowfield,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:a4afab0fbf07484a0e8c61eb3c8ab5fe01518d8ec236ec265666e113366f142b,NG-ADM-000025,ADMINISTRATIVE_AREA,West Carrow,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:421bdac309663d278b98ae854e52026ddc27a88b788a2c9d07ee73683194c64d,NG-ADM-000026,ADMINISTRATIVE_AREA,Low Crescent,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:a058dcff915a9d77e31731f581ff66580de93f7f13b4a4a04bbee3cfc70ecd02,NG-ADM-000027,ADMINISTRATIVE_AREA,Meridian Gate,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:77620d02425e04ca140690a06883f0bd40f1159cee8be0a6b5e2918134f1bcd1,NG-ADM-000028,ADMINISTRATIVE_AREA,Railview,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:4cbd93b42920583899d1989e13e304f4819a00b07e29dfa507ed43d0dc91bf82,NG-ADM-000029,ADMINISTRATIVE_AREA,Eastbank,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:c28b42a598097ce582f6926fe4da7d2fca00597df6a7c4355f39ae1c35181972,NG-ADM-000030,ADMINISTRATIVE_AREA,Eastline Industrial Park,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:67f0c7a4b3e882bc48b5a54a2f787f36efe117d6b846655e6b5aa66b7ef2e007,NG-ADM-000031,ADMINISTRATIVE_AREA,Capital Logistics Zone,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:e2a0bb65a63e0ac03891f49de8e970eba4e953131f9c435e762bef82fd65996a,NG-ADM-000032,ADMINISTRATIVE_AREA,Northgate,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:9ac3a0db0ba5b4729e879cc0585f5b1a3a5791f7ed5684605ab498b041448460,NG-ADM-000033,ADMINISTRATIVE_AREA,Caelith,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
readcandidate:nngla:82c95ed2be13a05c41b09a493992b298541956cf5fc3ea57345515964745bca6,NG-ADM-000034,ADMINISTRATIVE_AREA,Skeldrun,simulation,BLOCKED,NO_AUTHORITATIVE_GEOMETRY|NO_NNGLA_PUBLICATION_RECORD,,,1
