migration_action_id,coordinate_candidate_id,canonical_spatial_point_id,planned_action,allocation_basis,identity_origin,requires_live_target_confirmation,existing_canonical_rows_destructively_updated,runtime_mode,effect_scope,status
spaction:nngla:d6474b5ccb96e7e132f0efdf4e56730f9a2268e4b566763f4f70988a48c8c9fc,coordcand:nngla:acec8843392422f8f7679ec715db6ef277c71189a6083694ff53b8a3d8b57094,NG-SPT-000525,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b938a6b9548b99bef19f94b2fa6233cb87fd2ccdf389c58cb3270b17973975b0,coordcand:nngla:5849f5648d4d7d19034c5fd712fe8025ac93b266f0d74615a54c1286eb25ecfd,NG-SPT-000526,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ff02522a7dee0ab50cec60724729ec04e32c2e15994811572ee28bdad4097e77,coordcand:nngla:2e7f0313f85e30b39f4b3cf5bc5e981f1eacf88bd2f38a7042ae016e30cf068f,NG-SPT-000527,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:a4ebe070f5a024ad71ce6f9709a9b95156db6213bdc07f447ce2e6ee759e7938,coordcand:nngla:cb159f701357c9e216caaa3ca154d006a9c8961a39b95bad3c0642dc2cdefa32,NG-SPT-000528,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:9b1d4b7a8afa552dae392529fca1117e069d9a6d3c17b2c85bbcf02df93affce,coordcand:nngla:51cd8483d950f4b88724d6eda09f11d27e67e2118429a6b4e45cd3c0d6920b59,NG-SPT-000529,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8f95d9b7e59a79ca1f7c5aa66283e24f17020a74fd3733d5ed7041779ab79355,coordcand:nngla:f98953b7a73191c8505c4f3168f2c886646391c6d9a5e87c50781a6ccd15920f,NG-SPT-000530,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:5ac2bc63f9c4ca6252bd356580ca5ba25495680f651249d372acc026ce43cb8e,coordcand:nngla:b68b19edf98eda42b60c2cb04eb57294e593e06e2125eb266b825c3452044c71,NG-SPT-000531,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:d6d1c3e0c56a67a34b008f6d75cbe0856102515c0222a2f7d0d282bbf96d9175,coordcand:nngla:f5146e4117e62759df5a98dd8c1ce952bf0bb746573b6ecc0b3a52dc3fce7c95,NG-SPT-000532,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:dc4348c09342329b0b0a3edc67a29b8f0f2978d590062ec47401ecf3bfde4828,coordcand:nngla:dbb2f02e2801b1f1e69771dd63825e174454925bcf0779559827fb5152886b1f,NG-SPT-000533,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:42e616a9edd4f385ae2f58af2fe0affb360ec3d609c50b214eb55a84a36eeaa1,coordcand:nngla:9af5a2afc23b4d812a844a09e25bc3014001b69b20a57eddb5a3db335004de42,NG-SPT-000534,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:00ed3b8e7d40bdc06cb04bf7f1103082d8259005cdcd3daca1cf78576ca0574f,coordcand:nngla:06a3d16288c1dc0f3a3ae8abea6665ea5d3b8be41bc80d1b9a464623677f603c,NG-SPT-000535,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:964ec2aded06e073b7839454b4d740f49a29ebc71c0f81309f6560ff78001d13,coordcand:nngla:3bd75174553840cf79b3a21c7245cc0c38caa30bcde617abb66b21f44680aaa4,NG-SPT-000536,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:2b585eee0134ea634e5329f0526cac41c4e932bec5a137c3f94bb8619533786d,coordcand:nngla:6063de21af2e2e36aca996be3b64b310e05712c213b2a6b9ac7b800a630ee907,NG-SPT-000537,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:9eb84fb33cb688c5ac8a4ad84b6ca30fbfe96a326cbe75fb451bce48c25d84c5,coordcand:nngla:a4ee961d3dbacbac3413928d9b3394d24c02e1b5b627e1f87a71e4455d6b9f34,NG-SPT-000538,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:5116eac9e04ef32dd6734b816eb064bc4a80d0b527844a7f8e6fd9a700bf327d,coordcand:nngla:f5e600a77d0d812f740e7afe9bf745c76a6a78099d0647431e3bfff9f15361ee,NG-SPT-000539,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:6072738f0666da35f80e53ab740ad266f9a0a2eb8983cdd8f3ac2865fac54461,coordcand:nngla:e82a3f2853547e615c6db67b5361b6a600e7afe3cafc8d1c28645d8e321817a2,NG-SPT-000540,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:aa51c8626d4447f8707a9e24f2f28ffc1b7f1d86e29f086819db20da7a172f88,coordcand:nngla:f17b5fc9777199a17a506dfa1a52dca8e5468e929977eae661d90cab3e3f2e82,NG-SPT-001709,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:75ef6b2715ac66b2ea19803b273c31720253aea34a362f3035dc5d0cc8028614,coordcand:nngla:1ca12a922238679bf8bf199988098d50eafeb321a28cc3440a067db134cb1f95,NG-SPT-001710,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:9d28c77fe2729b18489d9b192c15bbd9cf80666009871b48b0f9a731ab9374ec,coordcand:nngla:1ab8b589be579b2051cd94e6e8513492a2f56fb3aa62bc5e4ff0889be730721d,NG-SPT-001711,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:9fc488baa4046535de1ae18f7cc6d3019b42b709346ab03a72138daa11b95f89,coordcand:nngla:d910fda83f82771ea15be7b6efe554114e4c5787d97b75122e51e0bc693e08e0,NG-SPT-001712,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ff9a40c998a9756cfba9984c867ffe55af70150d41fbe3f990fdd37d2d628c95,coordcand:nngla:a73a5a595b093c4e338289e54d4b1bf3ccf6bb0e5b6e4d5b143ff06832a237de,NG-SPT-001713,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:0e39bb2fcbc6d67ac9ce27bcb715d1c7f62aac19e7dcd9682bd759666085f688,coordcand:nngla:38c0a3e74ccd39c0e87b737144d82a08d926f31097c8256bdeb04fe4d521b4f1,NG-SPT-001714,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:32d22456d910781fed3aa19dd1119cb52b3e7deed38fb714b6335b53af41ec67,coordcand:nngla:adb7a3c7679e5b0d69fba79353343c14a239888c1949843846b5d7a93844ad9a,NG-SPT-001715,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7ba7a5f15d65c3c91746a2e2ebe075429cd6767664b13005db2db12318a2e2b4,coordcand:nngla:1e7f6f35e4b1c7d7c0a5f46c2414fb8464b843eddda546aec31c5a3ca3a5b5ef,NG-SPT-001716,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:210334154c25ebfbd2648892c25be19ff1551ab63fbfeb262f7808e8884c08c9,coordcand:nngla:ecd69048c5c05c70c63598c3673616322a46a3618abf7c3cdfb7cefc81592818,NG-SPT-001717,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b6c4ee500e33903fc68f6a27b123e189090902d73b5a55c925cff7f5c9a2c900,coordcand:nngla:81ff286f1ece70372cbfbf815216fd8ad83228a8a6a593460a296ec2c02c9dd3,NG-SPT-001718,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ee2a44f8d0c349aac9bdc23391e848cc2df54490cf7f2ff7f44631babfed3f67,coordcand:nngla:4a0d1211d954a81502ded37341359668286d2626e58e817c149010ebc50b489a,NG-SPT-001719,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:43e9d259295bcf3e0ef990554eb713accf58a5148610e3214bd275c38f906465,coordcand:nngla:6562bfd757843ef6db825f372569dd0fb13de6d5abc8b49a6655a1a8fefdfc4f,NG-SPT-001720,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:166720b5562463c08546353ee3e00c43ecaddb7515fa848cc37a79568ec2a3aa,coordcand:nngla:4a21e3899f4d180b8de8fad0b4836359df2f7a70ab513e6de2277b7f63867779,NG-SPT-001721,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:4c72abeee3df22ca5d26c5952936fd8995e90177abfefa4125ebf5f6499374c5,coordcand:nngla:2a65ae692f43fc21a2ff29fc5e67ad781118db412ef624fc848b1210dd372002,NG-SPT-001722,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:1be494a0d3ad88108315d7604172ded07a541262987f0c73657b3f6eff87a561,coordcand:nngla:bad1f40bc3a0ddf31815661b4bc338f6ade47807ec7420e454a3640d0040457b,NG-SPT-001723,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:878953d0e590305c6afa8df6db118d28a34538ec53c504e9ba8e71982f9b4d79,coordcand:nngla:8dedd2109e655214bb3d7c3bf45a9184ba6144d8a0559a445e8c8834e3f837a7,NG-SPT-001724,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ac49a866a3d42e99d10655d04c016c25f9dcec732a856a86db30832c1bc6df7d,coordcand:nngla:ab0348d47820b09c673efaf35e9e0a7dc38d151395d6e82d5f63454f5cd80baa,NG-SPT-001725,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c47ddf9f13ca1ce7202d16a95da9831ec5c8c1d53257e8f05da998cf47647466,coordcand:nngla:4f8bf8f29a37e02fb772202e25240b6c08742b95cf069b6e5c54746ec16977bd,NG-SPT-001726,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:4041821aa9a3e957a7b3344563e88e538dc589f08b78aa4687066b3ca45f2893,coordcand:nngla:dba6da7c106e5435cb75e085df171e94cbc1bc5f2695e717084c37a82b25e618,NG-SPT-001727,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:fb65c1f5ef8cb39aa87a9ac5f831f2a8dc2cf8d009eaf0a721940f9bb5df33e7,coordcand:nngla:c5b4a433fd305ff60832d84a7d721b22e8fa14ee585d3fc72196745c7f84655b,NG-SPT-001728,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:239e98f4ce7af246e4ec677545f2c45c47f4172663afafae1e1fcda44a05b456,coordcand:nngla:5fa6a6244f04ee1c72c2cfdf0c8fbc6a681016507595e403e6b492c6941ca157,NG-SPT-001729,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c8ec92d3f51a5b6ea62122888dfc0edf7463129a8c41638150a2187c820a64a6,coordcand:nngla:118e985092c6ffd7fafd9c89680da8c0c9ca6d2cba29940fd2f884ba8a340c56,NG-SPT-001730,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:64ff3af2be3b3cd413e59020301dd19304ff7449b4809663c5cd50563f8527ae,coordcand:nngla:04576f82113aa559cf524723897a90c06a3457b9e1bda318b78e7242d48e1896,NG-SPT-000541,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8b3de2b418305ba10079369c48699148364b7e3974ed69bc4056a1dd97d8fee1,coordcand:nngla:fbf08ed0d88274bb293f1b4de4b3f2e89052ab34ff254a3cee3770dc56b21abf,NG-SPT-000542,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:abf4beb1a8b9aa9b6b1dc479ef373b8893d02ce0efc8220dec5f52252e49daea,coordcand:nngla:83e8834e0c6d4bf21511d09ad7b0731d26a5e122ae56cbe70262d29993b886b3,NG-SPT-000543,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:4f88f66ad5b19f398c803346326b2e2ef251273202179aed4e8447a5e89d9129,coordcand:nngla:70883cdff1441951a8a78d012543b884852ab727c33706b47301669ece02b86d,NG-SPT-000544,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:3fcbb4db18804370e9c188956996e2b01a054759ec0a2506fee86dce193e9534,coordcand:nngla:14395de788f36d7fb64542b01aef4f6c6b2c0327702af0def6c14e48e39b57fc,NG-SPT-000545,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:1a74156cbe5eabea5ec05d0496620d89354332e59dbdbeb86bda58e6558cbc31,coordcand:nngla:17ba5abe926e3bbc0d7891effddad2e26fe432caf8e22554c030b31cf315ca31,NG-SPT-000546,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:d6b4686104d0f1b49b4659dfecc10a28ecb13bade543d4d402033f37af4bdaec,coordcand:nngla:16b44440a266240f59b093002fbc1b6d031177fbede106bbad85b8a4f75006b4,NG-SPT-000547,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:92901b6fd4cf6cfb58b3afa4d964d94a9f2a61d2c5c98af2122ced0bfebd61fa,coordcand:nngla:7b9cac8aab72412cc341a37150f2869a1aed6c38a2593bcf7815fe14146af5f0,NG-SPT-000548,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c7e10cbe75be75fcb2be53bb15e0fdcb4c96b1184a532d4d9e2a8eaea6e115ea,coordcand:nngla:3e2b503764f030b17705d8d012aad54882c6d811271fb01d195e347a9cc674cd,NG-SPT-000549,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:d7cffb827ce63ab9cc0615f7801d0bf86c722127330490fc4957d52c0736b086,coordcand:nngla:be6c523d7ebf9d28e196cc632d1b85592e5ee846b6f2feabe66513b7b8a2e27d,NG-SPT-000550,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:24cba279cc0f50e373e6dd26580d0c9b67cdf5e1eed03a3078a4c6817caeaa0b,coordcand:nngla:ce74d114d157d17f57110d8d0aaa27d96c574051cb5a1512017e5662ae994eb2,NG-SPT-000551,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:d69675082bb63764e5648f6597de99dc84ea420a7d0340f9b03b2967efc3b294,coordcand:nngla:9bae8b8fe90f26c5ab201ad12066520e0cc1aea3b25d359ede226013f4801032,NG-SPT-000552,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:6a127caf99b7feb90620f934d642c9481a70df18fbede001f36a81880f94dd4b,coordcand:nngla:0070e0c139107ebf50e78624668116d858320758a0fca87be3b6a746ffbc5b05,NG-SPT-000553,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c57ea3eb571ae9271824c0eaa4d61515eb36d8d7ba808c9dbc61f9a37d7e098d,coordcand:nngla:208c4d7b5cf361873f8f02dee48f7ba2201a0212715f1a57ed0fd74b328ad12e,NG-SPT-000554,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:3f72b54f9ceb87cbff21307dc6650a224db65ec499875f27b22839da8b7aaa47,coordcand:nngla:802ae74a0c56d760bcbd11ab59fe6dd9a674a1cccf22ff1dafd0cfdabcb4fa6a,NG-SPT-000555,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:251f15e9174d6e384b7f77d99847c9cb55418446e7e1156a587e2ea45c8232ab,coordcand:nngla:235e9cefcb9f58e2de2e7dadc4664c2c5007effc0c428b3d21a73be9b3fda0c4,NG-SPT-000556,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:3d4d02abeaf696812f7c373be4ce2f0ce67f49d31074622a11fd3568d662cbeb,coordcand:nngla:13c38c6344c1c3f76e33d89ce7aa080695c93bd5a0f5b080a9abbaabc50b1575,NG-SPT-000557,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8dd62d49012bc82b44132de177e983720357f90b22c1e6a81a4a67e7586dc220,coordcand:nngla:b1484c45ac69be97433b583d7325f9b525f0018cf01ab8a5adcec467a5b803be,NG-SPT-000558,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f476b8140094b200395b11bf059d8db3b6f8b977c9f6650406c662c1fa382aa3,coordcand:nngla:eb25101ffcfa04819fc81d9c2bed403c8aaf32d1ea3da1c2944e21adb4cd1d03,NG-SPT-000559,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:faad99b4cd0214df6ef59fe1f4c5943ea3af783fdf7a56c8e685023ceda29419,coordcand:nngla:229e3b3402d20e2ff3846f6fce78e606065700aef6b7281988b439eeccb2f9d7,NG-SPT-000560,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:18ba2afccde2709e8b9d4b672982839b36295f46e3883dbc413009a3ee7b5f0f,coordcand:nngla:b37f074a91ab589e7c9ddc1c83cd1490ec44914f4232b8944904cf7c611950eb,NG-SPT-000561,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8ca423aefcce3107e46bbcb3673c94e7b8b8e8d1c15034a6ad78f484aa63add5,coordcand:nngla:24fa87210261d0717064047e60a89a0e3db969e308b873d1daf5527f28e1cee4,NG-SPT-000562,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:861b2c23a634e8bbb29f448e81094e3584ac77d25691cbe62c3c0a6018915892,coordcand:nngla:33b8ab2c403eaf2a5b29379297f9c6513fc7046970234d821263c8f84d92c401,NG-SPT-000563,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
