feature_candidate_id,source_feature_id,feature_type,geometry_type,ring_id,vertex_sequence,longitude,latitude,elevation_m,vertex_role,source_dataset_id,source_sha256
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,12,32.077541,-3.51072,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,13,32.2,-3.527467,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,14,32.322459,-3.51072,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,15,32.426274,-3.46303,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,16,32.495641,-3.391657,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000007,lake:novegeo:l000001,LAKE,POLYGON,1,17,32.52,-3.307467,293,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,1,37.94,5.092533,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,2,37.918686,5.161416,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,3,37.85799,5.219812,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,4,37.767151,5.258831,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,5,37.66,5.272533,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,6,37.552849,5.258831,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,7,37.46201,5.219812,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,8,37.401314,5.161416,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,9,37.38,5.092533,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,10,37.401314,5.02365,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,11,37.46201,4.965254,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,12,37.552849,4.926235,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,13,37.66,4.912533,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,14,37.767151,4.926235,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,15,37.85799,4.965254,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,16,37.918686,5.02365,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000008,lake:novegeo:l000002,LAKE,POLYGON,1,17,37.94,5.092533,820,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,1,36.74,-4.147467,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,2,36.714119,-4.07093,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,3,36.640416,-4.006046,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,4,36.530112,-3.962691,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,5,36.4,-3.947467,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,6,36.269888,-3.962691,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,7,36.159584,-4.006046,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,8,36.085881,-4.07093,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,9,36.06,-4.147467,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,10,36.085881,-4.224004,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,11,36.159584,-4.288888,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,12,36.269888,-4.332243,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,13,36.4,-4.347467,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,14,36.530112,-4.332243,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,15,36.640416,-4.288888,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,16,36.714119,-4.224004,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
NG-FEAT-000009,lake:novegeo:l000003,LAKE,POLYGON,1,17,36.74,-4.147467,720,SHORELINE_RING,dataset:novegeo:hydrology:surface-water,0eb0f0cd402a7a493732e90231a6b96f2e3e99eb2a826ee58c36f5b6125f20f2
