spatial_crosswalk_id,coordinate_candidate_id,canonical_spatial_point_id,canonical_version,crosswalk_basis,identity_origin,source_dataset_id,source_dataset_version,source_artifact_sha256,occurrence_crosswalk_sha256,runtime_mode,effect_scope,status
crosswalk:nngla:be795a27333901e583d5d24f2958e2f050c285f20b55f7def41f0e1d116fbccc,coordcand:nngla:c5c8173c52f4fad91aa64465537cb378e7d3da724f43398dca2bdcf5aefbe6de,NG-SPT-001677,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:72c8ae6716fb74c7a9ec5b20e379555e1c877256ef434c4f44f9d55b228b878e,coordcand:nngla:723effe21149aea06677cbaaac086f332581bd8f6e54eb297386095f5aef35f5,NG-SPT-001678,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:826fc30e67b889df8f04a4fcca493cfab2a81b0a69b0a310ee5efd0cd0781902,coordcand:nngla:5e0d75ca60136b897fab0b24f29a28ff8fbdca77dc8dc6ce9a2b81dd6df32612,NG-SPT-001679,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:2fad0559f0f5bae49dc3b583b3d61a49604d0b518d9ce21140a9d4ad9e16db76,coordcand:nngla:6d9df6c50e9b1bb83df2014be4f7404299e69223cca59c55c27d678a35c57a99,NG-SPT-001680,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:3abc0d18bc9a2bd1af3336bcb2c36accb60384d0ee50c8fd8b86f71d9bf264cd,coordcand:nngla:059d9e44bf1c0fcc0c17d4ee76bc4bc5bf9d361d9b950e4c5f06de34303c2fb9,NG-SPT-001681,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:2f4c723ccd0046990a6689b503bc2dfb83100d6379439768859bfb363ee4900e,coordcand:nngla:adbac5e11ebe1318f15e815f56b77453bb5953bf94c4d9bcaf5d9d94b43dbc90,NG-SPT-001682,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:ca37f8c574fd0980e80e079ba318d1d0a5981e7eb1bd6a1c5af48660a85b6272,coordcand:nngla:24a4ca8878954efc1e123c91497d6cabb9176e69b81a9ab8f2e467e838c3ea2e,NG-SPT-001683,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:a3238a7cedbb666c5010a38ac379c02d85cbb856af7aa47fc272ba9cef3e261d,coordcand:nngla:df314ec28120a239cc3b7879feffd36e4a4811df68d4a8cccd83ed188633a420,NG-SPT-001684,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:29b932dc6413f2273ce20d67a3c085477cb857bc5f33af67f877aae031171853,coordcand:nngla:9a7ef9d46696f7103efab578049c909041e0e46f47445987a758f15fa7a0f0e5,NG-SPT-001685,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:d2a8db95869e940edaec3a69520f89e425fbc9348a6a90da61aacaaeaf80b993,coordcand:nngla:0e3378ac3c0baedcf887cf52463adffdba71d956cfd9dcf61eeceadbb3e626cf,NG-SPT-001686,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:8f86badb6ddff0819d23e047d1e00538f1e9b566436a07ecd10e4a5f3f4a29f7,coordcand:nngla:705519ce7fe9699d55c43432589bcdc738c32429e29ef947bc72bba9f3bde58d,NG-SPT-001687,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:35a9f5109d3560b78a36a4d5260c4203a194b11de8d139030bfbd39dd5c84511,coordcand:nngla:04778942df1b3b1c8f785ccb9f133a49c7e88765084310a4c3b0f6551a5808ef,NG-SPT-001688,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:ea320904102b3ded72eee0a63541006d9e28dfd98ca88c89333054e1b30bf3df,coordcand:nngla:e747a05026ffbca6c858eeafbf1631c09ba7ec4ea3ae682b4a1c18cc85ecddaf,NG-SPT-001689,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:0302f8894ddb21cc9be2017d461f046410c291b586f8e80c3e4b688b549caf2b,coordcand:nngla:551140fa10a53491845184ba07dfe5dbfa585d1da4ca0bdeff97a71c72dea406,NG-SPT-000471,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:5cb47fa2a33495d09b877802d9a183956a9698ce4107be3b9b47648a102dd6bd,coordcand:nngla:73be409d0db14ea4462a79b42c3eb9efffcb0f595dab0dc804cff7de77c72767,NG-SPT-000472,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:4186edd1392b482a717bae9d72dcd9f91fe57c2874d54e6e840683ceacdd4160,coordcand:nngla:9027866aa4fff3b8bddf378862dbeeb0200a4343ae755a40deb5916cb3f2911d,NG-SPT-000473,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:b5550fdca8eb73948d013770addcc7546f2a51340669af248b331fe794a74181,coordcand:nngla:82ad141a52e487c65e42df3eb6340d55ee00d8ca2c4876450b41fa51b5d043c4,NG-SPT-000474,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:d9e6f176ec371833bac52c08cd30c0d16ab53ec34677fd3d4aaa7b66413a7971,coordcand:nngla:1e78a1d95670b1d1d8928bdad55807fa35952a82389203a96257148c48b8ca93,NG-SPT-000475,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:bfff73998772f9cceb8c477f9d81dab38803c25bce53e1cbbf1e3d7656c08bbe,coordcand:nngla:314f85fd67eca2005afd7efce3b70de2bdd8ac048ae46bae8612de6cd86634eb,NG-SPT-000476,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:72d2239d91cc2f66d49e6bee6bc174ea20ef7e459a8cde80600c870129adf028,coordcand:nngla:49c759b6ce22350a823fbd5fb4d6f435ca84137867e061fc93444c71eda4b6b7,NG-SPT-000477,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:559f7e2c721acc85c481b5b11ded3e5b12ba6e6b1f60940c003b408aef60841c,coordcand:nngla:eb7e7761f63928a72f132e8ffe6d801d3418a394b738ebbd1be4df0e824e88cb,NG-SPT-000478,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:fb1f8d3941d07db4e26db66d82ac952c55d9206658e7b85ba431824733730e05,coordcand:nngla:c1bad47b2ada5a0bca2fe406faf624ec18e5862f3e598039786851bd5545d2a8,NG-SPT-000479,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:61617d06d7c8a69f863e816b906ebd517fd7d3de4951835ee5d6a0d0ce06a67d,coordcand:nngla:050ca7dc137fbb070e0410a0a35d75435187591f97d878843abe106a1567b54e,NG-SPT-000480,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:6e69e79fb5130dcb99c0fc1adf4098eb197f85202eaa18fdc7e984acabd7f323,coordcand:nngla:e35fb8fb1cb573938c7d0c0eea3e97a68f803064953d11d0fa14f819c75df209,NG-SPT-000481,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:babd7ce6d03de9c4838cb39d44177345ef2751f0ff8fddd05d7dbf231e76fe73,coordcand:nngla:a7b11e9331a009af7481d90f3b404fb3ebb932023125c0775c39111826971ebc,NG-SPT-000482,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:33e3310d27e88dbf138f0a0fe1e3b8ad795fd14d207cddf9990310bf5d9bf2db,coordcand:nngla:36631cf5d64bd86a8745ee8573bae5a2e39e89fdd5e4b1e21e3fc6e08dab4b46,NG-SPT-000483,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:de3560ff98c25370aab891a371be5e7b086fd09078701660c0a2d0226f03867e,coordcand:nngla:0014379b64cda9f692508115907d81f90a80b8629b0caf782151237e6c8f9939,NG-SPT-000484,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:e38ce86d0e1a7a4b0ec997c6c9de660d588d168efd5f08d7979b37f7ecb2d0d8,coordcand:nngla:abb79300d51faf79cb2abf26af1d24b8ab4732bd108750c3636f09e3c799c37b,NG-SPT-000485,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:5af1578aa73a873676df2ad01427b3993a9c9f50080fc08f3376d6a6332a0df7,coordcand:nngla:161f772b61a9c0dec1095ba9b37d1c98ffc9f35f6c21140679c17f923d6ea4a2,NG-SPT-000486,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:4e44f44a30deb6ef05af85cdc9097cacd8dea01adc2acb0cf25838d66678e7ce,coordcand:nngla:dbe96b4b4e1e624cf82c3648022b0ddf8b92b34871f7c5d3f94e81ae27eb8347,NG-SPT-000487,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:54de1d6a653baec492bb689d6f3a63bf4791fb64dbd9d1b10befc28d352a3c8e,coordcand:nngla:3440203ab246d618e4fd3b5436ef74d61efc249d3a5f2679b84b8fe81c08ce75,NG-SPT-000488,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:960b6ca804749d3c9034848c15b1283d72663ed8cd3135e8fd4d569c8615142f,coordcand:nngla:f3006de0d427002ed0ecac1c2e8c7300e54585aaddf8ae068d487eaa05707c2d,NG-SPT-000489,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:029803a52eb6e01161f884c721cc5c240b365dc3d967234129f3076f4e32aa0a,coordcand:nngla:2f261e5cf56b8950e84f2378e8b0da6bb8273dfdd5f75cb239a5a080ed5c0a34,NG-SPT-000490,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:2ce19cba654daf8b75d73b98d426598fcae565e796294b18d29917d3955c1cf8,coordcand:nngla:104994bfad61657f27894f9f958a61a1ee148a5eec6a42cc229900232b08c0d3,NG-SPT-000491,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:3ba4aab2aa7af4f5efa7da7ab7c02b132a567eaaa9d0a1d434d51d7c6c4143a0,coordcand:nngla:95ee2771cbbdc5304606dc8592d5adebd00b41a40dfde4db58cb69b87f07b32f,NG-SPT-000492,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:870996a94a1fa128c9b0fcdeaca1bd86de9611457c59aec1759da09e5a8f712e,coordcand:nngla:e2d5423943a25e4a366b11395defaabd2b689f388732f67e5cb9f7d048d0fa8b,NG-SPT-000493,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:496af937735900348485914bdd25f6fa0893e94f8b5de4e9b7928d58421f9909,coordcand:nngla:8adc15c0234d7bf4a2779572d941db1ea9a75b23123d66be71c0236cc945ad8c,NG-SPT-000494,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:a5fff79d2e8e16b3fbf1e5402a7a466ce9a7424a6ee5a6f2e8579e82c8e84045,coordcand:nngla:dfbf59c68534f0a0f4ed9eda972458fb7a0520ce6531c42d72550880a45c309a,NG-SPT-000495,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:bd7fe37af75eb1865792cbd14f0535125175ac24e279f1d9b7c363a512e62c1c,coordcand:nngla:4758c1aee150c1d9363d465c52407796f12898577c793c79200626aa40515149,NG-SPT-000496,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:ad1ea674a6338b87781323c8ffcc016ca9260e41aaab3d443a6d30caed5a2264,coordcand:nngla:1d1e861e3c6fc10f5f4ac056919f163059e8bcfd2dc19b0a37c110bb05e33399,NG-SPT-000497,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:d95d4f98d9c4162bf4603d597720351b782dcc8b902c877600c6a9586d679e62,coordcand:nngla:e0d85d45085be53c7a71e756878fc3668878a5f98588e10c5bda31c6856751a7,NG-SPT-000498,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
