coordinate_occurrence_id,coordinate_candidate_id,crosswalk_basis,crosswalk_status
coordocc:nngla:7ed1a2b552c22537f53f2507bbb5d028505e14c7a46f3b95be3502db7364638c,coordcand:nngla:47465ba339d6f602e5456d634420b3c198e6aac88493c148328e9abafb42a659,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c919fcff92dbbb008f8aa38bd90960f8390f30d17dc824cbc742e21c069bde20,coordcand:nngla:a1cdd0e071b7e64f791eaada5d10115b122b50f54f46a5a5a3febd4b6acf3b6e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e912a467afd24096d824bff69fb9cfa1764ca383ddeb88793613fb2217e7e8bb,coordcand:nngla:4d1d22be5ce44e74213b0355cf755291fb6804ae683ea6415789471dd33dbd4e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:15e2813760beabd6eb0a7d4cd3fcf3bd5d8ccb7a6e5c63a01ae2acc554f77efb,coordcand:nngla:4db0abe5fbf5286db6ba34ba9c69cfcdc467ea291e8041915b999426619e1dd1,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4f0600bf899a8fa45956b083ea4c5eeaed6720173c83865ef21d3ff521f53f62,coordcand:nngla:196b249989ca72c88271a0fee81f77a41c746502422acd07c5220061ba3f9422,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:afc40ed35dd4f973711f7c08dbc6f6016aedbfe96f01d2e0e968c7e35deadc88,coordcand:nngla:e1fe41fded0c99e0ad961b1f0d9864d6da66540db63adce3ad915ae7b53ce812,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bdfa27b3f8b2d4a981cf7422e68667af478814e6bdeef26136e9b88c3a0374ef,coordcand:nngla:515d484d0dedfa2a56bc75daaeb9978e6131f5d0fd2eb56282ea057499d43654,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b818096e38d58b89cd07ff02a5f762efcfadbde703aeff3a6992588096e6827c,coordcand:nngla:806b939664930f63e6b4b35b02beb51126c8e91772a61c99d0e33794d9fafd88,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f9bcc7bae6a100fc167d68f97baa453a7f6a2440413a3ed71008b47e62508358,coordcand:nngla:09799aa61026780dce727dc4ad87837e7c2b84fde7729cf9515363830a35b653,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c21b7d91d0f555a0157f4bd539c3c115f58d725b8ced9b4c773935b812ee8192,coordcand:nngla:b87acb1891e874ee1a974f53a28cb2703b72043b937fb55cdd4e012645de6ab8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b315a7dcf0a04b31919d10d3b39ed08e8e003d7a03a64e5619664c1f64ed4bb2,coordcand:nngla:4a0297cb0b6d412b3ca3eeaed92593c0ce7e76def541fb8e937f0d448f85d171,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6e57a7361b6c8847b6aeea1fe8e6cf555757994f3ebb12efbeb8079c2fb66461,coordcand:nngla:f4043f93cc84466bdef87f182b52be2eef17c24f954b17eb6f8c5ce45a8372ba,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:404cdad8a27bc758f32c4133f6c3451c300bd31107e0946b081f70e13a24711e,coordcand:nngla:8a186341f6266319253e7c578efe12a8789361a151b246568d5bca2ac84d8747,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d05c6859517c1a6a5d0d41d54102ea377586ceb92e383f33cad43b8a1198caed,coordcand:nngla:ea82e6369cab11567ebc1eb9252f2777d4fc01c828d0ff8e0e476b53e4f67644,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3030c649f5414805b64f1ba3095ed8b25e2506bad89b89a67b0c262d5ebe62f0,coordcand:nngla:be0b0f4d4ab7f48178087b8dd454f1bfdbbc25be0600a6cd3c42aa59d166ce2c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9dce250b538a81a2ca976bfa668e58fa0565b594da1dbd08de229406aff4a754,coordcand:nngla:992298afa6b8a09510d662ac93e9c7af525eacea3e7e5be83a3560c17a2186e3,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9c4eb10df7db432e96429341bcc73e995c497b0052c26c259bee12053b9e0879,coordcand:nngla:6cd019e4b932761f74c20fb357a867694c637400892993cb140e5f00b9ecda17,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c151b16b7eff10e632e25b1fa02ee8929a7134f3bfa5dcddb99b81f7330d21f1,coordcand:nngla:e64e37293122c85b30c12e5fa69cb93e5369769df1e494e775677434e77d9074,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:0a76aa5e8a3cf65973ee9ca3404bc805eb5673eb5f45bd579ddb8277c7ec0bcb,coordcand:nngla:314093c7fa1404c8d500736b1f7e6b0a6da44950fa8897398eaa191dfd8e4ba5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:dac586f7b4acb1115407866ae5842bd0e8a9841de2eb55195a2767dd10d54219,coordcand:nngla:79b12eb73e2d4cd6cd1060a1a5087028406280ad6185cf3cd53ecff90aa21419,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:91bb3957c13fd16477890c03771ec1fca5f4b92819f779b2d8b914b61be0d83b,coordcand:nngla:1652ba763abd6774bf34a439b6eab3cb86f3e798ded2bb436888dd04008cd6ec,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6e907dcda0ef3d2708af1aae2abdd05fdaa806475ac7a107a841cb6ec1679711,coordcand:nngla:503717619dcffae34d2c168ca075e4c508930ceecbf7a335aaa36fd49bf85ea7,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:66a3245a01def7c477ab0f7c6b9dfde7fcb47c1642bfb9966f99e03fd200a478,coordcand:nngla:f06b78a0f54493927d98444b15a1664aaf60792799319fb2ae929e2c48870286,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:67b8211497637e18e2a3a1e151708f4d4051d5e16e676b4381b41c135569b160,coordcand:nngla:02e7a47e06fcbb60901be6e5d507a4a43a890ba0158838aaf0e0c1b41a296031,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3dc16f4f4c09882117061d6773b9c0533039e0783982439b98e22186f168531e,coordcand:nngla:5dc9fbc6672eace53f34fe03bda56573558ea1c45d8a6362d836731f0eb88f7a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:95125917b39d11c52c487b34946b23d9948fed3ca8f741f39b4d14bdca198363,coordcand:nngla:b099046852fc4e98fdba909845d1482c55b72ac080f78552f8d06e86417cc788,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:047045bfeaaa0a41df8c5b7af50f8c798b8456f5baff871838480b78329dc1f7,coordcand:nngla:7f713620f4973a8165dbec0a6d9860888dd82004edb2a5d7fa2138d5f78ddd2e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d131ccbed2a949d6976a350d48a3ba04db5ebeee4c554e0843264b4b3238d7fb,coordcand:nngla:ef93a8fa49485c5c1d8eb0aef9a1957d705dc210eaa514029c1165ca073a45b2,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6ad3026c7c6d2fdff8b8dca391de8b1fc81aae940246e0da70b7d0e2ef9ca504,coordcand:nngla:1ce5d1b04dbea15f5059170decdb6d773cc636699dfa7afc5cad9cdc35df6413,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ae8363fb8fbfeafa03822557037447d9f6865d21f6876bcccc2030ae02630aac,coordcand:nngla:67596de8725bf3bf50c04c96010282d16044718e80a409d8bc130c10fe106d6a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e41c39b2f7ff967c11751837472d828d56e38430a1b92b03ba79b008dc49c7af,coordcand:nngla:a7950e48b6723f407738c2794b82665e102d1d564a98876da995f8abf26b2aca,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c72a81a43631022f984352416b9da3c64d97a41dcdca4101fda2454629411b9d,coordcand:nngla:61787a880fc7af90aea89220729add23d48b7e0d5788fd5bf46b12b234adf74e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:480dd90842d977d9926c2c6833b7a634bb9fb1563a9674fead8c306870b20fbe,coordcand:nngla:2f30e28a7427491366fc267fd1e90a1db6d909e81414deec98ba52a6c5ccdda8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:eabb5a5147c5b83b36472491f97529f6d9d58c4e444e513cec181938405686bf,coordcand:nngla:616f280d44223f21cb5826ced02a86a40a6f4248fe7946a15b90e88551988606,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4e8327f0f7e72896b094e8ac8e0b12c993c821aa69f3c75f3d690d52a9c86b51,coordcand:nngla:a9a4cfd1d3b7ec1983b1b6acce94cc33ffa85c538a08c143120aff1cf7cfc006,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5bb2eebd3ddb7a7cb44177174896fa8e172c61e1fc0f3327670e38a58a4f4fb0,coordcand:nngla:155e0520e8b44d97ab2b4db6abfa98a85d2ab17c7cfd1cef4b7884effa20979e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:47db4861369d2f69bda23ab4a9040bb0cda9d4c8f618f60f7902e6ccfb059fe5,coordcand:nngla:ddaca24bf308b91e330723cc2a9fb13b8a89a02f1d93bfa541c4b6ef088b649b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b55033ad6d8a4a5756cdb6099398890c7d9d2b34ae69a1bbf624589c1c83f3e5,coordcand:nngla:ca8c999c47e7eaec1e8173f884573317a5d138af4361e93159d4e44dbf169158,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d6f9c11d9af054412c25c14f3ee53e1d53fb2d7fb729b4193259d86d6b5e388d,coordcand:nngla:944c5acf4ec1ecc9ef250eba1512685c58f90f80cba0298f73a7262170fab43c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bdd12d1a6713d6e9f5c7193fbaf8b83ad056952f112c793db077c5e43c3ebd37,coordcand:nngla:5221eff6d11b7c77cbc4df25f3096eefde506e4645f177a21c2308c85e015333,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c9efb7167ebcdff3e4fe9dc4b6ad9cda3e39c68d3b5e714c987c7af0fcb14d25,coordcand:nngla:b503140d79e2bed02607b85da3011f538bb51a92a4890d8b37fbeaba95c1f6cc,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a761aa45cc1a8b30a61d6bab1a81a33c5c5dd209a72c025b152f249f67378443,coordcand:nngla:a7cdfacbdce1e94d895624982ac3768376cb0ebe6e71a9cb5e7b9c31865ae902,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:54cfbaa6d2013d6d6cfb250daa1d500e19984abb3972f96d117941602f08d34c,coordcand:nngla:c811c17b85eb1c496af5479a4d98efb491ff2cf25ed1c5f834691fdff310a932,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d025dfd44defebb026fb9a6dab6e51ed64fbaf65c80ed13975f52f4bcf8a87ef,coordcand:nngla:53d02eb152bff22978583f13154d895726c789a48e01afb6fa972f94a7121417,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2cb0d7d0fb3992b6b871348c7d9f73bb5e9d7442abfa5df17db808123296ccee,coordcand:nngla:b378fa0f6ee5e07c8fbf18516f92f0abc2272f5959a03aeb977fb71ea24721a6,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:de247f9e6726f4b6d54664ebe29319304755a8254ff1b52ef922ad9a524702c5,coordcand:nngla:e56aabd8acfdf09855642d56e01d32f1d634db47aa0ab17c62a2ac60159a645b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:0c47d828556e722d462d9dba4ad57ce7ddb026d2800cc84ffc2f277042d9c3c8,coordcand:nngla:9650ba8554d0bf8f13c09d4618d2d7e21747bd31ea0e15429eddca52135546e4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c5a3632f8070f583fb6ae6f2e7e236f66539ec25fc3333cfb53ae59102c6455d,coordcand:nngla:e7ebcc4baa74f020926836c6bfa36801fa7e8676739d0cdab41e165421acd544,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d4c29f1cf9fa8ff6be36638da3af165718d6646a5f5f26ca3ba6a2d0d7fa3f6e,coordcand:nngla:9215d5c497a5d4c1c6f61c1658dfc5275d24de52126272eedc613cde927ff665,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:08814220ec752fd1f8c4c550cf2f17526244780889046a75c43d2201346b089f,coordcand:nngla:b00ebb621bbff6056ed7950608b1489b0001809ba1864c5ad5ef7bd960034fce,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:073ff3c357192de86c2f177d09f0db25a23206d2faf71b0d491cf3e700a73b28,coordcand:nngla:94dec416b8cd07431f3d41308a8f658519319b1d70d4fc05eea17e29fb029533,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bc9111eb4071a62de834bd2e95a04cbbf3eed7b8596872971c6a4e68cb3a7153,coordcand:nngla:bf591fa355ce2740604680e88a7b9d8d2ff0138199e8e0e87ee8b35978cf9554,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1a5a98455dccb0528481e76ac62105232dab5e11c5879dbdc7b65c1324d16f84,coordcand:nngla:3ef1f1b3a995404bf9370b473622ebd796046d3d97633a57298ddb579dea5852,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:09183b2e5dbdeb218b191427d1cb6d55b27882bdb69b7a1b91c9f020320b04c2,coordcand:nngla:9ef2ffbbc41ebd28c67f0213a09a9d0784b3656842ea4d531db11dbe291dd9fe,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b4505405afc0d3b1496a6e9c62684e3815a2d5e27b822240b056eaebe3bbbf28,coordcand:nngla:95d72a3ffd2ce9347978375e0f9e18e0763841db6467da9874f2c30025c24327,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d43da1989acd67c09bc8559405a05593bed674019c4d32e5883240696d9e37fa,coordcand:nngla:5c867b84c4f60e5807087eecb7fc876751f6696064700fb88a50e9f118ed946c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6721db60bf5697daeed768f0187452438434e6fa0733e376d4f912f5c945292c,coordcand:nngla:728dc778c76f3a5fe01e22daed095f14a88c7fc87f7bff9d4b5d7b0b7b022944,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a74aba8fadc09cd31057ccccfaac89afb6869ae83560d89eb05a45453f7e22f6,coordcand:nngla:971d9e68e0f380bfccb3790eb338d3482848fb31bfb20b62c1f926dac9c0b380,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4ea2ea5e3a8c3281038e23278e28183f8982aec8702e5133af526deaf40f86b9,coordcand:nngla:59e788a87952cd2c43048aa14bd119c2a97997f19c6711d64d74beaed3fa8208,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2cf187f8ed8eb2e49f80af9995749c50d4c0ebcad8f6b1f3defa697e229e87cf,coordcand:nngla:3f5b992e661d5717fcb2eb340a8f77301439983bd62edc21030a5da16095ede4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bf5d9013539968aeddeb6697fc962253a3a693f9a287098297b3d67a337297d2,coordcand:nngla:943e2a0b97af1897640fc5802d27e7036c3b5021cbcde9730787c75088642a3c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:24d452eed6506af6316fc836c316d3d2c0f32dab40bafbe582018465cdc98d3d,coordcand:nngla:c5c5eccd9b2ca0884c27b5f2f5d94817fa780de8cd171931ca624ef6b5bc7e76,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:fb8e9434d693d19690b69618fc7785f0010460f843ddef336df0b0f7724cf40a,coordcand:nngla:51e511893e8a1311720f066055f710bc19b03ccd45bf95901bfc4968f9133017,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f4215a14e17bb036aa72b9fd36b8f34b9351ee88f67e19e6c250d480a82664e7,coordcand:nngla:88c873b5ea5b9b7674fc3b5d392bfe486d227c45638308142ce5302304f91eb0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b97332d65226d4d51f416db384c3b76c1a6749f783ac9e83d947941e5dd030ad,coordcand:nngla:62420d8ecb555da7a50f34d2a109bff4b73794ef8633b5a4081904fdb194a789,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6738440aab2e98f251674857ed0a863e41f2285a27a45f072bed264e48a3d95a,coordcand:nngla:c829315d1dfd8f441af071f2a0c2bd3309a8df1c9e025cfbbc42b02ed55f4cfd,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:0865698a37bd9bae63580b39144753e3f10d10efed024343caac5894d9927fee,coordcand:nngla:e1c6020abb82e9ba7766e6e21616a18fc822d240b80fb69a4aba0d9f45d33c4d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b4edafff8ae911ec87eb08ea85d7a33dad809c3c8518aec144274a6947c951b1,coordcand:nngla:b472a07a284bd1973891578a8f62ca93468a8683481364652c1d15ba19d5efed,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b3299e0856a65cc11810515603bb1a9a1713762648495716b9076fecd7d21066,coordcand:nngla:2e9def9745803970fd18f0abb8cdbeced0787f688c0c48a72442fa75de83a52a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a17ad3387736421f4000b47b897335d44350021e3e5eb337f06d69949938c737,coordcand:nngla:791e03c16cf78c7c51d18d17cd43ca869ac0f6c7be0fd9b6532f9e957a30f6d9,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:742d16f57c8ce9fd23ce2c7d8b90b63b51d643c0dd11c1ba386567be842fb738,coordcand:nngla:046b61c264a7d2876fa367be7fe2288cc05bca756d462bab6ed16fb5601ef0a5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:65ef40499b545f195001e1ce296db3abefa25091690af6eb973580565d959948,coordcand:nngla:d7644772a38f3dec607caa18ef4d13360488c92e2d56dbdf5018c8d8f4fcb5c8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:071edf8ee3b461866ed710bdb22045e4f36aed6f3cdf6e07b569506ee3a45f82,coordcand:nngla:28dd35b172c4dd65f723eef60b10970595014a8bf5e971bba4d49479a265d2b8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2a6e940b0fb96e2f92f9a60d852d73d3fa20924c124e5ad46c22ec37be352287,coordcand:nngla:ac66a9d71f70610e4f1d4febd493be08f70a75f08a18a5e7845e3b74b79b568d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e147c26f9b5a0001b8d87691d36104287ab6eebafcd20dc68ed0539c368f3acb,coordcand:nngla:78684dd623b843df2de64d330e1eab57b2f6007af9a576b6bc9c0a9d8c4b407f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3e5adb9fbbb4c805bf623297d0eb6b1abdb297704ce599db6bb2d5e5e485288c,coordcand:nngla:27b4f25cfd32885f61de63b43bdf8b60e95a1bbe2fbbca39799665214aaed23f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d0d5fd8275152c0f4a73701891ac912c43edf099627055bc89bca8cb64967aff,coordcand:nngla:7afb06c8c92a43881f1cfab77d67b0bff2bce16e68f07f75ce43771b6b1bce49,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a0d9afc00f31fbcc9d207f5f1be4adcae59dd1e68de6a9d608fcd5b7ccb20386,coordcand:nngla:3201c1a72d4bece5536928b8fa846b3332dfffc33670f7a5ce1feecf16427a84,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8a8c1ba5bf58a45e42c6510b125ab974332970e624b5ea4d8c8dc1a1868e0f20,coordcand:nngla:766b777f55855261419d33b944c5af230a7bb2d199e3284c956aba590c8455ab,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4b6ab4fe71edbb9149897e7625bbf2c9c4026b239f560812ace9d822c45478ff,coordcand:nngla:7b920e2341ba82afb231c170786897bf19a5db47b3d93b8b6441f69c14ed84bb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3acf25cb44599bf3f07f2693a286aa0d86e71bec6ee412262ac0b4ba170837bf,coordcand:nngla:d82370df277a109558d057c60113db3e565c6ab78097c1b99bf53e681bfa244a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:eca192f954e1fe512f3443b5fcf95e3300fa1dbe1cc095d5018c25d33452b418,coordcand:nngla:d370106dc046270aa4f3468fc9d86640f94bfd233aced29af85fd571b29354ba,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:671825d84024fff8ba2570c6bae5c4477fab55e808873a5e39397d7c8773e482,coordcand:nngla:48aa755b9f8af366db807ef378e09aefb0f944d3fdecb843d08273d985a0ae1f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d28a8046ff5e0bad18c1d5b15f70419b130d975f3814ca32203de3300394db9d,coordcand:nngla:4f16483b03f4df3866279b2356c8ed59424b10ab7bd7e1e8b0f04e0ac19ec232,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d55c086d9592a8239b3105ef2498c48d508a3dc32a1758dade759498dfb2152e,coordcand:nngla:f65a6e948989cf69aacf762cb0554de82ae9e682dd92d8132157d3fc2705c70f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f9813607eafd61f06009e9506f5d70ac1480c291a0d2891c0d9dd008b924bb7b,coordcand:nngla:032625205897fa0d273e03d9bb8e43b909ea339e62c574482943641c43debd25,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:90335ec1de21159e6df9791f52f9889f42a4a337982126d2f69fb279d2207096,coordcand:nngla:956cc00fd680bd464797eb416bb50fde5096a0c9e021b8d4f14d3db974c8a083,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:77f7df515edfb603695d472a28b7eedc4e600932844cbe71bf9ed3cf7a11a8cd,coordcand:nngla:7a73b1a0a6b3bdeb6dfc3d333267e410a8b5f0dcd581f829a03a8122252871e5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1bb0a39ddf19c8421ad6ef54a03db887e708ec19852f755e15103c4ce61f08fc,coordcand:nngla:8fbabf376c261ab6b82b4746e30a4217f16f6010c6fce3516d16ae1022d394ac,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:cbc7b4cb6e4bf3bdec20d0127d7343678fe7ce082538b353337c2a4e4cd4d133,coordcand:nngla:859a438a0f7ba717bc493c72fad0c9c5abdf5cd484095571b9f5f7618cdd4fd0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2c3c0b0063953ac7adde5699beb48e733231326148aa81d32d2f715b0cc92ba8,coordcand:nngla:c2d684e6741d7700c38bf8ab6b146c9178ae79f64754da735b59f6305d192bee,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c2e49603fe1818b97bfaebeb6219185572cac2ae772996d33bfb0fc2dad64411,coordcand:nngla:eb031bb64ecfbd6f1eacc886c7311489afbf8b5fa4c84784507afe2ec700c532,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7cdf9b6872a38fe5d88c58d6cc78cb1792a3a0565965a415d6ec697b9be25a38,coordcand:nngla:357bfb96e5b44b9050b1c2f82b46d2d96623bd054313d72c0aa26b64d2bbefd5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4f31c3e2dcf25ac38129d6764eb2103cccaef4c502215c1d2e243777670c53b5,coordcand:nngla:0a315163e70a4d881c9c154a1f1efdfb2f05ff16037449dceea7e72a68999fe6,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:51a715c02d251bbace0e021b069884e424ea9053bdc89cb4b176fa2c4dfeca83,coordcand:nngla:566d5b2780c2ad1ed1551e97987e30973e8355a29dd242750e6334ae2f16a122,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ccb2a71692f827e55cc4df55ff97f749e6884b31823b8e6593f88e8e194ddf08,coordcand:nngla:db4337bb7a79e1fbbecb2a65c577e6c6640817aab3b115e4bb75affdec7cc7be,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:59b278063b1f9596c64c85911ac75bd2c114cf28eb4786f00068f224907fe0d2,coordcand:nngla:865db417bcfae239e7ea4327aadc5f8afbf401e2b683f1dcba940668d37e48d6,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b885e67f2c16cf6b367d8888e8d3e6ebf5aeea7a60a7aba5d93b65142fad79e2,coordcand:nngla:ab40aa41a6dc126dc9f40ce14fc80acfa515fc9835402251fe376ff2d72decff,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:66dd4885f94b8a4982d3276df239b02ae919653e6e2759c72c3ab5e839920b35,coordcand:nngla:94dca8f9864f882bbaa223d440b7a46e6d40033061c1aa9726ebf0979af93304,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5baec63a8a5571854d5002497236ac3c9b78ce74804b96ae5d862393d97200b7,coordcand:nngla:715d74f3034638389012b91a06137d49a08ee491918e3fd2ef41afd0bf64d8eb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6764005f5ff1a775d9ba45f118ae14495321093c71a1ef798f98bdca80d70086,coordcand:nngla:903eb46da3d7b5b327b69419896464d243658ad2c22090a536b2fb2ea0cd9848,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
