geometry_assignment_candidate_id,coordinate_candidate_id,canonical_spatial_point_id,geometry_id,geometry_role_code,geometry_type_code,longitude,latitude,crs_code,source_sha256,geometry_payload_sha256,valid_from,valid_to,supersedes_geometry_id,assignment_status,runtime_effect_scope
geoassign:nngla:d15062218482d212265dacc39e093f578026ec085bf999a6b1920afc001a7b2e,coordcand:nngla:c5da6f9b60ef43e6d091aa796733f9a97de0479a2aacc7ff3a90a57c80f2a12e,NG-SPT-001137,NG-GEO-001158,SPATIAL_REFERENCE_POINT,POINT,38.639207,-7.537447,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,bc0f63aae049425664fe8ff4286dc456b08a471b17ab6175fa51f645301e233e,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:1ed0dd94cd1c686e7390394c489b2e6a7605b2f38a2a87afe1ccf7d64fef752d,coordcand:nngla:f498ede860ba4e580c8bc12dbeed7d010d9031aba10df169c461aae7116c7235,NG-SPT-001138,NG-GEO-001159,SPATIAL_REFERENCE_POINT,POINT,35.099481,-7.527967,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,badf4e159b55f29070063e04e0e14869fd5969a4c1524c4e9c30b0331c2afd71,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:45542bf3099e67533e54e9e00a20c6e587b6e4c4b7ae0a09b583405a0e9c65bf,coordcand:nngla:3bb5663b48b9e9a7df97d728494b6570f75ba2527b49fa75276536e79453e219,NG-SPT-001139,NG-GEO-001160,SPATIAL_REFERENCE_POINT,POINT,34.955814,-7.507591,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,e1d7c869af19014a5ef8c7698623bb5ec9190f143ce7a6b0c73dbf4ef61259ae,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:61967683bee2326445704baf4d39fdee6c7ff635fcb1c56d2d89a72377b77d43,coordcand:nngla:9f2874914368c5fc10cfe8c42d158525c3ed3de01bcb0bda4fa93da83e624905,NG-SPT-001140,NG-GEO-001161,SPATIAL_REFERENCE_POINT,POINT,38.708503,-7.503848,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,15a2768b2e6d572992abb9ad4139dd5bc864cd3e901d5a1e787d76677c16e217,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:0b3141d227d75628e69c8a849df4e10782e2d0f4244e8925ccad70a5829417ea,coordcand:nngla:f09acb943aabc3bef249e903bf1bee0fa1ec6ba0daea65b1e7658074b105eb0d,NG-SPT-001141,NG-GEO-001162,SPATIAL_REFERENCE_POINT,POINT,34.812789,-7.483554,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,32b0c792788697c55f84b5e279d468fed15d9f4c4cef380ce2858ede5585bcb4,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:dcd67800a10b5e74b5c14e3b68b1064058932c66f63532b361f8e840205b82ea,coordcand:nngla:751cb64a00c562a9f0a309765d31a22d4b3fb418f18e65f22c71acde3a82214b,NG-SPT-001142,NG-GEO-001163,SPATIAL_REFERENCE_POINT,POINT,34.670611,-7.454673,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,889e6c84713824a3edf292cca7b473546d0d5400a462964150093a52e16ccc36,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:90ff86f46dc68ae69f49a4f054cfc292c78cba120cf9dc0c067b60205c131bd0,coordcand:nngla:6cde1e9bb50c70468099f9112f628c613f1a454e127f89953e05d57554c9125c,NG-SPT-001143,NG-GEO-001164,SPATIAL_REFERENCE_POINT,POINT,38.773639,-7.454443,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,02918e3d8775eb19aa1ba3e23aaada6969485c0e61b6815cf3b41aedab928e1e,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:b8090a9ffc0eb3d714b6045669ae173bf3d3f5256e24674246176071ab95ec84,coordcand:nngla:8761a7bc67d5ca1af17b61e2102b025dba8168de9fa00d0956d0254525c9295c,NG-SPT-001144,NG-GEO-001165,SPATIAL_REFERENCE_POINT,POINT,34.528369,-7.426159,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,568e97218d18bfc18f5158313a59253ab01479a3adfdfbbc0dfcf979cc94ac94,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:ecd69f2941b95817c9c861b5bd1e39750a08f58bed3daa098b4bd2641fa0909d,coordcand:nngla:1082bf9da1d8af8635abbcf0c7c27f539ac6b6b736cc4bcb59c48808466d2fd4,NG-SPT-001145,NG-GEO-001166,SPATIAL_REFERENCE_POINT,POINT,38.837649,-7.400759,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,6da1000a01ce956372a146b1b890c3bacc3761678ea535344ea6aaf1ca9e326c,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:1a7d0693ae4e0ba22923b4228b160ed9851cc9634e7c8e427bb9b8d59e4ffb90,coordcand:nngla:3a59e360ad463b153406184228bd0ffc8c4e3e7b85221face9705b405f58f6b2,NG-SPT-001146,NG-GEO-001167,SPATIAL_REFERENCE_POINT,POINT,34.386416,-7.39599,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,dc7f5efd32ea62ad56887aced984502045ea38ac6fea74813b941578877c434e,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:c4d55bb77f56a827d9788c3117826fadbc88e75837063fa7ae4bcddea727369e,coordcand:nngla:7cb98f3adfc28ccabd07c0459a0eeafbed5d25f51c8d8bdcb663758c19bf422e,NG-SPT-001147,NG-GEO-001168,SPATIAL_REFERENCE_POINT,POINT,34.243262,-7.372689,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,b523604cc557dfc0afc3d6111e2931570e4a580764a3f5e8e40e2bec2bf102bc,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:b59e28e45d6b86889cb39a0ab693f8448e9d5310b07d4b6b1f7fdbfde830bfcd,coordcand:nngla:169418da8c2358d7cd4704bb55904ce1f1022d0789038bea7d01a1e09419025e,NG-SPT-001148,NG-GEO-001169,SPATIAL_REFERENCE_POINT,POINT,39.063968,-7.37,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,fc7b90cb1dfe4a41850570ef5cb10fded00039b1add2eec00ada0cd41cfb9814,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:9108488f5bd39197dec3151eca9e5ea6aa92b72d99c0d9ee52d0c337c4adb2bd,coordcand:nngla:d20ebfa112bef3d7e240c669db222a04db932673b09d772dc314a264f3038d65,NG-SPT-001149,NG-GEO-001170,SPATIAL_REFERENCE_POINT,POINT,38.907586,-7.369594,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,e261697d9f358daaf5baf224728533aa01d5ae026a7e333ac024f9efad3733fb,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:de0e0347afd91816bcc54e085c5d3b7685345945a5e0acd4c6b078387a435930,coordcand:nngla:f3b8ef73eac57272b34dc4d81fc63977fe1ff9a9505512e633b9c6bea806edb3,NG-SPT-001150,NG-GEO-001171,SPATIAL_REFERENCE_POINT,POINT,38.98511,-7.367264,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,66c8f520b7c9b6f073d99cfa9b2eab62e302ae8ca7b545d060061714918aa1a8,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:cdd854c9b981c34926050757dbcc504fd912d1972cc06fcc40a61d799dae74aa,coordcand:nngla:6f01454f0ed8384594d5e2b23f12b187fb0c848d37e98500841453a992f7d953,NG-SPT-001151,NG-GEO-001172,SPATIAL_REFERENCE_POINT,POINT,39.138996,-7.358184,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,1399fe02f41e75a89e1e9723809204257257d1c9ed41a5819cc40d0603780c02,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:080bf7780b82be62af8198058e12422e1a61b7ae770409a4c42a0dc10fdd2a0f,coordcand:nngla:2b0ba8c51863f5bef49475b56b5f966fb22fc289c9d8a4e863ef45464acd7fe5,NG-SPT-001152,NG-GEO-001173,SPATIAL_REFERENCE_POINT,POINT,34.1,-7.35,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,84823abaac667adaf1aff7f030be0e1a771349f33e65e35e6ea9f6b8b824a8d4,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:0a520bf0b8f2e2bda69c8ab122bb3cadb95ec8920e7d4313d1ff6ab215e89268,coordcand:nngla:9b835a39b53fe14798aa2acc18de1983e02861791bdd43d9f706ed7845b553b8,NG-SPT-001153,NG-GEO-001174,SPATIAL_REFERENCE_POINT,POINT,39.212726,-7.341435,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,755be169fd0b364783d44c9f291e133a4b06df021000ebe17bee5f68c2ff25af,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:9f11798c3f951db8c0aa5064dfefbb7b708daa6f92ad84b7256f3628a475373d,coordcand:nngla:8624a1ae9e8f52c04446c05420f3c7a3d192661f9799d207be88185b19aeffd5,NG-SPT-001154,NG-GEO-001175,SPATIAL_REFERENCE_POINT,POINT,39.289441,-7.33603,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,6c7a508ea1dc6616dc810ce219ed3303878e3ce5f5417d6f729871f0ad97fca2,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:23e5abe1739af9c2c926e20220afdb46da829a012a81c1a3bb29050f0eada238,coordcand:nngla:f11ef67e6db8292a84a1a0e174f652c0f7ac4214762c8bc5c8180c50f7ccf4ee,NG-SPT-001155,NG-GEO-001176,SPATIAL_REFERENCE_POINT,POINT,39.367056,-7.334043,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,e374e82324a19cbe0c2502af812bbc44e409642667f76a840abc247fc9b6b818,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:b45132429f2e8ac6927b49c9ec2fde9e0169cfab25bede5d62d3522681c8fced,coordcand:nngla:c034f2af85d06e915dc09f35104a57a5843e522a630789740efb956bce92bf9b,NG-SPT-001156,NG-GEO-001177,SPATIAL_REFERENCE_POINT,POINT,39.440362,-7.315685,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0815f8c61d5e22d4fac620e0c5d796d3b9c4066cf17edb246eb98fe9ee40a11d,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:33edae2a6de14d343f748b971676dc13a7720c78cbecd5256009d9f8203cfd6b,coordcand:nngla:b2cd21fbcb5dad9dd84eb250a84cdd9fe1c2330db03cac5b0fec44eb2a248c06,NG-SPT-001157,NG-GEO-001178,SPATIAL_REFERENCE_POINT,POINT,33.960816,-7.310354,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,53544f95191317e310fc173e034bf221802cdc4d06c831a68eeb748d2cbcee4e,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:8efd2dbaa88fe77ff55214478079eda9959876c6f12b55f788b270ca5287d6d5,coordcand:nngla:5e91f312687b332db1bd57c7c625f518d7f5d8d5611f34fabf62c423faf632d7,NG-SPT-001158,NG-GEO-001179,SPATIAL_REFERENCE_POINT,POINT,39.510026,-7.283482,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,c15d0180fb3003df8e341948962e977beb087caa11d1c68bc9884e1070cfa95d,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:098b6f163ad3faa0ccfde857ae496e0691842368a34bb70f1d5976de5162d14a,coordcand:nngla:85ad5d9f487c3e25250e9e69abc9742ae81472476aa6f5c922708cb17a92e763,NG-SPT-001159,NG-GEO-001180,SPATIAL_REFERENCE_POINT,POINT,33.820453,-7.274887,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,b487538421b715d780dda71b8692df89b0cb74696d4fa20476613be349a5a52c,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:7bdd013d31280367dfbc285e001857ad61e14c5e481bab0f0c901a7bbc40135b,coordcand:nngla:79ec8a67a93a4afeae3c3e87bccaada033f4404dfe56d661c2d7805bbfc35588,NG-SPT-001160,NG-GEO-001181,SPATIAL_REFERENCE_POINT,POINT,39.582281,-7.261129,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,259b1669a9f9a9c078a3626a123f63b50fed09233303c9688814a44d87291977,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:fc72b50f51b785bea53859c5a8a75220f4fa36b85a8783463c587fd013ca5018,coordcand:nngla:8fd16918996df066ace23d424926de191075a5a6f2c13a8bacd499ee5a8e5b50,NG-SPT-001161,NG-GEO-001182,SPATIAL_REFERENCE_POINT,POINT,39.738517,-7.260979,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,94389c403edb6f6f791131ee0b06f675c78c7f4b8270d3e28b363908eb81e7e9,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:75608043416d861829942f329df900d3377bb7332804624a073e5479174b5db9,coordcand:nngla:285b8074474fd8a5877c79ea480803a89b1da9c2b459e9a5f07840b3d227a1f8,NG-SPT-001162,NG-GEO-001183,SPATIAL_REFERENCE_POINT,POINT,39.659843,-7.258942,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,b0aec6e78551c160aad0512f3ff02b4cedb1e1d1be5d53228e70c7a6980d6687,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:dfe3d48694e556bd15cc57b6e07a7eb43bfb39fc297e3aab31eb5721e4528b03,coordcand:nngla:691634de2557d0225ad3d834d7c67ed81320c3677913c49fbfc4979b820c4ea1,NG-SPT-001163,NG-GEO-001184,SPATIAL_REFERENCE_POINT,POINT,39.813871,-7.2504,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,556d44aec0d58daec619046a39968c19b402f104587ff5b0d47748fc4c12848e,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:83fad69af9870246cf5e264651193529db304ac4c928b5a01d5b1a6ee7c3ac7e,coordcand:nngla:90867c912b84d54a7544c21920149afe377d1152820ebbec8b841d5733543f9d,NG-SPT-001164,NG-GEO-001185,SPATIAL_REFERENCE_POINT,POINT,33.679919,-7.240028,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,36f68f4af8cebdb1f68b67aac32667a8af6a34483979d689ded6d4c60e5dc479,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:e2cff6da70ebe0ce3dcdd6c17d7fdf88b83648ad1324de1f322018cecba24d3a,coordcand:nngla:0c52327ddefe0db093b8ea49ad8507893cb4c8b259879b44092d96340259ef06,NG-SPT-001165,NG-GEO-001186,SPATIAL_REFERENCE_POINT,POINT,39.886467,-7.229344,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,d8edba8091886c9561a5ff388f0378e84b96fcc4780ef842495408eafe83f7e4,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:dc400842452f0a2d1ff4b4a752553ce0ba635712f7c53afb6d324e73f4b81e88,coordcand:nngla:f6e258d714f9fe51cefd6a7a42fb557cf8fd21c979e4f58ec30f1db10ee89347,NG-SPT-001166,NG-GEO-001187,SPATIAL_REFERENCE_POINT,POINT,39.958553,-7.206346,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,805a9294be43071fc54261143cb37b220e880075d27a41180117ac8716c71f0b,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:fa1f59c1e41fd9ea195c2b37e50b75ea9b75493a45f96ba327986ac74cdda974,coordcand:nngla:6acda987adfd695ef811385611410b8c531d64cd8368dc12599a8e638a25bf3e,NG-SPT-001167,NG-GEO-001188,SPATIAL_REFERENCE_POINT,POINT,33.540757,-7.200302,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,40745a1dc60f76a0227283e596edbcaddb111f8d51b610294c4db1d06e88f5e4,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:f054e8f840e67ac2a7a3de463e64dd9d4f08331e58a8b017f23d377e463d1c75,coordcand:nngla:45f1bb61b30a47de9bda263a7ea4801ddb2fcec56feb81bef80cfeb20f736b86,NG-SPT-001168,NG-GEO-001189,SPATIAL_REFERENCE_POINT,POINT,40.029911,-7.180584,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,e9c713e0d6baf62ff3d5f9b71d9933169203ce861652f5c0c6ccaa77c65a38a5,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:04199de028d98e2b67c3fc3a187467f254eb367aef355958cb166dcf51884937,coordcand:nngla:55c44bd8fbb670c3907875978b773202044eb9bd2fab65d10bee6ad158f47730,NG-SPT-001169,NG-GEO-001190,SPATIAL_REFERENCE_POINT,POINT,33.401775,-7.15994,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,db94254d33a2071243a8f0cfdd2897d744a7b595bf25e08894c6d943d76b9c9f,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:e04098d7c8599caeba768e2a4964033b1811bd42ede7147ba41fe0ab520c3935,coordcand:nngla:887dbaadb454a2d98c4ba7b2c346b0b6e7bbe30731668fd1b1620dd9e0143260,NG-SPT-001170,NG-GEO-001191,SPATIAL_REFERENCE_POINT,POINT,40.1,-7.15,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,590584e519775f5779772a33d622bb7c58c04fa4676a8b5e0a3c8999818c4963,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:052cf4144882a0c569556347a7f4eeae45424b5f9a11535593b8ca9bfebeebf1,coordcand:nngla:4192163ae6193cc5d7f327532fcf346f6a117e74d4cdbc1a31ec7eaea2efed17,NG-SPT-001171,NG-GEO-001192,SPATIAL_REFERENCE_POINT,POINT,40.15446,-7.115075,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,8dad3d31a4da58a05abdbd103572b9ad8be72f5bf9445cbcaa79f506c6b656e0,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:3f1f237379e31c50cd929753987cfeabfa6b91633b825dfc31a6ba17728acbdd,coordcand:nngla:4122c80422ffe67cb04baa32bf2ca85e460e1d10465119e5e7262a0555661545,NG-SPT-001172,NG-GEO-001193,SPATIAL_REFERENCE_POINT,POINT,33.264497,-7.113536,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,a0e78ed2e63c6dcd08b6a766bd9fba2780a9e2b53f420c88a4bc6caad550a60a,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:3e2d441b4d415ce083cdea8c4f38b553ef50d62738c3744f7cf2b9adb8d8afa6,coordcand:nngla:e5747d2226caa67b5b7526f75622b1586d816392fa8a35a4914f56e6bfe3221e,NG-SPT-001173,NG-GEO-001194,SPATIAL_REFERENCE_POINT,POINT,40.207068,-7.076989,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,009bc96997ab1000c19ba19e48bc79aaeb8541a37bdeba14a3fbe840701d8637,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:51e513d3b0841475413eb936823769acd508ac10f010ce5168f3543a1be8230d,coordcand:nngla:a173436f1e9028cdf44195cfce917013bac55d9016890b7ccaa0753ac43c5ed6,NG-SPT-001174,NG-GEO-001195,SPATIAL_REFERENCE_POINT,POINT,33.125087,-7.074691,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,a3161eb0a94e923a7f1527ab2574f19a93793ea0025fc802eaf842af5e3c0afb,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:76954412424884e711a7de4f2ca668c75b68d3b1c900d06a88b4c3a3dd4aeca3,coordcand:nngla:93e979851feea9eafa0b5cf7e95cf09dd595091742c2c869e54f961def6d4481,NG-SPT-001175,NG-GEO-001196,SPATIAL_REFERENCE_POINT,POINT,32.985543,-7.036323,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,402299b92b36e99d8843aef7b2401321239eee82d8a2566e1d7035ab8946b223,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:f49f0775ed47bcd3b926b6e4a9ad4bae8144899199e81ee72f61ec33ec2e74bb,coordcand:nngla:fb064a240663b5c00a3b86f4e74780819e0b068698813365ed6ba258fa21b8f9,NG-SPT-001176,NG-GEO-001197,SPATIAL_REFERENCE_POINT,POINT,40.255543,-7.031854,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,58296560911b385a17c5219a5dc1cfab8e50aeb7c511d2e06179900e1d9f5846,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:04786bf4cfb7a43e4eb9ab21028a178acdb23009c4e6c7f90bede06ae76edc6b,coordcand:nngla:801a251afbbc77084137c243de32ecb24ad814b3eb1aed5680d244f76a11da3e,NG-SPT-001177,NG-GEO-001198,SPATIAL_REFERENCE_POINT,POINT,32.847414,-6.992936,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,184632d75f7090602f1bf3fff4a69a0fa17902dc556c8db2204fc4b2f27aff23,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:55b52ac9d26a024a52a6306fdb9c8bc4a7bb2287062023f6274ea0c4893600d0,coordcand:nngla:5c78ba146d99a8da018e20996889e7a0805a8f7a58c5222253b57df87b4ea1d5,NG-SPT-001178,NG-GEO-001199,SPATIAL_REFERENCE_POINT,POINT,40.300604,-6.980895,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,9981436929d1e19e915be7fffcee2e07a4fce912c9123aeeae2d41644d2bbfe2,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:525d3e7d57b889147733245ebc3ab6fba0ad749836916e8a5e3888745617341f,coordcand:nngla:eaa979a8f1b1d1c91c6c50e5a8352f3a20180fd9222994627cbf0985c9d8c794,NG-SPT-001179,NG-GEO-001200,SPATIAL_REFERENCE_POINT,POINT,32.708436,-6.952559,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,9d8127a915a3e2c25e395184edaddc479a213e3c9c3dbaf4070ba509911c0fdb,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:b2d22d77a71686cfc207bc672dc16b08b1848bf69b6a194201fd6a299ba554b1,coordcand:nngla:54af3aeee952513e19581d966b359ea4e03cb14a4ab883bb0156a3c2dbc1c4a8,NG-SPT-001180,NG-GEO-001201,SPATIAL_REFERENCE_POINT,POINT,40.35004,-6.937399,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,5b7d410df59e7aa32bfc789e12754e169a21428f44631f979dcb25926a8b030f,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:672b93bba83679e7c30bf81ed5db159b27b4af8c1d13445343a54ad4b506ed9f,coordcand:nngla:4bb39ff9b08f9e3a6838fa6c200f2938eea15624837cedeee73b77ebf4c24e67,NG-SPT-001181,NG-GEO-001202,SPATIAL_REFERENCE_POINT,POINT,40.409594,-6.911163,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,a64c0b26e06f3d6734367e291d464530e8b19c05f5e8e0bcee3d8a9ee02d2929,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:eb1c68b113d92528b0329181448f3c76275496480d0abe7da905c30d193f8481,coordcand:nngla:d7c7ff431e0d855fb497a28cc43fadc938eaf03182dc8277a574ed12a7f8eb6c,NG-SPT-001182,NG-GEO-001203,SPATIAL_REFERENCE_POINT,POINT,32.570129,-6.909801,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,5611a433a9cd680ce14e0c01231bd973d7ced803fd02bea58146d184a02d497a,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:b371b7fcbc1f0548383b4cef2aae19a3a4ef55957264e65d6713736539b3a153,coordcand:nngla:f7f357fe4eb616b4509b37695136daecb6e26126c99be73bca0b94367c72daf0,NG-SPT-001183,NG-GEO-001204,SPATIAL_REFERENCE_POINT,POINT,40.473936,-6.893094,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,8fbec36dd21e4a53acbe5a181f6cd2511fcdf7d012fbcaed317d1839be953a72,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
