assignment_candidate_id,subject_type,subject_id,geometry_role_code,geometry_reservation_key,geometry_id,assignment_status,effective_from,runtime_mode,runtime_effect_scope,publication_status
spatialassign:nngla:e2f9daa38f16f87d1eae7c2fffc6cdb56d516d2c8352e581ada63c0a1bd0b6cf,ROAD,NG-RD-000167,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000167,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:13fdaea1dbdf7ab005a637db40c87b173bc3fda8702451e069cd333ca6498713,ROAD,NG-RD-000168,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000168,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:459c158a19ad3c9f53e625c800bdcac03ee43c98162815d21767da583326ab73,ROAD,NG-RD-000169,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000169,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:aa81aa293ad5fd0c8af48e986a2459bbd66aedcc6f3bccd0f760640ef32f5eed,ROAD,NG-RD-000170,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000170,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a14e52a3dcaafb79c2e6d8a2aacfddb2155941673b8ecb9eeac87dee624a4ded,ROAD,NG-RD-000171,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000171,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:38c21df3b6f2539ad0a5cde464045731f69a04752e57593cc1189dc2ded5178e,ROAD,NG-RD-000172,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000172,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ce9732e445c68d274e77eb00a178c65f1a54c85f8aacb9c2c3250148afa455ee,ROAD,NG-RD-000173,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000173,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:7ddf3ad5d7304b7ec5c628e9aeb12357efa215b33b2e4df9fa08701f029424b5,ROAD,NG-RD-000174,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000174,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3d325e4899f8b8355257ffe0b2d8634c358d7d045137cf004b1ead981bb6958a,ROAD,NG-RD-000175,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000175,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c60f5ed3d58d4d911e2dddc500dce67cad67421bc586c4c1c4fc7a48ca0fb473,ROAD,NG-RD-000176,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000176,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a38bd1c61c8edbfdcd606d75ef7b4815bfa44425d4cb058110347a428e29d0f7,ROAD,NG-RD-000177,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000177,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8110503cdd8d0aa2a6084e723a6b67eb79860be6ea5971d60efba51f768dfd04,ROAD,NG-RD-000178,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000178,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:54aa6e58328d36f062f05b4beb5a7d52e8c8b0109797f40d076318641ef2f702,ROAD,NG-RD-000179,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000179,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:94395d3c2acce7c37516de26facee945176aeda438746d4b1ea3428d642ad429,ROAD,NG-RD-000180,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000180,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:59590970ce09ab62460a1eb78e24dba132e6df35a096244e9fa1d3642ff52679,ROAD,NG-RD-000181,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000181,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b01f10e5c57f49abbd60f1e7263918e36f998093f4a1aa588b8bf7d2d25a2b1d,ROAD,NG-RD-000182,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000182,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:793d56e604348e123c2fc82d2519586a8d3ccf304a515ac80e39524f23fecb0e,ROAD,NG-RD-000183,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000183,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:282d5b0559419a882f9e07b686425e99a0e5c4a81778db4898a5de591cb9aa76,ROAD,NG-RD-000184,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000184,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6dd6f20b2178c1d6fe8635f351d91039664ef7f7aa47600dc3c022dbdc91d9fd,ROAD,NG-RD-000185,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000185,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:15d82261fda34890a811e8cb17ac2185c41ced521adde2b39c291b8a9e9000a6,ROAD,NG-RD-000186,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000186,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8da06c829e4fc842c898cb569e1ab4b42112c819bee4867d0128fedeac906908,ROAD,NG-RD-000187,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000187,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:08cd4ae0a15b1bf4b01d4027fda2e50cf65f3631fef9379bfbd1c483bb0d96d1,ROAD,NG-RD-000188,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000188,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:fe405a3a5892c9f54e06305495ba777712966f4d42e2a7ca20fe262c72e71ebb,ROAD,NG-RD-000189,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000189,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b936f055dc59c3e4843554a93be2768183c1c837668681c1c90296d2b542c648,ROAD,NG-RD-000190,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000190,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:12e1049700f128c0f349530ff1ce933a7e014404662480c33eeb01405c05fba5,ROAD,NG-RD-000191,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000191,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c313e99831c65392caeeac4a70ba831b7984e03fdcc3933625ae0f641e2ef184,ROAD,NG-RD-000192,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000192,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:12d52522cb64e4e659b8598f1f638fbc9911b28ec0202dee95bde58a4b404724,ROAD,NG-RD-000193,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000193,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f7ce8324f2caf3379aaa2ed5a112336a3c9df5a800578a6cace6e4fb178b4295,ROAD,NG-RD-000194,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000194,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1e13a63b04b096e1d944a216815d3ebe97d8f4783097cbb99fddba2ef3d6a19e,ROAD,NG-RD-000195,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000195,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8a19fd12a81fcdff55398455599080439a6aba86ca10c496d6d0e869541aa385,ROAD,NG-RD-000196,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000196,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:eab825340fc17d7b720f7e8e5e83274ad4df4f99ba595a5fc5d07671214a2c8a,ROAD,NG-RD-000197,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000197,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:cdee87b57b77813f5f699817c88edf9d264dd3a502d82bc5dd729b8834235b6c,ROAD,NG-RD-000198,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000198,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a2c7a833757867ca166c21392175d595b2457530f637b147cea32a6cf183ffac,ROAD,NG-RD-000199,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000199,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:39c91cbc4b9427f77ddaddf95798b2f3d101ea9fed87d2d22ff07b6e68b4f60d,ROAD,NG-RD-000200,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000200,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:36e3c020fcf25754598af1e4e9255dd685c771fbacdcbd8bb8852b6d30bc779a,ROAD,NG-RD-000201,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000201,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:bde9a3e55a64d6035111c1461f764a541ab33936c193fba16270f14e7c4def4c,ROAD,NG-RD-000202,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000202,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5bcfaad762ee73106c12d5b156f29a4b2932d7147124c6821f1b5e178316d244,ROAD,NG-RD-000203,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000203,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c863dd65ea7750bed20b590a2b57cc9e896392ee22925e76ba9eea4423186340,ROAD,NG-RD-000204,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000204,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d9ce630306cb206563294408cc8e0b4f8040da8dd83203d6b7a0932842a94399,ROAD,NG-RD-000205,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000205,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:086f6c18fe839281659034dce5073bbbd47f3d2612b209e123b6256c0191c772,ROAD,NG-RD-000206,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000206,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0b6a92278f1d7df5051b37be4585418ee481d3486554442ca1fa304aea356918,ROAD,NG-RD-000207,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000207,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:319103df41cb4093728cbdac653a82418a894a2818ce327f767c0fd75e7f34d8,ROAD,NG-RD-000208,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000208,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b702f0a5e277ced54693d91c68d48a68383a4be631914a18b94236511ab2a93f,ROAD,NG-RD-000209,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000209,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e6ee0e7a3c9a5d8d56f8c5635febf331c8fbb56b693be7bc13138530298cc85b,ROAD,NG-RD-000210,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000210,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:50d7fd7a4456a1025d86602c6a2ff9d9093c5885fb3d4f57bad0bb0c7bf422b7,ROAD,NG-RD-000211,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000211,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d20ff36c508fb55b1e1f1122c5deccff985ea6ea7563d805e035f41cd6c9d4d9,ROAD,NG-RD-000212,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000212,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:29a1fb061721b9e36d89d30c5abb0b5bd51b3b5c0cf96e8400647ea7e6d9b3f7,ROAD,NG-RD-000213,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000213,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:03922b110e00f3fe86ed6740b945f038574c460af8096ae9875ff849503a4aed,ROAD,NG-RD-000214,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000214,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:cec02afc0f9aeef3f61e7122d6b73e1c87d7f4ccf71e933aa907e3dd6c909b5e,ROAD,NG-RD-000215,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000215,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2c78886561addf70ebe559f0ad0402d199fa023c2ce26152cd1bb893f68b5ad4,ROAD,NG-RD-000216,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000216,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e4a6f88a53117df7b3119ac78e0f444e5bc5cca6da7b2de447a33d372ced79fc,ROAD,NG-RD-000217,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000217,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:266d39c68699d11ab25ad0214fec821ac430f3fd9c5cfc82a8065bf39d51bf1f,ROAD,NG-RD-000218,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000218,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8d9a7ea6aa2823f89262702a372f0fb282bb80183d4caab3ee652b8f54fbedad,ROAD,NG-RD-000219,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000219,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8b03a46b895e5e0309e30423d0aec0033557d025738de4ad06ddb9ae9a065d25,ROAD,NG-RD-000220,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000220,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5b999c7a50d1b023343ccb3200e0466292690684ef5688265109877abfc70a68,ROAD,NG-RD-000221,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000221,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c7b34b37b4703288c71fb5623e68af27deb303fa739c94dfb274f1db1b9b3b12,ROAD,NG-RD-000222,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000222,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ca8e505b2f62567d71ed3d8797dac064d080d56dc91100c0814a98444ea30490,ROAD,NG-RD-000223,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000223,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:14bdf5d2e07c16b5ef7ec2ff198f893d3075219b12d02af43b673bac79766b06,ROAD,NG-RD-000224,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000224,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5b7a4d1dfb522ec7bb98d10d92be2b52a6738c43e2acaeabb97f66ebaac91210,ROAD,NG-RD-000225,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000225,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b2fd6d2f01b52f45e775b4a9acbfb3f8bba67669f3d70c065205a5989cf5204a,ROAD,NG-RD-000226,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000226,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:43855fcb289364e749e06979166ab593e284ac7be850281e220d01ea8c66a7ac,ROAD,NG-RD-000227,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000227,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:177e5b0a7a25ef293ce5b4d61a09b91af29a1a50c30a95dfef65d6dc4897845a,ROAD,NG-RD-000228,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000228,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:73aba925d4e9c5df901994486eb8b9b76abd6dcff3fcaf423ce1deb65dc8c46f,ROAD,NG-RD-000229,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000229,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0d8577a2df83904b40b51224f51a92725ee9459d798fe407d4b48684e7cda3aa,ROAD,NG-RD-000230,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000230,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:cb7f0a983d15540280357918074a7fde1638cc535c6a5e1ad395bd34039c079d,ROAD,NG-RD-000231,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000231,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:56766518f8c6bbd06ee4284af4b7737a7e49b64f8726582e6a259bcb084c521e,ROAD,NG-RD-000232,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000232,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a6e5a1d635861c0302e4484e8c1affed568ecd46b4c407d751828e436316b5f0,ROAD,NG-RD-000233,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000233,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:61e1c90262f21c503e628084836c3e1145b65b6203169ccf4cca645852fddd9b,ROAD,NG-RD-000234,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000234,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c584de52b49faf42ced671d0458d332dac1b0bcc4696c5c0077f364b62c27c9e,ROAD,NG-RD-000235,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000235,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6ae336cb4b1403de9e539b761aad992362b722798267ab588d9f6c67d71c932b,ROAD,NG-RD-000236,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000236,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1cce087746c813f376bbaa8649199a7c5f3f0548c76cda4efd2147db57bb2010,ROAD,NG-RD-000237,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000237,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2016ff137116428bbc92bb18246b88235cc8e89b7026810183914ae2713db660,ROAD,NG-RD-000238,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000238,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a36e000b669e2b85406ed19e534e03dd8e8c1bc24b76b97e2bebe4e2313f0b39,ROAD,NG-RD-000239,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000239,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:be92640de40b70e23b3bdc240702549b43b078181a7054cd9397d0ca0982d815,ROAD,NG-RD-000240,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000240,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5600f0606c31728307384fe759a9db976e17cab802167535b82e6c7c8ae03a77,ROAD,NG-RD-000241,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000241,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f0e06dcc0565fe25118bb5a6d3a43f75ecf3dd7a4604e8180bf6198da0a921ee,ROAD,NG-RD-000242,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000242,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:238c05864f765f5c325269b67d6af8ab4b3ddc61048751b69f15f3c55445ad1f,ROAD,NG-RD-000243,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000243,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2a806d3f08c35dae83201057169ff716f217be804527ad2921c0c846dac0b20e,ROAD,NG-RD-000244,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000244,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b08a2614b5133dc08cc5d80cf571ccce13ae9a38d1557d0f8b08423bb9899e12,ROAD,NG-RD-000245,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000245,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:54a7d1227af8b5877da8bd5dee3dae90b110166f88655aafe5e1e456522862e2,ROAD,NG-RD-000246,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000246,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e14404a499c8de3c5dd2fc5960d07af438cd9ad6602214fb0379912fab3dba51,ROAD,NG-RD-000247,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000247,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:95f50c040021764e5ce42af381bb942e23ea2d6173012dd5226c812a8ebf19aa,ROAD,NG-RD-000248,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000248,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1cf755041ee28a415a85edc902f060f68e3cd9eaac69cb59d9bb83eff1f7b4a9,ROAD,NG-RD-000249,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000249,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:7bb886bdb4ff90abfb2eb4ca7cd013d46460c2cd34e8f67f97071996741eca67,ROAD,NG-RD-000250,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000250,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
