relationship_evidence_id,child_place_id,child_source_place_code,parent_place_id,parent_source_place_code,distance_m,parent_footprint_relation,relationship_basis,qualification_status,runtime_effect_scope,legal_containment_asserted
placerel:nngla:0d4d4983ed23f09949c80e692a23f3de7701a8bebf6df8fbef2f7de65a153adf,NG-PLC-000350,NGP-000350,NG-PLC-000346,NGP-000346,9790.254,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:2de766a286925cf0a35693ac7e6a76ca7a4c6a67ee77ad5e4a8960f725c1c961,NG-PLC-000351,NGP-000351,NG-PLC-000346,NGP-000346,9963.565,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:4064f520dc31cb7ccf7490a2cb717ed2af9d02a40f7986c83ed017bcf7e2dbf3,NG-PLC-000352,NGP-000352,NG-PLC-000346,NGP-000346,5553.880,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:51104bc57eabe20a5b4f192736180c9934b4ff4c8b603ed63ab946fbe23fc77e,NG-PLC-000353,NGP-000353,NG-PLC-000346,NGP-000346,5765.990,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c5ed1c39fa23667086570a2fc3634fa45f817636fe69dfc988c4f4797fd94f7a,NG-PLC-000354,NGP-000354,NG-PLC-000346,NGP-000346,7370.938,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:449b48a12a996c2955a032ceec3b9760bef9a3b42405961d45a7e4f263d7618b,NG-PLC-000355,NGP-000355,NG-PLC-000346,NGP-000346,7262.921,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:cd33f2ce93c8aeea8877a86e0cc36a072a753e76d9e5d0f68edd8f40f3ea04af,NG-PLC-000356,NGP-000356,NG-PLC-000346,NGP-000346,6361.322,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:09f2df5cdd7ccd1fbb8677f11eb6aa12c61f02812a6b336a5dad0ce583c15331,NG-PLC-000357,NGP-000357,NG-PLC-000346,NGP-000346,6033.168,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e90b46ae4608df4b8e94877e750f7009ecf0b75a07aee42dc8756a0493a36f4a,NG-PLC-000358,NGP-000358,NG-PLC-000346,NGP-000346,14544.661,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:fb7cfe0a1b7c34fd7be89c58b3a24a16814e9c5c3b0615040dd0399a1ebb2cdf,NG-PLC-000359,NGP-000359,NG-PLC-000346,NGP-000346,18201.717,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:fc22925084026c61868dade3cdd2da6742a95bb2013eace5008b9bd26a23ae1c,NG-PLC-000360,NGP-000360,NG-PLC-000346,NGP-000346,22317.034,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f1da512fb598eab2697283c38e507f403841cb28598e1925a02490fd6f348c05,NG-PLC-000361,NGP-000361,NG-PLC-000346,NGP-000346,19672.878,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:948b17d7c6c7aa9d2be56312b86462c012b9a64e4d0b567006cb99d099c43a75,NG-PLC-000362,NGP-000362,NG-PLC-000346,NGP-000346,10000.020,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:565d9667bbbb19a0a5db2888954efa48fb9044e77c11bad4bb066790eb305be9,NG-PLC-000363,NGP-000363,NG-PLC-000346,NGP-000346,24016.226,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:909e4e7ae0c5d6584fc45d9a694084bd940dc16d4c51e9ec399aeb7248fc877b,NG-PLC-000364,NGP-000364,NG-PLC-000346,NGP-000346,12747.139,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c3f92220d44c8c0ef765aedf87c7dcd187db8e90ea890916168b66d07d8c9c46,NG-PLC-000365,NGP-000365,NG-PLC-000346,NGP-000346,11200.271,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:46f33e864176fb735320e7b74da9af6cceb08055239def86b252d3eca72d2afc,NG-PLC-000366,NGP-000366,NG-PLC-000346,NGP-000346,10000.003,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:005ac0d288c3b99eec68c6338e455b324413b7c29339a75262d2d1eaba9e52b0,NG-PLC-000367,NGP-000367,NG-PLC-000346,NGP-000346,10673.281,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e88e617dcd7c56c2b31fec0f380246312525cdab769944482d252ff995adae33,NG-PLC-000368,NGP-000368,NG-PLC-000346,NGP-000346,10642.232,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:205945ec709a9b9fbbcd235542191d75fee314357cc05c858d472cd101c39b5b,NG-PLC-000369,NGP-000369,NG-PLC-000346,NGP-000346,18374.446,WITHIN,SOURCE_PARENT=NGP-000346;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e6c9c0a741b131c358c4722ef1ab6e27f3f32f3529bab6ee6874bd2cd1b17499,NG-PLC-000370,NGP-000370,NG-PLC-000347,NGP-000347,44837.953,OUTSIDE,SOURCE_PARENT=NGP-000347;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6f1067be855c079dbad8080161f9c3e5fea75891c7db6255df9b19028283bbb8,NG-PLC-000371,NGP-000371,NG-PLC-000347,NGP-000347,50280.495,OUTSIDE,SOURCE_PARENT=NGP-000347;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6b3077d3ab73cfa4ee4d9b57a2132f18b6d81f2cffe53b6981a2dc8b2e37ce77,NG-PLC-000372,NGP-000372,NG-PLC-000347,NGP-000347,42782.397,OUTSIDE,SOURCE_PARENT=NGP-000347;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e8946d838b3263a301092a79b56cd0aeddac6490bbce933dddb73b755eada65c,NG-PLC-000373,NGP-000373,NG-PLC-000347,NGP-000347,27651.748,OUTSIDE,SOURCE_PARENT=NGP-000347;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:abde1c528e972d8072cac5de46e2c288e2988af82b48ab75a62539e95634c595,NG-PLC-000374,NGP-000374,NG-PLC-000347,NGP-000347,49386.453,OUTSIDE,SOURCE_PARENT=NGP-000347;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:244273e3c872af4530f8ebb1dc0d7f21188c4a74e948f9f4b4f1b409467efcc7,NG-PLC-000375,NGP-000375,NG-PLC-000348,NGP-000348,25608.545,OUTSIDE,SOURCE_PARENT=NGP-000348;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:361071c24e0ef5a2f531f4722a28dc2607cc07c5aad6f8dc8277ac4967e83a11,NG-PLC-000376,NGP-000376,NG-PLC-000348,NGP-000348,29088.774,OUTSIDE,SOURCE_PARENT=NGP-000348;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:4d1089e40e3a69809b2a5fc27bc54dc83f161acf6a04098fe57b88f4d4b0b5df,NG-PLC-000377,NGP-000377,NG-PLC-000348,NGP-000348,27066.822,OUTSIDE,SOURCE_PARENT=NGP-000348;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6bb81290fb7e95ecbaac410dde0e5e2aadd0278383e804654e74a18f31b0d593,NG-PLC-000378,NGP-000378,NG-PLC-000348,NGP-000348,40892.639,OUTSIDE,SOURCE_PARENT=NGP-000348;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e3c68793e387189354514b39bc92b69c894406e02ce90e36c6d518962506fbb1,NG-PLC-000379,NGP-000379,NG-PLC-000348,NGP-000348,44770.392,OUTSIDE,SOURCE_PARENT=NGP-000348;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:cfa553a50457b04b5a1feb1d584efb2adabae5a5a86b1a78bc9a57193f513497,NG-PLC-000380,NGP-000380,NG-PLC-000349,NGP-000349,25000.005,OUTSIDE,SOURCE_PARENT=NGP-000349;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:78e8901887f792773a48f89698dda5b2f4b4ad3dda0276b22582e0c113c3629e,NG-PLC-000381,NGP-000381,NG-PLC-000349,NGP-000349,49657.434,OUTSIDE,SOURCE_PARENT=NGP-000349;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:43bc915f25b1be39221a43b2d00d008d468fc500bd592c98a8b524db629e3c58,NG-PLC-000382,NGP-000382,NG-PLC-000349,NGP-000349,36440.913,OUTSIDE,SOURCE_PARENT=NGP-000349;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:64ec1af779f2a685398c0431995e1baac800641dfbddb76059b1259fb4ca067a,NG-PLC-000383,NGP-000383,NG-PLC-000349,NGP-000349,45333.538,OUTSIDE,SOURCE_PARENT=NGP-000349;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ed261ce931a0e8702853cf3496fa53792a70317157dbe8704feb5752b7224f9f,NG-PLC-000384,NGP-000384,NG-PLC-000349,NGP-000349,44526.948,OUTSIDE,SOURCE_PARENT=NGP-000349;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:2792a76bc6d9224298ea78ba8e7b170da69ae05da536eb8a3d6776584c98c8ff,NG-PLC-000385,NGP-000385,NG-PLC-000347,NGP-000347,20498.167,OUTSIDE,SOURCE_PARENT=NGP-000347;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:29e2e00f1278b605944fbe1bb29a21b05d938cad09b4fe86f70ec7d94dfb8b61,NG-PLC-000386,NGP-000386,NG-PLC-000347,NGP-000347,26617.812,OUTSIDE,SOURCE_PARENT=NGP-000347;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:579826bf73c0ed7876f1380fd0f1e673ecfeaed84b7effbcead96dcd22bf8300,NG-PLC-000387,NGP-000387,NG-PLC-000347,NGP-000347,20146.366,OUTSIDE,SOURCE_PARENT=NGP-000347;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:8b1b36186b567aae16f6816f9659ab7e85df2bf78076f5d8e03085cccde9d20a,NG-PLC-000388,NGP-000388,NG-PLC-000348,NGP-000348,17860.635,OUTSIDE,SOURCE_PARENT=NGP-000348;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:97c9459cf6be491cea0301e6b2376c51714651a61bc378cdfb2f2d8df59cf718,NG-PLC-000389,NGP-000389,NG-PLC-000348,NGP-000348,19148.807,OUTSIDE,SOURCE_PARENT=NGP-000348;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:2aa2d4154cf24c0fce791fe3d3cbb2b0a748213f91054db6fe97d203aac41be8,NG-PLC-000390,NGP-000390,NG-PLC-000348,NGP-000348,20609.530,OUTSIDE,SOURCE_PARENT=NGP-000348;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:91abdf653d37e12426961b8a2c8fd2c9725eaf0f97b133757de9388b6b57f47b,NG-PLC-000391,NGP-000391,NG-PLC-000349,NGP-000349,11999.979,WITHIN,SOURCE_PARENT=NGP-000349;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9fab95fbf591684ff41aa936815897fe226f67dfab0bc053e1e6a4a0d329e2f0,NG-PLC-000392,NGP-000392,NG-PLC-000349,NGP-000349,11999.966,WITHIN,SOURCE_PARENT=NGP-000349;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:2ca939370aa5496fbadedcc259fea023089a608cc25c81a2524a232e52c76e0f,NG-PLC-000393,NGP-000393,NG-PLC-000349,NGP-000349,15774.281,OUTSIDE,SOURCE_PARENT=NGP-000349;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:164592e00398d9d3ee62de6d51df032bd34266f548181309b5e5ef5af704c604,NG-PLC-000394,NGP-000394,NG-PLC-000370,NGP-000370,6566.386,WITHIN,SOURCE_PARENT=NGP-000370;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:8ce332396f273458c8870992de78c8631d2bff3371b5a1a3dc3376debed0c083,NG-PLC-000395,NGP-000395,NG-PLC-000370,NGP-000370,12901.405,OUTSIDE,SOURCE_PARENT=NGP-000370;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ad529c81f6afa4ade6597369d5cc332993ceaa2abcf918d5633dc9c8553e0d15,NG-PLC-000396,NGP-000396,NG-PLC-000371,NGP-000371,15419.237,OUTSIDE,SOURCE_PARENT=NGP-000371;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:78c55e0974fdb3f3fa88c303fe125cba19df216a683394d278eac7b034b4890b,NG-PLC-000397,NGP-000397,NG-PLC-000371,NGP-000371,9305.672,OUTSIDE,SOURCE_PARENT=NGP-000371;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:29b5ca8bf2b78cc0582dc3cf5d31b085b44fee5521a4d84183f01d798ee2ea1c,NG-PLC-000398,NGP-000398,NG-PLC-000372,NGP-000372,6441.021,WITHIN,SOURCE_PARENT=NGP-000372;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:2d0f9d47114f8e05664c8b2e6658a074a3efe8a661dda34188886878a092f3a3,NG-PLC-000399,NGP-000399,NG-PLC-000372,NGP-000372,4999.976,WITHIN,SOURCE_PARENT=NGP-000372;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:bf216a036d9d0a90a47309cec47b8bfff65a379d5f257f0bc013dd65626a6313,NG-PLC-000400,NGP-000400,NG-PLC-000373,NGP-000373,9437.042,OUTSIDE,SOURCE_PARENT=NGP-000373;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:5c10dd55976b968e673bfd6c5606ad7d76fc9cb9e12425afa7c40ab0855904a2,NG-PLC-000401,NGP-000401,NG-PLC-000373,NGP-000373,5006.503,WITHIN,SOURCE_PARENT=NGP-000373;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:732e1747d48dafdadc2f4aee3302a02922ac908f6dc6ac4a466ae7b5ee65fba8,NG-PLC-000402,NGP-000402,NG-PLC-000374,NGP-000374,7449.218,WITHIN,SOURCE_PARENT=NGP-000374;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9c228c439d14ebc0bb08c75c2ffaccdfe0a76c61189a38eb59b5038e1c90bdb4,NG-PLC-000403,NGP-000403,NG-PLC-000374,NGP-000374,14119.480,OUTSIDE,SOURCE_PARENT=NGP-000374;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1519376bb7cdff0de3350fc8ac4fd6cb79e9ae961b48ac5fa903092cd8f68343,NG-PLC-000404,NGP-000404,NG-PLC-000375,NGP-000375,5584.890,WITHIN,SOURCE_PARENT=NGP-000375;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e735ecc6c93904d4a9753a219ea78e3ce233aceaba3fa313c6c9e27a3974e8a7,NG-PLC-000405,NGP-000405,NG-PLC-000375,NGP-000375,8705.046,OUTSIDE,SOURCE_PARENT=NGP-000375;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ad694deb78d13aa90c914c83f87c6b64d61b4aa3cba38e70ac36a86697083e7e,NG-PLC-000406,NGP-000406,NG-PLC-000376,NGP-000376,13302.411,OUTSIDE,SOURCE_PARENT=NGP-000376;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3c0808d30c3b29a95234a816f2a9cf34ae0567cd4a0d085b7ed9d028ad9c2868,NG-PLC-000407,NGP-000407,NG-PLC-000376,NGP-000376,10007.124,OUTSIDE,SOURCE_PARENT=NGP-000376;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:bd07be6bb44a5932b035dec55635e34dc4af1d7ae0f171599bc6eccb5a1b21d4,NG-PLC-000408,NGP-000408,NG-PLC-000377,NGP-000377,4999.959,WITHIN,SOURCE_PARENT=NGP-000377;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3a98324298c9ec350dcdc1d92020d1bcd2941586f0ac8c6199124e4630a7a12c,NG-PLC-000409,NGP-000409,NG-PLC-000377,NGP-000377,13305.195,OUTSIDE,SOURCE_PARENT=NGP-000377;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:64f5b965f77ea4e92ed40279e9fb737e70a966c21a3ea41c3c5f955bbf319cb1,NG-PLC-000410,NGP-000410,NG-PLC-000378,NGP-000378,15950.824,OUTSIDE,SOURCE_PARENT=NGP-000378;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f7375cb2004765b14b3a2b1455df4b2200226f717ab8027d8893e0b1ab5f3d26,NG-PLC-000411,NGP-000411,NG-PLC-000378,NGP-000378,9738.702,OUTSIDE,SOURCE_PARENT=NGP-000378;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:385cd35dc599f2e5868bf5b97e12e173adb4d9b96add098feb75741edd059dc5,NG-PLC-000412,NGP-000412,NG-PLC-000379,NGP-000379,14721.593,OUTSIDE,SOURCE_PARENT=NGP-000379;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:8c4739188837d147f90a7974ffe72f09ef71ff3038b797df699d337cd9e02028,NG-PLC-000413,NGP-000413,NG-PLC-000379,NGP-000379,5577.292,WITHIN,SOURCE_PARENT=NGP-000379;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:505ff8f967e981dd20582f5868791c47fb7bd7045ad0acb15e3cf580e02f7a70,NG-PLC-000414,NGP-000414,NG-PLC-000380,NGP-000380,7577.030,WITHIN,SOURCE_PARENT=NGP-000380;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c8462921aef4a93e6052c3ba2413a13eeca5ea3a411be81b98b628f3ed5d4657,NG-PLC-000415,NGP-000415,NG-PLC-000380,NGP-000380,4999.966,WITHIN,SOURCE_PARENT=NGP-000380;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ba052e6554d245596cf469bdf6c9c022a37855989c1de0c22929c5954816c5e0,NG-PLC-000416,NGP-000416,NG-PLC-000381,NGP-000381,11806.889,OUTSIDE,SOURCE_PARENT=NGP-000381;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
