assignment_candidate_id,subject_type,subject_id,source_place_code,geometry_role_code,geometry_reservation_key,geometry_id,geometry_id_state,effective_from,effective_to,assignment_version,assignment_status,runtime_mode,runtime_effect_scope,publication_status
spatialassign:nngla:ca2030aa35ae53959c261d27b4b205dd03c7c39ae5a206b4f3ae7e74dfbff807,PLACE,NG-PLC-000295,NGP-000295,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000295,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:489b6b777dad7baf31b9bb30e195cb69cabc3b269a8a36f71353bfc721677e05,PLACE,NG-PLC-000296,NGP-000296,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000296,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2a2b26e7cd76e50033d9692644f4c3133e9e062e7b81e8db92372b0e67d7a117,PLACE,NG-PLC-000296,NGP-000296,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000296,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2975c3f5b057663e4b0a1d6e4008b0c6208eca72c15056f2f4eee8b47dd78978,PLACE,NG-PLC-000297,NGP-000297,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000297,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c48af3d599b694eb21deadbc873ea80517c5d7275958604c122ad2a2df1a6f6f,PLACE,NG-PLC-000297,NGP-000297,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000297,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0b297182b5934dc21748b1d88f0a5e7489060c4067c53be9fd3b9e7f054b0c0c,PLACE,NG-PLC-000298,NGP-000298,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000298,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:69baaf244e0dac9193ffaadd598f65c95626cf13496dbde48ba18b49f4c48aae,PLACE,NG-PLC-000298,NGP-000298,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000298,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:94b3a5021ea9b7154faebe71c68bf3d3d3be52dcea9973eea4737cc77efd16e2,PLACE,NG-PLC-000299,NGP-000299,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000299,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0cb44f1128c7de15bd48e339df112c20ee41c8c7966bd645b33d55cd11d736c3,PLACE,NG-PLC-000299,NGP-000299,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000299,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d399dab02422d36912487e0872fe9108053bc0b6b57ab873a28ec684fe780eb2,PLACE,NG-PLC-000300,NGP-000300,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000300,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3c2cb0c28cc73fe30ee9b77a3e31036a1fac3648a256a92143f86acd7b4326d0,PLACE,NG-PLC-000300,NGP-000300,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000300,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f2077f7b269ace5efb6edb415a58919936d8bbea20b5200ec64710c515bc11b4,PLACE,NG-PLC-000301,NGP-000301,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000301,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f64a1fdd2e603749d1e660174948897d9b8c7674eb75174232f0383228371300,PLACE,NG-PLC-000301,NGP-000301,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000301,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d55bbab185422b17846d3e608ad02874d95514e783763db767ac1bc77c32dadc,PLACE,NG-PLC-000302,NGP-000302,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000302,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:399179129cb52851bbf40681cfce89751ea5cb072c0d71bd1bf1f818c67abf45,PLACE,NG-PLC-000302,NGP-000302,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000302,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5e3154e3a916c85263d1e100a2df266b75105f54cb863812f6c70ac5c34f1d25,PLACE,NG-PLC-000303,NGP-000303,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000303,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:aa31f3106504914ebd4ef86fceb4d5a5cc10f2fac92b3e524a197c30d242ede0,PLACE,NG-PLC-000303,NGP-000303,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000303,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:babcbd64ab6ac4eef63b33bfa599d8e20dc6207f95bce6fef8a3cff1c602fb05,PLACE,NG-PLC-000304,NGP-000304,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000304,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1a286a48266b4b29ce80c562fddbacf45bc8ef1c8aeaeddc12fa23ebe2978f7d,PLACE,NG-PLC-000304,NGP-000304,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000304,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d3594b88069844c4c3819a0e6b820d0f2b508c1353598c88ebc6d13a95d87da1,PLACE,NG-PLC-000305,NGP-000305,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000305,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2f797fae345a6c6ebddd16af1de27abb008da7f26e0bc89186e2146fe32e1c84,PLACE,NG-PLC-000305,NGP-000305,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000305,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:43ca322a4f9efa22e965f59cd3ad096dcdd187c73303f61113c51a84db4f3f5f,PLACE,NG-PLC-000306,NGP-000306,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000306,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6fc349c7240b3548f885b373f72627f1beb13cf9a4e16d586e23da45fd35dd04,PLACE,NG-PLC-000307,NGP-000307,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000307,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a57fc64c9aa9c50bddc3fb900094cc56b3ca3d19a198075b1f38bb81e071e61a,PLACE,NG-PLC-000308,NGP-000308,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000308,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:79f42d8473d7012a00aa3437824e36919b00cd0b0db7c816d3934046e4f5676e,PLACE,NG-PLC-000309,NGP-000309,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000309,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3e47372d8e92880f675fc53101e7011a227ac6d39770bfadbd84f6567e3363d7,PLACE,NG-PLC-000310,NGP-000310,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000310,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c7957052b7a848321d450ac2d4a81cf4302656aa95f58c4ddb400550f03f2b7f,PLACE,NG-PLC-000311,NGP-000311,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000311,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a965c5e73024765cec2c7f586874c5e868a30576df4ba7ed4c594d45de017a9c,PLACE,NG-PLC-000312,NGP-000312,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000312,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:81f8507f2632ca3df144f3bbf0cec7fce6104cbbd13ec9a6364901217e6d8743,PLACE,NG-PLC-000313,NGP-000313,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000313,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:df9ebb4f40e2b0161ca9ff5611bbf15badde4244428c2cf452836fb5bfbc0cec,PLACE,NG-PLC-000314,NGP-000314,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000314,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f107296d92fe846ff77fa23fd53f81a8ac9ed62a4c71da2c5d4422547c11828c,PLACE,NG-PLC-000315,NGP-000315,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000315,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:74cfefca06f2158cecbabb8860cf8fe1befb464cd99d10ef5a911004ece5156b,PLACE,NG-PLC-000316,NGP-000316,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000316,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ab6986a0458a0f65ceb03266aaf33c63c2cde4d508a642d700fe9c8ce32838ec,PLACE,NG-PLC-000317,NGP-000317,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000317,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ccd249671508a9240c76b386c181e61e835f95879421b22a7ac0b72a3e432923,PLACE,NG-PLC-000318,NGP-000318,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000318,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:413298fc262a0f4b3add2004435ab96a94422c84a385abc7c088211d2a774f57,PLACE,NG-PLC-000319,NGP-000319,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000319,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:9c15f6117bad1ed6a7de8bcc9412bcf77f13e61b3b766dfe6dda347e4995e495,PLACE,NG-PLC-000320,NGP-000320,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000320,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c91af9b628e780ed39358fcf234cd4b43867bbc235bc9c0c87826dbc3e280b89,PLACE,NG-PLC-000321,NGP-000321,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000321,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:59c894205d8e3c359032ac19f50a97b94a99227eb888ee6be731a49f620f2aa0,PLACE,NG-PLC-000322,NGP-000322,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000322,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f44b4c7da9269bf56c04638dc20e9356dfad4531f4274d76a437060061202e1b,PLACE,NG-PLC-000323,NGP-000323,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000323,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:12d9de9e22140ec6c1825be9e6d6242840e089e5dfcc80dffd0cc8c8b65be3b6,PLACE,NG-PLC-000324,NGP-000324,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000324,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2310f765983d099aa584108812a5e54847c8dd236a16791edfaa86d5fefe849f,PLACE,NG-PLC-000325,NGP-000325,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000325,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d811bc9109600ea686acb006889bb0d3b163b207b7589ddb219313f692a4c5ba,PLACE,NG-PLC-000326,NGP-000326,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000326,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:cc56c3d77d5cc88e762967dde47477aa9fd787dfccf3f80564af8079e4707ed2,PLACE,NG-PLC-000327,NGP-000327,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000327,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:bd92e030abc136a1f4d04b758ef84806b2b33ad3f91a6eff94ad02e8f678be24,PLACE,NG-PLC-000328,NGP-000328,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000328,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c3efb101f48f8cc9c3d64e66d8f33efe9f02aa404b1538a3d759ce27ad59bf9e,PLACE,NG-PLC-000329,NGP-000329,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000329,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e7d060fce5948d0108c5c3c5138c14616bbbdae809ac64d481ac70cbd1583d3b,PLACE,NG-PLC-000330,NGP-000330,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000330,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e0ab9a8d89503d948088cc02deef0980f35264001fdfefbda2e3aebadfd5fd0c,PLACE,NG-PLC-000331,NGP-000331,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000331,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4c174ff7674ad58ccb01c93633246759bf15c24eed2d34c1ad4cb2657e07d3c4,PLACE,NG-PLC-000332,NGP-000332,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000332,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3c51559c71be4f59c95defe760e2d0d8980d205293b57430963ede46ffe77b62,PLACE,NG-PLC-000333,NGP-000333,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000333,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d8254fda6abc16e4b0f272bb04b26c90b2843fc66b91c0217cc16acacbd0960d,PLACE,NG-PLC-000334,NGP-000334,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000334,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5313328d15eeba9547e1c0b7c95fa07dc5864990d604a049a21fae7b1c4dcf94,PLACE,NG-PLC-000335,NGP-000335,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000335,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8294b769ea737ecc11a52bf4f9d04dfb5fcd14327fae3299b10e409ae90304de,PLACE,NG-PLC-000336,NGP-000336,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000336,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:89b65bf6bb2718f58c0bbbc9ba75becf7aeb6c8d7aa0ba59a46d0b3087674785,PLACE,NG-PLC-000337,NGP-000337,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000337,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:7f033930abd70bb7d91df7a775d77e70198f33b9ce68cd947c7cf37e682d0b1e,PLACE,NG-PLC-000338,NGP-000338,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000338,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:7ea80a0c869883f293a5685a9d671ce6be365d334cadf2fa3af269e4e598c43b,PLACE,NG-PLC-000339,NGP-000339,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000339,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0c712d69efb6798ec7eba615a165862f6cd9cfc78a69caa835148b3b905a3844,PLACE,NG-PLC-000340,NGP-000340,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000340,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:956aac884fdc3a6b9147ff82abe0a2ba20341c0347bca09302fa8786d85fb5e5,PLACE,NG-PLC-000341,NGP-000341,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000341,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b7b0d2b079c5ad52861814e50aa4bb5c25c0547a1b7c50ca9b7defae2d358346,PLACE,NG-PLC-000341,NGP-000341,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000341,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:eee71ffe4f5e53f81bf43355f087176451d9646687dac44a5a5faaa064282263,PLACE,NG-PLC-000342,NGP-000342,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000342,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:980db53066930c524b9f9afd7fcccf2626f24f5d2367dbc7b8184ccd3a0001dd,PLACE,NG-PLC-000342,NGP-000342,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000342,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c315ee4e2007c7a0e1bbe16ee6dd395a495130efad649bc2c57a5584d67b2bd1,PLACE,NG-PLC-000343,NGP-000343,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000343,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:84750a1095e66c5962647cf0880fdd5db442770d25bd33eeeb07ecc3e76e3357,PLACE,NG-PLC-000343,NGP-000343,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000343,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b4373a4e01c269222e4538301664913f5508b16d4a24b260e443294786b17205,PLACE,NG-PLC-000344,NGP-000344,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000344,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5e26c5cd4a95b508a1741044fe30c503d33d613ca1f929fc3e58c7c44a864db8,PLACE,NG-PLC-000344,NGP-000344,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000344,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e9293bc0659f52d3414a35325b6c7a2d4f10859564fa35feba8e3f0e128c8b85,PLACE,NG-PLC-000345,NGP-000345,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000345,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:78521e5bcc2efddf2272fdc4c2c7273d4c1ec64ad02bd2462b18713eb3d30fb4,PLACE,NG-PLC-000346,NGP-000346,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000346,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c163f5324f8d6750fb2510cfa27d8f91500e153e40a6b9dfacb3b5234992d97c,PLACE,NG-PLC-000346,NGP-000346,SETTLEMENT_FOOTPRINT,p006.7.11.10:settlement-footprint:NG-PLC-000346,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b5bec84050b4218822e476b16c841ecf4048463c21d6d06c09d375c387c4b11b,PLACE,NG-PLC-000347,NGP-000347,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000347,,PENDING_GOVERNED_LIVE_RESERVATION,2026-08-22,,1,QUALIFIED_PENDING_LIVE_ASSOCIATION,production,SHARED_REFERENCE,NOT_PUBLISHED
