vegetation_observation_id,source_vegetation_cell_id,spatial_point_id,longitude,latitude,vegetation_class,aridity_class,source_annual_rainfall_mm,source_mean_temperature_c,qualification_status,source_dataset_id,source_dataset_version,source_path_reference,source_sha256,runtime_effect_scope
NG-VEG-OBS-000145,vegetation:novegeo:cell:000145,NG-SPT-000577,29.26,0.472533,SPARSE_VEGETATION,SEMI_ARID,616,27.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000146,vegetation:novegeo:cell:000146,NG-SPT-000581,30.94,0.472533,GRASSLAND,NON_ARID,845,24.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000147,vegetation:novegeo:cell:000147,NG-SPT-000585,32.62,0.472533,WOODLAND,NON_ARID,1312,19.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000148,vegetation:novegeo:cell:000148,NG-SPT-000589,34.3,0.472533,DENSE_VEGETATION,NON_ARID,1803,14.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000149,vegetation:novegeo:cell:000149,NG-SPT-000593,35.98,0.472533,DENSE_VEGETATION,NON_ARID,1986,16.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000150,vegetation:novegeo:cell:000150,NG-SPT-000597,37.66,0.472533,DENSE_VEGETATION,NON_ARID,1857,19.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000151,vegetation:novegeo:cell:000151,NG-SPT-000601,39.34,0.472533,DENSE_VEGETATION,NON_ARID,1533,18.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000152,vegetation:novegeo:cell:000152,NG-SPT-000605,41.02,0.472533,WOODLAND,NON_ARID,1104,20.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000153,vegetation:novegeo:cell:000153,NG-SPT-000609,42.7,0.472533,SPARSE_VEGETATION,SEMI_ARID,776,23.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000154,vegetation:novegeo:cell:000154,NG-SPT-000613,29.68,0.892533,SPARSE_VEGETATION,SEMI_ARID,649,26.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000155,vegetation:novegeo:cell:000155,NG-SPT-000617,31.36,0.892533,GRASSLAND,NON_ARID,956,23.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000156,vegetation:novegeo:cell:000156,NG-SPT-000621,33.04,0.892533,DENSE_VEGETATION,NON_ARID,1489,16.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000157,vegetation:novegeo:cell:000157,NG-SPT-000625,34.72,0.892533,DENSE_VEGETATION,NON_ARID,1864,12.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000158,vegetation:novegeo:cell:000158,NG-SPT-000629,36.4,0.892533,DENSE_VEGETATION,NON_ARID,1877,17.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000159,vegetation:novegeo:cell:000159,NG-SPT-000633,38.08,0.892533,DENSE_VEGETATION,NON_ARID,1687,19.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000160,vegetation:novegeo:cell:000160,NG-SPT-000637,39.76,0.892533,WOODLAND,NON_ARID,1357,18.3,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000161,vegetation:novegeo:cell:000161,NG-SPT-000641,41.44,0.892533,GRASSLAND,NON_ARID,977,20.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000162,vegetation:novegeo:cell:000162,NG-SPT-000645,43.12,0.892533,SPARSE_VEGETATION,SEMI_ARID,709,24.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000163,vegetation:novegeo:cell:000163,NG-SPT-000649,30.52,1.312533,SPARSE_VEGETATION,SEMI_ARID,768,25.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000164,vegetation:novegeo:cell:000164,NG-SPT-000653,32.2,1.312533,WOODLAND,NON_ARID,1259,19.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000165,vegetation:novegeo:cell:000165,NG-SPT-000657,33.88,1.312533,DENSE_VEGETATION,NON_ARID,1752,13.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000166,vegetation:novegeo:cell:000166,NG-SPT-000661,35.56,1.312533,DENSE_VEGETATION,NON_ARID,1823,13.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000167,vegetation:novegeo:cell:000167,NG-SPT-000665,37.24,1.312533,DENSE_VEGETATION,NON_ARID,1654,18.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000168,vegetation:novegeo:cell:000168,NG-SPT-000669,38.92,1.312533,DENSE_VEGETATION,NON_ARID,1422,18.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000169,vegetation:novegeo:cell:000169,NG-SPT-000673,40.6,1.312533,WOODLAND,NON_ARID,1100,18.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000170,vegetation:novegeo:cell:000170,NG-SPT-000677,42.28,1.312533,GRASSLAND,NON_ARID,802,22.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000171,vegetation:novegeo:cell:000171,NG-SPT-000681,29.68,1.732533,SPARSE_VEGETATION,SEMI_ARID,639,26.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000172,vegetation:novegeo:cell:000172,NG-SPT-000685,31.36,1.732533,WOODLAND,NON_ARID,1005,22.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000173,vegetation:novegeo:cell:000173,NG-SPT-000689,33.04,1.732533,DENSE_VEGETATION,NON_ARID,1615,15.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000174,vegetation:novegeo:cell:000174,NG-SPT-000693,34.72,1.732533,DENSE_VEGETATION,NON_ARID,1812,11.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000175,vegetation:novegeo:cell:000175,NG-SPT-000697,36.4,1.732533,DENSE_VEGETATION,NON_ARID,1606,16.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000176,vegetation:novegeo:cell:000176,NG-SPT-000701,38.08,1.732533,WOODLAND,NON_ARID,1396,19.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000177,vegetation:novegeo:cell:000177,NG-SPT-000705,39.76,1.732533,WOODLAND,NON_ARID,1166,18.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000178,vegetation:novegeo:cell:000178,NG-SPT-000709,41.44,1.732533,GRASSLAND,NON_ARID,896,19.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000179,vegetation:novegeo:cell:000179,NG-SPT-000713,43.12,1.732533,SPARSE_VEGETATION,SEMI_ARID,680,23.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000180,vegetation:novegeo:cell:000180,NG-SPT-000717,30.52,2.152533,SPARSE_VEGETATION,SEMI_ARID,776,25.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000181,vegetation:novegeo:cell:000181,NG-SPT-000721,32.2,2.152533,WOODLAND,NON_ARID,1369,19.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000182,vegetation:novegeo:cell:000182,NG-SPT-000725,33.88,2.152533,DENSE_VEGETATION,NON_ARID,1825,12.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000183,vegetation:novegeo:cell:000183,NG-SPT-000729,35.56,2.152533,DENSE_VEGETATION,NON_ARID,1625,12.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000184,vegetation:novegeo:cell:000184,NG-SPT-000733,37.24,2.152533,WOODLAND,NON_ARID,1333,18.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000185,vegetation:novegeo:cell:000185,NG-SPT-000737,38.92,2.152533,WOODLAND,NON_ARID,1157,18.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000186,vegetation:novegeo:cell:000186,NG-SPT-000741,40.6,2.152533,GRASSLAND,NON_ARID,961,18.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000187,vegetation:novegeo:cell:000187,NG-SPT-000745,42.28,2.152533,SPARSE_VEGETATION,SEMI_ARID,749,21.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000188,vegetation:novegeo:cell:000188,NG-SPT-000749,43.96,2.152533,SPARSE_VEGETATION,SEMI_ARID,604,25.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000189,vegetation:novegeo:cell:000189,NG-SPT-000753,30.94,2.572533,GRASSLAND,NON_ARID,892,23.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000190,vegetation:novegeo:cell:000190,NG-SPT-000757,32.62,2.572533,DENSE_VEGETATION,NON_ARID,1569,17.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000191,vegetation:novegeo:cell:000191,NG-SPT-000761,34.3,2.572533,DENSE_VEGETATION,NON_ARID,1798,11.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000192,vegetation:novegeo:cell:000192,NG-SPT-000765,35.98,2.572533,DENSE_VEGETATION,NON_ARID,1412,14.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000193,vegetation:novegeo:cell:000193,NG-SPT-000769,37.66,2.572533,WOODLAND,NON_ARID,1132,19.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000194,vegetation:novegeo:cell:000194,NG-SPT-000773,39.34,2.572533,WOODLAND,NON_ARID,1001,18.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000195,vegetation:novegeo:cell:000195,NG-SPT-000777,41.02,2.572533,GRASSLAND,NON_ARID,853,18.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000196,vegetation:novegeo:cell:000196,NG-SPT-000781,42.7,2.572533,SPARSE_VEGETATION,SEMI_ARID,684,22.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000197,vegetation:novegeo:cell:000197,NG-SPT-000785,29.68,2.992533,SPARSE_VEGETATION,SEMI_ARID,619,26.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000198,vegetation:novegeo:cell:000198,NG-SPT-000789,31.36,2.992533,WOODLAND,NON_ARID,1026,22.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000199,vegetation:novegeo:cell:000199,NG-SPT-000793,33.04,2.992533,DENSE_VEGETATION,NON_ARID,1676,15.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000200,vegetation:novegeo:cell:000200,NG-SPT-000797,34.72,2.992533,DENSE_VEGETATION,NON_ARID,1637,11.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000201,vegetation:novegeo:cell:000201,NG-SPT-000801,36.4,2.992533,WOODLAND,NON_ARID,1184,16.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000202,vegetation:novegeo:cell:000202,NG-SPT-000805,38.08,2.992533,GRASSLAND,NON_ARID,966,20.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000203,vegetation:novegeo:cell:000203,NG-SPT-000809,39.76,2.992533,GRASSLAND,NON_ARID,881,19.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000204,vegetation:novegeo:cell:000204,NG-SPT-000813,41.44,2.992533,SPARSE_VEGETATION,SEMI_ARID,770,19.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000205,vegetation:novegeo:cell:000205,NG-SPT-000817,43.12,2.992533,SPARSE_VEGETATION,SEMI_ARID,633,23.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000206,vegetation:novegeo:cell:000206,NG-SPT-000821,30.1,3.412533,SPARSE_VEGETATION,SEMI_ARID,659,26.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000207,vegetation:novegeo:cell:000207,NG-SPT-000825,31.78,3.412533,WOODLAND,NON_ARID,1137,21.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000208,vegetation:novegeo:cell:000208,NG-SPT-000829,33.46,3.412533,DENSE_VEGETATION,NON_ARID,1639,14.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000209,vegetation:novegeo:cell:000209,NG-SPT-000833,35.14,3.412533,WOODLAND,NON_ARID,1391,13.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000210,vegetation:novegeo:cell:000210,NG-SPT-000837,36.82,3.412533,GRASSLAND,NON_ARID,982,18.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000211,vegetation:novegeo:cell:000211,NG-SPT-000841,38.5,3.412533,GRASSLAND,NON_ARID,841,21.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000212,vegetation:novegeo:cell:000212,NG-SPT-000845,40.18,3.412533,SPARSE_VEGETATION,SEMI_ARID,794,19.3,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000213,vegetation:novegeo:cell:000213,NG-SPT-000849,41.86,3.412533,SPARSE_VEGETATION,SEMI_ARID,704,20.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000214,vegetation:novegeo:cell:000214,NG-SPT-000853,43.54,3.412533,ARID_SURFACE,ARID,597,24.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000215,vegetation:novegeo:cell:000215,NG-SPT-000857,30.94,3.832533,SPARSE_VEGETATION,SEMI_ARID,794,24.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000216,vegetation:novegeo:cell:000216,NG-SPT-000861,32.62,3.832533,WOODLAND,NON_ARID,1311,18.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
