climate_observation_id,spatial_point_id,longitude,latitude,annual_rainfall_mm,mean_temperature_c,mean_wind_speed_mps,prevailing_wind_direction_deg,climate_class,baseline_period,qualification_status,source_dataset_id,source_dataset_version,source_path_reference,source_sha256,runtime_effect_scope
NG-CLIM-OBS-000154,NG-SPT-000613,29.68,0.892533,649,26.6,4.9,64,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000155,NG-SPT-000617,31.36,0.892533,956,23.0,4.9,69,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000156,NG-SPT-000621,33.04,0.892533,1489,16.7,5.1,74,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000157,NG-SPT-000625,34.72,0.892533,1864,12.9,5.0,79,HUMID_HIGH_RAINFALL,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000158,NG-SPT-000629,36.4,0.892533,1877,17.1,4.5,84,HUMID_HIGH_RAINFALL,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000159,NG-SPT-000633,38.08,0.892533,1687,19.2,4.6,89,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000160,NG-SPT-000637,39.76,0.892533,1357,18.3,5.1,94,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000161,NG-SPT-000641,41.44,0.892533,977,20.6,5.2,99,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000162,NG-SPT-000645,43.12,0.892533,709,24.2,5.3,104,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000163,NG-SPT-000649,30.52,1.312533,768,25.1,4.9,68,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000164,NG-SPT-000653,32.2,1.312533,1259,19.5,5.0,73,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000165,NG-SPT-000657,33.88,1.312533,1752,13.0,5.3,78,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000166,NG-SPT-000661,35.56,1.312533,1823,13.5,4.8,83,HUMID_HIGH_RAINFALL,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000167,NG-SPT-000665,37.24,1.312533,1654,18.8,4.5,88,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000168,NG-SPT-000669,38.92,1.312533,1422,18.5,4.9,93,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000169,NG-SPT-000673,40.6,1.312533,1100,18.8,5.3,98,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000170,NG-SPT-000677,42.28,1.312533,802,22.1,5.4,103,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000171,NG-SPT-000681,29.68,1.732533,639,26.6,5.0,68,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000172,NG-SPT-000685,31.36,1.732533,1005,22.6,5.0,73,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000173,NG-SPT-000689,33.04,1.732533,1615,15.4,5.3,78,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000174,NG-SPT-000693,34.72,1.732533,1812,11.4,5.3,83,HUMID_HIGH_RAINFALL,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000175,NG-SPT-000697,36.4,1.732533,1606,16.2,4.7,88,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000176,NG-SPT-000701,38.08,1.732533,1396,19.2,4.8,93,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000177,NG-SPT-000705,39.76,1.732533,1166,18.1,5.2,98,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000178,NG-SPT-000709,41.44,1.732533,896,19.8,5.4,103,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000179,NG-SPT-000713,43.12,1.732533,680,23.9,5.4,108,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000180,NG-SPT-000717,30.52,2.152533,776,25.1,5.0,72,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000181,NG-SPT-000721,32.2,2.152533,1369,19.0,5.2,77,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000182,NG-SPT-000725,33.88,2.152533,1825,12.1,5.5,82,HUMID_HIGH_RAINFALL,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000183,NG-SPT-000729,35.56,2.152533,1625,12.8,5.0,87,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000184,NG-SPT-000733,37.24,2.152533,1333,18.8,4.7,92,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000185,NG-SPT-000737,38.92,2.152533,1157,18.9,5.0,98,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000186,NG-SPT-000741,40.6,2.152533,961,18.4,5.4,103,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000187,NG-SPT-000745,42.28,2.152533,749,21.6,5.5,108,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000188,NG-SPT-000749,43.96,2.152533,604,25.5,5.6,113,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000189,NG-SPT-000753,30.94,2.572533,892,23.9,5.1,76,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000190,NG-SPT-000757,32.62,2.572533,1569,17.1,5.4,81,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000191,NG-SPT-000761,34.3,2.572533,1798,11.4,5.5,86,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000192,NG-SPT-000765,35.98,2.572533,1412,14.5,4.8,91,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000193,NG-SPT-000769,37.66,2.572533,1132,19.7,4.7,96,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000194,NG-SPT-000773,39.34,2.572533,1001,18.9,5.2,101,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000195,NG-SPT-000777,41.02,2.572533,853,18.8,5.6,106,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000196,NG-SPT-000781,42.7,2.572533,684,22.6,5.6,111,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000197,NG-SPT-000785,29.68,2.992533,619,26.6,5.2,74,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000198,NG-SPT-000789,31.36,2.992533,1026,22.7,5.2,79,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000199,NG-SPT-000793,33.04,2.992533,1676,15.5,5.5,84,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000200,NG-SPT-000797,34.72,2.992533,1637,11.7,5.4,89,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000201,NG-SPT-000801,36.4,2.992533,1184,16.7,4.8,94,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000202,NG-SPT-000805,38.08,2.992533,966,20.5,4.8,99,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000203,NG-SPT-000809,39.76,2.992533,881,19.0,5.3,104,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000204,NG-SPT-000813,41.44,2.992533,770,19.6,5.7,109,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000205,NG-SPT-000817,43.12,2.992533,633,23.8,5.6,114,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000206,NG-SPT-000821,30.1,3.412533,659,26.1,5.2,77,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000207,NG-SPT-000825,31.78,3.412533,1137,21.4,5.3,82,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000208,NG-SPT-000829,33.46,3.412533,1639,14.5,5.5,87,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000209,NG-SPT-000833,35.14,3.412533,1391,13.1,5.3,92,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000210,NG-SPT-000837,36.82,3.412533,982,18.9,4.8,98,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000211,NG-SPT-000841,38.5,3.412533,841,21.1,4.9,103,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000212,NG-SPT-000845,40.18,3.412533,794,19.3,5.5,108,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000213,NG-SPT-000849,41.86,3.412533,704,20.7,5.7,113,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000214,NG-SPT-000853,43.54,3.412533,597,24.8,5.7,118,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000215,NG-SPT-000857,30.94,3.832533,794,24.4,5.3,82,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000216,NG-SPT-000861,32.62,3.832533,1311,18.5,5.4,87,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000217,NG-SPT-000865,34.3,3.832533,1424,13.7,5.5,92,HUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000218,NG-SPT-000869,35.98,3.832533,1033,16.6,4.8,97,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000219,NG-SPT-000873,37.66,3.832533,794,21.6,4.8,102,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000220,NG-SPT-000877,39.34,3.832533,748,21.0,5.2,107,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000221,NG-SPT-000881,41.02,3.832533,717,20.0,5.6,112,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000222,NG-SPT-000885,42.7,3.832533,629,23.1,5.7,117,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000223,NG-SPT-000889,30.52,4.252533,664,25.6,5.3,83,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000224,NG-SPT-000893,32.2,4.252533,1039,20.8,5.4,88,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000225,NG-SPT-000897,33.88,4.252533,1266,15.5,5.5,93,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000226,NG-SPT-000901,35.56,4.252533,1001,16.4,5.0,98,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000227,NG-SPT-000905,37.24,4.252533,752,21.6,4.7,103,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000228,NG-SPT-000909,38.92,4.252533,694,22.4,5.0,108,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000229,NG-SPT-000913,40.6,4.252533,689,20.9,5.5,113,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000230,NG-SPT-000917,42.28,4.252533,631,22.8,5.7,118,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000231,NG-SPT-000921,30.52,4.672533,628,25.7,5.4,85,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
