assignment_candidate_id,administrative_area_id,geometry_role_code,geometry_reservation_key,geometry_id,geometry_id_state,assignment_version,effective_from,effective_to,assignment_status,legalization_decision_id,runtime_effect_scope
admgeomassign:nngla:7e82165eaf50824d3dfe30212086e7d52bf01dbe48ce1a297ead23e4e10f2a27,NG-ADM-000113,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000113,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:e44bb15f86b694d708f5cdefe7cdb46616a7e33adc02ad54147f30bf8599655a,SHARED_REFERENCE
admgeomassign:nngla:92fbe4f066966a487fb9ea6c0ce500ad5bd972afe56272a3ac42f0d53f2c3e4c,NG-ADM-000114,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000114,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d593f487bf055d09ea85f33a71d83a7e45c91c6f09e54fa5672dbdaf29f4bbb8,SHARED_REFERENCE
admgeomassign:nngla:d66a1ce1ed94df96ce0b59d0f45c34b479787c3516d70fdb7fd5c265b0ffb257,NG-ADM-000115,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000115,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:b9a2ab2b2823ef4b5d0148a2a2055babac1f4057a18d832655d03b3227e5d72e,SHARED_REFERENCE
admgeomassign:nngla:cbd9afeea87141b3fb3562d2bb339d2e4f6ccc7b8b6f3857cf2684ddedb18f67,NG-ADM-000116,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000116,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:17bb60c0fb6474002c7ac7f1ed65756cdc02ffe1b3624f38b5db61911feffac2,SHARED_REFERENCE
admgeomassign:nngla:bc1bfd01eb9ed8d3f65084441456046cc07842882d1597aa78e79a6c7ccf326c,NG-ADM-000117,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000117,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:906cab404ddeae46b52c835beb3142b945860231698d38e000a2deb2e033a641,SHARED_REFERENCE
admgeomassign:nngla:7537105af470a2c883aaef9cd70f251b48decf10c6d325b213f51dec18a68eaf,NG-ADM-000118,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000118,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:f79e816b15b8d459fb9c13e4d71672d0deed16827de2492f162a4b580475854e,SHARED_REFERENCE
admgeomassign:nngla:e98fc57b004e7f6ce01469cb3fdec3caa3cebab11e412b0ea3a39bb9c2a1d94d,NG-ADM-000119,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000119,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:9fe0d684538c3da8806f495df3dc66be9ce6c192a8b506ab41f35f217c6a9d61,SHARED_REFERENCE
admgeomassign:nngla:597e6b7b6b9c61f3260acabe32773410cd24500f0f50eb558497731c6524d4aa,NG-ADM-000120,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000120,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:e80d3858d002edde8f39d716200bacfb6af08238f42513902dd35bc0357a183c,SHARED_REFERENCE
admgeomassign:nngla:cdeb262e14f9c85d6e1ead1e13071ae2e5196a7f0c65949e81965485213e4a88,NG-ADM-000121,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000121,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:7545890a27c03b64a04e5739a656632b72b164d5a084038b4d01ef2ecd8ba908,SHARED_REFERENCE
admgeomassign:nngla:682051ec8f54cf733bfbad574b972c6c3e4879cd9222719d033ef2480815767e,NG-ADM-000122,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000122,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:5fe7aaf150990dd3bdf54379662117361cc1ae970c1ad394ca4557d31b1fa5fb,SHARED_REFERENCE
admgeomassign:nngla:ba25d8f539071f2470656302543674b3a4a1313294300aa82731d2280321f1ab,NG-ADM-000123,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000123,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:8afe437367e01f06d9704dbbd1d4f531ce417ef65c51c26c0939dd4bb8bf1f84,SHARED_REFERENCE
admgeomassign:nngla:883c265dd8c6f0695b4a888507a85b016eb760859819402d638c76a6b3d93caa,NG-ADM-000124,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000124,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:dfeaee24a1409c397da7c3e2f48a215458e990759287254e7f37fe5b5f712cbc,SHARED_REFERENCE
admgeomassign:nngla:957a2959aafc2feffefad113157f3c186d77f87572658a574f3ae75e870fcf6b,NG-ADM-000125,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000125,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:883ff67352d2a2aeed45cb15ba0c57acd5870c97ea4edca1a5fa6cadf42ac8cb,SHARED_REFERENCE
admgeomassign:nngla:a5dc5324a885b1643ce578676b2041ee5a1943c25f9e455bfd75c87dd8d2ba36,NG-ADM-000126,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000126,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:cf0ff057e7aac62c9b904f4405ad430d832f09aee96888d0bcd01d99b0bbf010,SHARED_REFERENCE
admgeomassign:nngla:a69d22bddd4395ffed0e52757601589625b4eeaadf016ef11730dfdfd0750cf2,NG-ADM-000127,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000127,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:f9d1e0c392c176d07a190761f02e4145585c9a1b84f96b7856ed5d3bbec5acfe,SHARED_REFERENCE
admgeomassign:nngla:909c9e69decbf02f276da13f9bd883d48491b96c76e1bd25c734f759fe804216,NG-ADM-000128,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000128,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:72d9abb3ff36a938d8ccc73c1ddfcdeb6785bd6a4b977014e550f5903ca7ff5e,SHARED_REFERENCE
admgeomassign:nngla:b9d3b1e90b40e87262311a3a942ee5a0de98ad36137d1b3ca107adf0aafcea5f,NG-ADM-000129,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000129,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:98b9e192b920f0e1b71faf0bbe8dac9954c6d1525903f34f1a1462ec598e3f76,SHARED_REFERENCE
admgeomassign:nngla:75e2ccabd617a14784ac27b38475c48df218171050c996caa0957144dcd3a530,NG-ADM-000130,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000130,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:dafb7b36becc50300939ea6dd4bc85d9133afc1936e66844aaa9020e8d2090b6,SHARED_REFERENCE
admgeomassign:nngla:4cb0c4e927b026af30f66462c99c9fc5f23fe7fa51208af5d28db470180749ac,NG-ADM-000131,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000131,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:9ca44a90c86f0e960d527a034fd5b1a3bbe2c39e465c43261ae6c10b2343f834,SHARED_REFERENCE
admgeomassign:nngla:83b1438327ae243a9eb65e45e6d5db1dc1b8a7db8febbe4bbf307ecb45082ff2,NG-ADM-000132,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000132,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:179cba764122c7d63824707166042719ddd30091525b46ddf06780790aa26a1a,SHARED_REFERENCE
admgeomassign:nngla:c10118cec6c3db53de0db646e19e1d707fcdd27e8a29fea439d1908ee6b3c9fe,NG-ADM-000133,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000133,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:7fbf748bcd8e83681bb064f00c527c4ad8612e74cfa6fbfb35014fe8f628c372,SHARED_REFERENCE
admgeomassign:nngla:e20c224df77ae12961ebd2a02d93bbc38cf88d30b15ed973612f0f4768fd0452,NG-ADM-000134,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000134,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d63631694787f3d887cd0c5940e44a2ec8c4b0875b6231c2144c4b527e0308b8,SHARED_REFERENCE
admgeomassign:nngla:ebed56caf8a37aa9c825ac98867a33deda29b2f420ed7ccea81ff0704738a032,NG-ADM-000135,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000135,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:cfb2d89389a3529ff910f89752cbeb63f2bf5ce39298a40b0b32dfb1190e0ae0,SHARED_REFERENCE
admgeomassign:nngla:e5116d8df60eca723085ad6ddb6ddb2fa90a1c36ecfae827a9676493be65d54b,NG-ADM-000136,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000136,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:7bcea3faaa0cc5e796d12cbd6041de0cfa28a09a8dd9dc8468781686a587ff8b,SHARED_REFERENCE
admgeomassign:nngla:7ef2262163f9df11a5c7066b1d7e3074dc2b0b2a07a22c7d04684be55ff888d5,NG-ADM-000137,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000137,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:acab129a4aa59d88f7382524a5299677fe442457a999ede632bdf65331fee99b,SHARED_REFERENCE
admgeomassign:nngla:6aa2ec5f8148061884411bc1a3fe6e7ae7efb4ae61f0f3e6fa60a6e1db943a8a,NG-ADM-000138,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000138,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:113ecb489c48ec559384f34e2e77616ca5afd3452174857bfb6a463a792b9012,SHARED_REFERENCE
admgeomassign:nngla:480a4ecff369a9f4df20eb182f9eb684ca1c7ddb4410b947083beb17631d4e8e,NG-ADM-000139,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000139,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d12a00c5793320d6e49e954e5110f50229c9780c36fa48e1ffa1363722ada3f7,SHARED_REFERENCE
admgeomassign:nngla:dac6786511ec335599e334551e2b902d3f79a610cfb9a7142e78ee6e8906402d,NG-ADM-000140,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000140,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:e043f1e7e41162e320c4753e0ba2ba8dabc74593b4bc4114a9ce29d70df8f498,SHARED_REFERENCE
admgeomassign:nngla:a2a32a5441b09d9860b95730c9f142bd2726bb9980c73c93ff4ddcacb50cd196,NG-ADM-000141,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000141,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:9efb6e0e6b4cdfd73a0a371b76b0eb6b8f000c6a784e828ae366a57cd51f0320,SHARED_REFERENCE
admgeomassign:nngla:0e99ecac185aa50ccc393bfd011361cc92e2c9f4c9a7253c3483f16b7388d5df,NG-ADM-000142,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000142,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:a1a5540a6b03f76d61f8d07bfca56cba3e9b6ce49f3f51a666fe32f49e4f07a0,SHARED_REFERENCE
admgeomassign:nngla:d11ccc5d573cc7ab8a2668167df8f230b0b9d00286725b7900e44b9e15272cf6,NG-ADM-000143,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000143,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:66678ef3b7d640b61708ca85530adcc591583ff0bc495102d9beb1b7619a26b8,SHARED_REFERENCE
admgeomassign:nngla:66b761ea1ae050916c4ab2d3c150ffdcc686f90ba3586394d5590d6efd9af5f6,NG-ADM-000144,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000144,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:160e2ca39e330bf0dfee23b2d2b30d517ed843a28f9ae4160af1bcafd159d2da,SHARED_REFERENCE
admgeomassign:nngla:e130227aaef50f157ab655f2caacd39a62d557b2f134a1a62316ddfc82dad0c6,NG-ADM-000145,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000145,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:a56edfe725ac2ada87acd1222df0fa82b163e82b14ff95b812a2b5a3516aff5b,SHARED_REFERENCE
admgeomassign:nngla:cf8c3b05988d4c4265cd3651145c0122fd6e896bb38d441bf5526e06cf08a763,NG-ADM-000146,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000146,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:852f54a9a10318e572a4c93325216abcab3eacb0562b58480174aecaf7817611,SHARED_REFERENCE
admgeomassign:nngla:fed403cf338552e3ce20f88bfa6a1a6b09de81806c54b4f75b945e7313c534a8,NG-ADM-000147,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000147,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:cddde1d8059c43be724350db855a98d3cf7b7643bcf69db2c36506f4c8a165a9,SHARED_REFERENCE
admgeomassign:nngla:befeca048c03d25467a492ff0d00022d4096151ec4c71d622a6fd27846077b6a,NG-ADM-000148,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000148,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:27449b5978256d0dceca89e9a586f8f4b1fefbcaf47bf8782c021003bf8649c4,SHARED_REFERENCE
admgeomassign:nngla:c049b781bd48437ab4876cb0042bd2ddaa9b55a065ef3f98a598446fc1de5aed,NG-ADM-000149,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000149,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:3ecf2fd1bb12710f2b1dc57045fcfac7a82c702aa8388e17e8951f165e35a344,SHARED_REFERENCE
admgeomassign:nngla:1a33ccbd48aa2cf1cf6eeb5a046beb7df99ffef93f564cfaaaa055694053eef2,NG-ADM-000150,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000150,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:ab41b2d285c868478846745391760cae24a8f50ef13363b12e7205ff3bf19cb3,SHARED_REFERENCE
admgeomassign:nngla:f8e7608f090a1e82e89cc8136553735e5e036b9b328b006f850b467141a94e2e,NG-ADM-000151,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000151,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:1cda3ba8927a240b3dab03c9f20a5e4aaf88406032853e27d757fde85ab7d80c,SHARED_REFERENCE
admgeomassign:nngla:c6b7f65b3d6bcf9e44ae675dc5951583fc279bd368545896708e3dc237b062be,NG-ADM-000152,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000152,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:21311c3a97559b91ad933f9693d9380ca3aef0b1a1577149aa6462a3ce67e44d,SHARED_REFERENCE
admgeomassign:nngla:e75ecf16265629fda2a43c63dc274dbf13c7867a26ccb37df012b757ed8be370,NG-ADM-000153,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000153,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:341ef70063cc5e60e4b38f36301e9d6711f2fac8d051abe2e11fe18594fee7c1,SHARED_REFERENCE
admgeomassign:nngla:8f56908e7af543ebe6db88c397497290631ab9806b14aff12cb682464ae34422,NG-ADM-000154,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000154,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:45ac5ee95a0b221016e988cd49299ee477be0e2151d694f74ee4962f4f1488b7,SHARED_REFERENCE
admgeomassign:nngla:d7efd38329d5a331e5668558792f5307927e5188a962d4f5a3824c2b0265b850,NG-ADM-000155,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000155,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:52fcc3f23e769d74655e7eec7da654b26301a7eeb7e7d3ad5e45ffad964b288c,SHARED_REFERENCE
admgeomassign:nngla:9594cc501d4295e64d2e993320c016e8ba489d47d4261e88de53b228f1cf0468,NG-ADM-000156,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000156,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:c3aac493898d72384a183cea9f269a132b552f83029fcb752870c3a412e6695b,SHARED_REFERENCE
admgeomassign:nngla:dfec9976a0cc85c3432bfb03bb59095381b200a23ef2fe20ff3ad59cf6fb32dd,NG-ADM-000157,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000157,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:db97aba4724131734f8e217db2b67607a54b265762dcc58a04a2fd5f915d8949,SHARED_REFERENCE
admgeomassign:nngla:2fdb4e1a9fbec7190fe3286320f4d46d24da33ddcd251169122d52b37583f696,NG-ADM-000158,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000158,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:ee39e1eaecf498477e65427cee3f78c72f677ed026f3a3ff74d935871e317e9f,SHARED_REFERENCE
admgeomassign:nngla:187938ddd82b3c64b1fe7512ce331afe8cdff11704f2ca95c2674d980c3b5b8a,NG-ADM-000159,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000159,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:5ca9968b516e733bbb3feb5c40526e09c3c7a63ac0b15d7454f851028103bfdb,SHARED_REFERENCE
admgeomassign:nngla:6dacd859fca65320ad2a778840500c4e4beae2595dda0f0902e830ab427af2be,NG-ADM-000160,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000160,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:ff0c296a7b787b9cda5091da3066188c954740a9c17fc004527f48de2d2287c9,SHARED_REFERENCE
admgeomassign:nngla:b10e09ca2302e225f1bf9448ed2c565f5f9db21d60a7cbafe9a7f25294b16c25,NG-ADM-000161,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000161,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:d744356ca38e7584e05a47700cabdaf07b8408450e74c4956f1fb082476d94c7,SHARED_REFERENCE
admgeomassign:nngla:4ad46f1cf48c49c728399c5de1d062d2d0fe275e1dfed5bdf3db393517ca9330,NG-ADM-000162,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000162,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:f4f59697f266727753c8ea733daaa699aa8a8a2c3f09217638fee323664cfce5,SHARED_REFERENCE
admgeomassign:nngla:97118b5f9d35ca5a72dc587f51bdebea46988e251ea2c70045b385450de2b864,NG-ADM-000163,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000163,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:c7dfde60ae0b7ceddc30a5c2df99363268330bdbbcb6bcc1bb155ca5d4e61c3a,SHARED_REFERENCE
admgeomassign:nngla:083b868cdda8cbb938273e871d4ad4c3ce653739fb75ab36ea907ca56a33b618,NG-ADM-000164,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000164,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:52889059f9a999a4322e8fff3c5d772884ef3964810f7a9de9cc2d7c4d3409c1,SHARED_REFERENCE
admgeomassign:nngla:4d6f1fb039bc0dff515efca1d93bcab6171614de62c96cc62c433b7871a5148c,NG-ADM-000165,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000165,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:78cc5aa364a4a33c9d7664082d51ad18cfba7d5e43dd84b18582788eb0a21f24,SHARED_REFERENCE
admgeomassign:nngla:1a1eb2b9064002a78a1db0133642aa94690e502601c3a3c55772051475edf298,NG-ADM-000166,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000166,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:5286e80091f14b130f19087253969ad2dc74965bb692be8bf0e4ad0ee569cb75,SHARED_REFERENCE
admgeomassign:nngla:7e3aeb4e2f6b24c59a81ef82bcc774877e420eee1bff6be5f0a775f6a13aafd6,NG-ADM-000167,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000167,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:fdba35262407d2a458f1caf29b06098f379f96f097f3f90a3edb1cec76096d84,SHARED_REFERENCE
admgeomassign:nngla:d80f23cf16843136389d566da5bf886fea46840aca2bd38747292bedaefe1bf4,NG-ADM-000168,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000168,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:be7ad7580545f41e309656b4b7f01d98320ea0ec014acdcbc07cdb1dd3dac4fd,SHARED_REFERENCE
