reference_candidate_id,source_place_code,place_id,canonical_name,place_type_code,region_code,parent_source_place_code,longitude,latitude,crs_code,sovereign_part_id,supporting_spatial_point_id,support_distance_m,placement_basis,geometry_role_code,geometry_reservation_key,geometry_id,geometry_id_state,spatial_assignment_status,outcome_status,exception_code,runtime_mode,runtime_effect_scope,publication_status,legal_boundary_status
placeref:nngla:d55bbab185422b17846d3e608ad02874d95514e783763db767ac1bc77c32dadc,NGP-000302,NG-PLC-000302,Heron Steps,TOWNSHIP,NGR-04,NGP-000260,38.518239000,5.535735000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001000,3275.844,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000260:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-001000,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000302,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:5e3154e3a916c85263d1e100a2df266b75105f54cb863812f6c70ac5c34f1d25,NGP-000303,NG-PLC-000303,Lakemarch East,TOWNSHIP,NGR-04,NGP-000261,37.613853000,5.386623000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-002240,13676.407,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000261:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-002240,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000303,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:babcbd64ab6ac4eef63b33bfa599d8e20dc6207f95bce6fef8a3cff1c602fb05,NGP-000304,NG-PLC-000304,Lowwater Bend,TOWNSHIP,NGR-04,NGP-000261,37.681025000,5.426473000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000998,9848.368,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000261:POLICY=TOWNSHIP:ATTEMPT=1:SUPPORT=NG-SPT-000998,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000304,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:d3594b88069844c4c3819a0e6b820d0f2b508c1353598c88ebc6d13a95d87da1,NGP-000305,NG-PLC-000305,Canal End,TOWNSHIP,NGR-04,NGP-000261,37.799861000,5.491465000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-002268,8089.972,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000261:POLICY=TOWNSHIP:ATTEMPT=1:SUPPORT=NG-SPT-002268,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000305,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:43ca322a4f9efa22e965f59cd3ad096dcdd187c73303f61113c51a84db4f3f5f,NGP-000306,NG-PLC-000306,Upper Nyarin,VILLAGE,NGR-04,NGP-000282,37.405838000,5.904538000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001023,18604.350,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000282:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001023,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000306,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:6fc349c7240b3548f885b373f72627f1beb13cf9a4e16d586e23da45fd35dd04,NGP-000307,NG-PLC-000307,Nyarin Landing,VILLAGE,NGR-04,NGP-000282,37.549437000,5.882836000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001024,13419.393,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000282:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001024,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000307,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:a57fc64c9aa9c50bddc3fb900094cc56b3ca3d19a198075b1f38bb81e071e61a,NGP-000308,NG-PLC-000308,Lower Nyondar,VILLAGE,NGR-04,NGP-000283,37.899177000,5.937358000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001025,20006.050,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000283:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001025,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000308,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:79f42d8473d7012a00aa3437824e36919b00cd0b0db7c816d3934046e4f5676e,NGP-000309,NG-PLC-000309,Nyondar Reed,VILLAGE,NGR-04,NGP-000283,37.853699000,5.920083000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001024,21467.947,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000283:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001024,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000309,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:3e47372d8e92880f675fc53101e7011a227ac6d39770bfadbd84f6567e3363d7,NGP-000310,NG-PLC-000310,Old Nyavora,VILLAGE,NGR-04,NGP-000284,38.218437000,5.322553000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000999,26098.022,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000284:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000999,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000310,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:c7957052b7a848321d450ac2d4a81cf4302656aa95f58c4ddb400550f03f2b7f,NGP-000311,NG-PLC-000311,Nyavora Bank,VILLAGE,NGR-04,NGP-000284,38.253031000,5.363567000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000999,25322.634,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000284:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000999,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000311,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:a965c5e73024765cec2c7f586874c5e868a30576df4ba7ed4c594d45de017a9c,NGP-000312,NG-PLC-000312,East Osprey Bend,VILLAGE,NGR-04,NGP-000285,37.693981000,5.646514000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000998,15365.334,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000285:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000998,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000312,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:81f8507f2632ca3df144f3bbf0cec7fce6104cbbd13ec9a6364901217e6d8743,NGP-000313,NG-PLC-000313,Osprey Bend Ford,VILLAGE,NGR-04,NGP-000285,37.574193000,5.780505000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001024,19387.107,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000285:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001024,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000313,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:df9ebb4f40e2b0161ca9ff5611bbf15badde4244428c2cf452836fb5bfbc0cec,NGP-000314,NG-PLC-000314,South Pelican Reach,VILLAGE,NGR-04,NGP-000286,37.883345000,5.457058000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-002268,5292.533,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000286:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-002268,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000314,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:f107296d92fe846ff77fa23fd53f81a8ac9ed62a4c71da2c5d4422547c11828c,NGP-000315,NG-PLC-000315,Pelican Reach Marsh,VILLAGE,NGR-04,NGP-000286,37.969899000,5.242840000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-002221,10683.456,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000286:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-002221,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000315,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:74cfefca06f2158cecbabb8860cf8fe1befb464cd99d10ef5a911004ece5156b,NGP-000316,NG-PLC-000316,Fenmere Fen,VILLAGE,NGR-04,NGP-000287,38.899718000,5.621275000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001001,12298.151,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000287:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001001,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000316,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:ab6986a0458a0f65ceb03266aaf33c63c2cde4d508a642d700fe9c8ce32838ec,NGP-000317,NG-PLC-000317,Fenmere Pools,VILLAGE,NGR-04,NGP-000287,38.713949000,5.697304000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001001,30693.125,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000287:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001001,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000317,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:ccd249671508a9240c76b386c181e61e835f95879421b22a7ac0b72a3e432923,NGP-000318,NG-PLC-000318,North Lotus Ford,VILLAGE,NGR-04,NGP-000288,38.611669000,5.480675000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001000,12857.577,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000288:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001000,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000318,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:413298fc262a0f4b3add2004435ab96a94422c84a385abc7c088211d2a774f57,NGP-000319,NG-PLC-000319,Lotus Ford Channel,VILLAGE,NGR-04,NGP-000288,38.400550000,5.465276000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001000,12197.565,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000288:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001000,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000319,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:9c15f6117bad1ed6a7de8bcc9412bcf77f13e61b3b766dfe6dda347e4995e495,NGP-000320,NG-PLC-000320,Rivermist Water,VILLAGE,NGR-04,NGP-000289,38.337143000,5.503917000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001000,18050.721,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000289:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001000,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000320,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:c91af9b628e780ed39358fcf234cd4b43867bbc235bc9c0c87826dbc3e280b89,NGP-000321,NG-PLC-000321,Rivermist Bend,VILLAGE,NGR-04,NGP-000289,38.368717000,5.456135000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001000,15826.669,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000289:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001000,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000321,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:59c894205d8e3c359032ac19f50a97b94a99227eb888ee6be731a49f620f2aa0,NGP-000322,NG-PLC-000322,West Heronfall,VILLAGE,NGR-04,NGP-000290,38.552426000,5.311904000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001000,23051.474,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000290:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001000,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000322,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:f44b4c7da9269bf56c04638dc20e9356dfad4531f4274d76a437060061202e1b,NGP-000323,NG-PLC-000323,Heronfall Wetlands,VILLAGE,NGR-04,NGP-000290,38.536508000,5.240209000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000971,16911.243,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000290:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000971,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000323,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:12d9de9e22140ec6c1825be9e6d6242840e089e5dfcc80dffd0cc8c8b65be3b6,NGP-000324,NG-PLC-000324,Delftwater Bay,VILLAGE,NGR-04,NGP-000291,38.248703000,5.636653000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-002284,18316.202,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000291:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-002284,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000324,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:2310f765983d099aa584108812a5e54847c8dd236a16791edfaa86d5fefe849f,NGP-000325,NG-PLC-000325,Delftwater Shoal,VILLAGE,NGR-04,NGP-000291,38.258052000,5.555387000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000999,20274.175,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000291:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000999,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000325,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:d811bc9109600ea686acb006889bb0d3b163b207b7589ddb219313f692a4c5ba,NGP-000326,NG-PLC-000326,Upper Bluehaven,VILLAGE,NGR-04,NGP-000292,37.514796000,5.448110000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000998,17596.323,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000292:POLICY=VILLAGE:ATTEMPT=1:SUPPORT=NG-SPT-000998,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000326,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:cc56c3d77d5cc88e762967dde47477aa9fd787dfccf3f80564af8079e4707ed2,NGP-000327,NG-PLC-000327,Bluehaven Creek,VILLAGE,NGR-04,NGP-000292,37.607951000,5.457855000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000998,8375.897,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000292:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000998,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000327,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:bd92e030abc136a1f4d04b758ef84806b2b33ad3f91a6eff94ad02e8f678be24,NGP-000328,NG-PLC-000328,Lowwater Lagoon,VILLAGE,NGR-04,NGP-000293,37.720993000,5.518089000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000998,6778.934,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000293:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000998,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000328,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:c3efb101f48f8cc9c3d64e66d8f33efe9f02aa404b1538a3d759ce27ad59bf9e,NGP-000329,NG-PLC-000329,Lowwater Bank,VILLAGE,NGR-04,NGP-000293,37.852526000,5.677047000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-002278,19729.160,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000293:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-002278,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000329,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:e7d060fce5948d0108c5c3c5138c14616bbbdae809ac64d481ac70cbd1583d3b,NGP-000330,NG-PLC-000330,Lower Canalford,VILLAGE,NGR-04,NGP-000294,37.618170000,5.673416000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000998,18478.624,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000294:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000998,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000330,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:e0ab9a8d89503d948088cc02deef0980f35264001fdfefbda2e3aebadfd5fd0c,NGP-000331,NG-PLC-000331,Canalford Ferry,VILLAGE,NGR-04,NGP-000294,37.592262000,5.822460000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001024,14350.795,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000294:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001024,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000331,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:4c174ff7674ad58ccb01c93633246759bf15c24eed2d34c1ad4cb2657e07d3c4,NGP-000332,NG-PLC-000332,Brinewell Springs,VILLAGE,NGR-04,NGP-000295,37.472909000,5.769909000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001024,27482.466,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000295:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001024,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000332,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:3c51559c71be4f59c95defe760e2d0d8980d205293b57430963ede46ffe77b62,NGP-000333,NG-PLC-000333,Brinewell Quay,VILLAGE,NGR-04,NGP-000295,37.552174000,5.793221000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001024,19550.410,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000295:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-001024,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000333,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:d8254fda6abc16e4b0f272bb04b26c90b2843fc66b91c0217cc16acacbd0960d,NGP-000334,NG-PLC-000334,Willow Quay Gardens,VILLAGE,NGR-04,NGP-000296,38.054531000,5.727162000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-002282,5093.368,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000296:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-002282,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000334,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:5313328d15eeba9547e1c0b7c95fa07dc5864990d604a049a21fae7b1c4dcf94,NGP-000335,NG-PLC-000335,Willow Quay Reach,VILLAGE,NGR-04,NGP-000296,38.082569000,5.713014000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-002282,2079.168,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000296:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-002282,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000335,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:8294b769ea737ecc11a52bf4f9d04dfb5fcd14327fae3299b10e409ae90304de,NGP-000336,NG-PLC-000336,Fisher's Bell,MARKET_CENTRE,NGR-04,NGP-000282,37.486769000,5.879642000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-001024,20042.492,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000282:POLICY=MARKET_CENTRE:ATTEMPT=0:SUPPORT=NG-SPT-001024,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000336,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
