subject_id,record_family,display_name,geometry_reference,naming_status,lifecycle_status,spatial_status,geometry_publication_status
NG-PLC-000395,PLACE,Fernfall Grove,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000396,PLACE,Lower Rainsong,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000397,PLACE,Rainsong Clearing,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000398,PLACE,East Cedar Run,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000399,PLACE,Cedar Run River,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000400,PLACE,Old Canopy Ford,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000401,PLACE,Canopy Ford Canopy,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000402,PLACE,South Jadefall,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000403,PLACE,Jadefall Falls,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000404,PLACE,Tekkena Fern,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000405,PLACE,Tekkena Shade,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000406,PLACE,North Ashvale,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000407,PLACE,Ashvale Bloom,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000408,PLACE,Riverbloom Vine,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000409,PLACE,Riverbloom Ford,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000410,PLACE,West Marula Gate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000411,PLACE,Marula Gate Rain,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000412,PLACE,Nembri Orchid,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000413,PLACE,Nembri Bend,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000414,PLACE,Upper Mosswick,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000415,PLACE,Mosswick Moss,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000416,PLACE,Brookfern Timber,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000417,PLACE,Brookfern Run,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000418,PLACE,Lower Wildorchid,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000419,PLACE,Wildorchid Palm,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000420,PLACE,Greenmantle Cedar,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000421,PLACE,Greenmantle Glade,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000422,PLACE,Timberwell Brook,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000423,PLACE,Timberwell Hollow,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000424,PLACE,Rain Drum,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000425,PLACE,Canopy Market,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000426,PLACE,River Basket,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000427,PLACE,Marula Exchange,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000428,PLACE,Timber Cross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000429,PLACE,Tekharo BioWorks Campus,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000430,PLACE,Timberloop Industrial Estate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000431,PLACE,Emerald Canopy,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000432,PLACE,Redhaven,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000433,PLACE,Zarqen,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000434,PLACE,Dustmere,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000435,PLACE,Sunward,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000436,PLACE,Redhaven Central,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000437,PLACE,Caravan Exchange,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000438,PLACE,Solar Ward,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000439,PLACE,Railhead,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000440,PLACE,Old Wells,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000441,PLACE,South Bazaar,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000442,PLACE,Civic Mesa,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000443,PLACE,Copper Dunes,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000444,PLACE,Suncrest,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000445,PLACE,Amber Fields,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000446,PLACE,Baric Gardens,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000447,PLACE,Marrowgate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000448,PLACE,Oasis Park,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000449,PLACE,Gulfview,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000450,PLACE,Acacia Ridge,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000451,PLACE,Dustrose,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000452,PLACE,Falcon Heath,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000453,PLACE,Zarqa Heights,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000454,PLACE,Suncourt,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000455,PLACE,Redstone Vale,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000456,PLACE,Barazen,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000457,PLACE,Mareva,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000458,PLACE,Khelar,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000459,PLACE,Caravan Well,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000460,PLACE,Sirocco,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000461,PLACE,Dustrun,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000462,PLACE,Saltwick,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000463,PLACE,Thornfield,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000464,PLACE,Rookwell,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000465,PLACE,Grey Dune,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000466,PLACE,Solmarch,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000467,PLACE,Golden Step,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000468,PLACE,Mirasol,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000469,PLACE,East Oasis,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000470,PLACE,Cinder Plain,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000471,PLACE,Zarqen South,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000472,PLACE,Baric Cross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000473,PLACE,Camel Bell,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000474,PLACE,Dustmere East,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000475,PLACE,Saltpan Row,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000476,PLACE,Thorn Junction,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000477,PLACE,Sunward Gate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000478,PLACE,Oasis Line,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000479,PLACE,Cinder Camp,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000480,PLACE,Lower Barazen,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000481,PLACE,Barazen Wells,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000482,PLACE,Upper Mareva,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000483,PLACE,Mareva Dunes,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000484,PLACE,East Khelar,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000485,PLACE,Khelar Camp,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000486,PLACE,Old Caravan Well,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000487,PLACE,Caravan Well Plain,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000488,PLACE,South Sirocco,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000489,PLACE,Sirocco Oasis,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000490,PLACE,Dustrun Ridge,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000491,PLACE,Dustrun Thorn,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000492,PLACE,North Saltwick,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000493,PLACE,Saltwick Corral,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000494,PLACE,Thornfield Salt,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000495,PLACE,Thornfield End,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000496,PLACE,West Rookwell,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000497,PLACE,Rookwell Acacia,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000498,PLACE,Grey Dune Mesa,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000499,PLACE,Grey Dune Well,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000500,PLACE,Lower Solmarch,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000501,PLACE,Solmarch Dust,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000502,PLACE,Golden Step Sun,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000503,PLACE,Golden Step Cross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000504,PLACE,Upper Mirasol,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000505,PLACE,Mirasol Ember,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000506,PLACE,East Oasis Step,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000507,PLACE,East Oasis Hollow,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000508,PLACE,Cinder Plain Cinder,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000509,PLACE,Cinder Plain Reach,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000510,PLACE,Red Basket,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000511,PLACE,Caravan Cross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000512,PLACE,Salt Market,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000513,PLACE,Sunward Exchange,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000514,PLACE,Wells End,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000515,PLACE,Solar Foundry Zone,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000516,PLACE,Redhaven Dryport Estate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000517,PLACE,Sun Dune,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000518,PLACE,Lysora,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000519,PLACE,Coral Bay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000520,PLACE,El-Maren,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000521,PLACE,Seacliff,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000522,PLACE,Lysora Central,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000523,PLACE,Coral Exchange,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000524,PLACE,Old Harbour,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000525,PLACE,Artisans' Quay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000526,PLACE,Crescent Beach,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000527,PLACE,Embassy Shore,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000528,PLACE,Marina Ward,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000529,PLACE,Lighthouse Hill,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000530,PLACE,Lysoran Heights,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000531,PLACE,Seabreeze,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000532,PLACE,Coral Gardens,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000533,PLACE,Azure Park,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000534,PLACE,New Marseille,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000535,PLACE,Palm Court,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000536,PLACE,Elmarin,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000537,PLACE,Tidewell,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000538,PLACE,Casuarina Rise,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000539,PLACE,Moriah Beach,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000540,PLACE,Sunreef,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000541,PLACE,Whitecap,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000542,PLACE,Azura,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000543,PLACE,Lysaven,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000544,PLACE,Reefcross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000545,PLACE,Bellamar,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000546,PLACE,Seaglass,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000547,PLACE,Marenya,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000548,PLACE,Marenza,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000549,PLACE,Pearlstrand,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000550,PLACE,Suncove,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000551,PLACE,Mistral Bay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000552,PLACE,Cliffhaven,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000553,PLACE,Coralstep,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000554,PLACE,Windport,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000555,PLACE,White Dune,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000556,PLACE,Blue Cape,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000557,PLACE,Coral Bay East,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000558,PLACE,Azura Point,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000559,PLACE,Reefline,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000560,PLACE,El-Maren South,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000561,PLACE,Marenya Cross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000562,PLACE,Pearl Row,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000563,PLACE,Seacliff Lower,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000564,PLACE,Windport Gate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000565,PLACE,Blue Cape End,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000566,PLACE,Old Azura,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000567,PLACE,Azura Cove,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000568,PLACE,Upper Lysaven,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000569,PLACE,Lysaven Beach,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000570,PLACE,East Reefcross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000571,PLACE,Reefcross Palm,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000572,PLACE,Lower Bellamar,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000573,PLACE,Bellamar Creek,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000574,PLACE,South Seaglass,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000575,PLACE,Seaglass Point,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000576,PLACE,Marenya Strand,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000577,PLACE,Marenya Reef,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000578,PLACE,North Marenza,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000579,PLACE,Marenza Bay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000580,PLACE,Pearlstrand Lagoon,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000581,PLACE,Pearlstrand Walk,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000582,PLACE,West Suncove,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000583,PLACE,Suncove Shore,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000584,PLACE,Mistral Bay Dune,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000585,PLACE,Mistral Bay Harbour,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000586,PLACE,Old Cliffhaven,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000587,PLACE,Cliffhaven Cape,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000588,PLACE,Coralstep Coral,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000589,PLACE,Coralstep Rest,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000590,PLACE,Upper Windport,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
