coordinate_occurrence_id,source_file_id,source_record_id,parent_object_type,parent_object_id,geometry_role,ring_id,vertex_sequence,source_longitude_text,source_latitude_text,source_longitude_numeric,source_latitude_numeric,crs_source_code,source_version
coordocc:nngla:639bf333701feeda292d3bd02f74cd8168352bb838df2b34e4aa8c90e71098f5,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000784,POINT_OBSERVATION,,,43.96,2.572533,43.96,2.572533,EPSG:4326,1
coordocc:nngla:288718c9ca597f662e6aa182c3414450fa925bddc731e00e7326e4b29f3bda76,NG-SPFILE-007,NG-CLIM-OBS-000197,SPATIAL_POINT,NG-SPT-000785,POINT_OBSERVATION,,,29.68,2.992533,29.68,2.992533,EPSG:4326,1
coordocc:nngla:e0f6b22fd828e49d4aa6e314ea2f6f7bf22d1ff4372698fcfb761c3e250854b9,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000786,POINT_OBSERVATION,,,30.1,2.992533,30.1,2.992533,EPSG:4326,1
coordocc:nngla:afe7c0bfd2d77a8e79c7f427035272b1e0e2e1d73ecb48170126cd1d44ed8d8d,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000787,POINT_OBSERVATION,,,30.52,2.992533,30.52,2.992533,EPSG:4326,1
coordocc:nngla:e38632f0ffac814a0afad05fcff7d557e2723546f2ef6029405dc047446f307e,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000788,POINT_OBSERVATION,,,30.94,2.992533,30.94,2.992533,EPSG:4326,1
coordocc:nngla:d0b9680cb09e93814e6d4667774b1edca24909c7dd0e941e2b52abb10b9805db,NG-SPFILE-007,NG-CLIM-OBS-000198,SPATIAL_POINT,NG-SPT-000789,POINT_OBSERVATION,,,31.36,2.992533,31.36,2.992533,EPSG:4326,1
coordocc:nngla:802c73f14358c99dec80fc44832230397f8d4794d25d98b4aa6e8b0197b5782b,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000790,POINT_OBSERVATION,,,31.78,2.992533,31.78,2.992533,EPSG:4326,1
coordocc:nngla:8c8ab665dc93bb2c6ae296cb95dab36a5cbdb617618c7c9f4ddfaebacff248c0,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000791,POINT_OBSERVATION,,,32.2,2.992533,32.2,2.992533,EPSG:4326,1
coordocc:nngla:8d25887fb44c0e736fd3936d88bfc7279374822d8f22a176ebc2d928f96b8d92,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000792,POINT_OBSERVATION,,,32.62,2.992533,32.62,2.992533,EPSG:4326,1
coordocc:nngla:309947f06ec350a5dd24b67f07a77225eac68c4780cf184cc8a7d45e9b9d59d8,NG-SPFILE-007,NG-CLIM-OBS-000199,SPATIAL_POINT,NG-SPT-000793,POINT_OBSERVATION,,,33.04,2.992533,33.04,2.992533,EPSG:4326,1
coordocc:nngla:46b14edc959cbe92f97e3c00d142a77ba96bbc65de6d142bdce3ae5a4f579769,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000794,POINT_OBSERVATION,,,33.46,2.992533,33.46,2.992533,EPSG:4326,1
coordocc:nngla:b118a6d211cd44deb4eb50dd1efc927b08533748ea62828c9a1f460a4f4fa333,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000795,POINT_OBSERVATION,,,33.88,2.992533,33.88,2.992533,EPSG:4326,1
coordocc:nngla:e163d2c45ce10ce7a80659e9e312c59ccf7eed006ff536358ae30cada7479fbd,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000796,POINT_OBSERVATION,,,34.3,2.992533,34.3,2.992533,EPSG:4326,1
coordocc:nngla:381acb8b980f2f6d5ecdf4983e8c7ddb23c3a7f3b074e83d5ac9fad01ddc9f70,NG-SPFILE-007,NG-CLIM-OBS-000200,SPATIAL_POINT,NG-SPT-000797,POINT_OBSERVATION,,,34.72,2.992533,34.72,2.992533,EPSG:4326,1
coordocc:nngla:eade22bdb78ccf7a3f58fa32f163231f94a7be37d03192958169b7e6b6f39cf8,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000798,POINT_OBSERVATION,,,35.14,2.992533,35.14,2.992533,EPSG:4326,1
coordocc:nngla:a83f07a1a53bbbca0588bfe52a89cb6a39f90025dd9d81c2c514825a14096054,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000799,POINT_OBSERVATION,,,35.56,2.992533,35.56,2.992533,EPSG:4326,1
coordocc:nngla:9471c39f2395e5db7c026e4f1502f42f9baff42de518c51551f3c0c15d695371,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000800,POINT_OBSERVATION,,,35.98,2.992533,35.98,2.992533,EPSG:4326,1
coordocc:nngla:2a24267011c9a00177206331b2f898d93bff6596f33de7e45fe53497c278015d,NG-SPFILE-007,NG-CLIM-OBS-000201,SPATIAL_POINT,NG-SPT-000801,POINT_OBSERVATION,,,36.4,2.992533,36.4,2.992533,EPSG:4326,1
coordocc:nngla:7518de49f6f6820e869b795e3c054a14e5b2774367f06c5ccdce74377a52368d,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000802,POINT_OBSERVATION,,,36.82,2.992533,36.82,2.992533,EPSG:4326,1
coordocc:nngla:e73fa54532a6f581d1bd1b9410f1843318e023ee7b935c6be53196ab4fa83f54,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000803,POINT_OBSERVATION,,,37.24,2.992533,37.24,2.992533,EPSG:4326,1
coordocc:nngla:eddf93f36bbdb7b87d1acbae73e9dc1cca6b19387c2a9cfdc18dc0d5dfa794ff,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000804,POINT_OBSERVATION,,,37.66,2.992533,37.66,2.992533,EPSG:4326,1
coordocc:nngla:89473f867ebeaf58e1becab89023c3dfd2a8bc430222238d0bfc4f6ef6691c28,NG-SPFILE-007,NG-CLIM-OBS-000202,SPATIAL_POINT,NG-SPT-000805,POINT_OBSERVATION,,,38.08,2.992533,38.08,2.992533,EPSG:4326,1
coordocc:nngla:f4faa80adbbefe94de0807abebfa4b44c92c677180c56c7822d8f4d508c449f9,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000806,POINT_OBSERVATION,,,38.5,2.992533,38.5,2.992533,EPSG:4326,1
coordocc:nngla:f4f2132f6502260309209cf5bd4e3c47929ce461b9856275c2b3849f8dd3a6a9,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000807,POINT_OBSERVATION,,,38.92,2.992533,38.92,2.992533,EPSG:4326,1
coordocc:nngla:a2397c9d26cf4a8052e3f7ac560c1c68f238ccfdfad4870458bfcd3c858c8eff,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000808,POINT_OBSERVATION,,,39.34,2.992533,39.34,2.992533,EPSG:4326,1
coordocc:nngla:952ffa4caa3f497488a181e8ae4eb6167ad18194858c0859b629433e80e0f39a,NG-SPFILE-007,NG-CLIM-OBS-000203,SPATIAL_POINT,NG-SPT-000809,POINT_OBSERVATION,,,39.76,2.992533,39.76,2.992533,EPSG:4326,1
coordocc:nngla:fc9c0d07194a1840d2a82fa49391863dd095e1935cfa53a8ecfd92120b3a4ad7,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000810,POINT_OBSERVATION,,,40.18,2.992533,40.18,2.992533,EPSG:4326,1
coordocc:nngla:f9c736f0e7cd8e7c4457bf3199c3a1930c3c67478bd2e1089c443ed6c2d6498d,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000811,POINT_OBSERVATION,,,40.6,2.992533,40.6,2.992533,EPSG:4326,1
coordocc:nngla:ea082a21b2a0e01cb4fc18b9f16ecf48085a96bd37d73a137c28291f69888fc7,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000812,POINT_OBSERVATION,,,41.02,2.992533,41.02,2.992533,EPSG:4326,1
coordocc:nngla:9fbbd65dd233f1594780974ef2531caf2f79758a72fd9c347b3e7fbf0effd11d,NG-SPFILE-007,NG-CLIM-OBS-000204,SPATIAL_POINT,NG-SPT-000813,POINT_OBSERVATION,,,41.44,2.992533,41.44,2.992533,EPSG:4326,1
coordocc:nngla:ac5e60a19f1134792abb3e2b4c7ad019393974bed286d1eff56f11813d53d574,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000814,POINT_OBSERVATION,,,41.86,2.992533,41.86,2.992533,EPSG:4326,1
coordocc:nngla:acd7d008ba930343a61986213dd7ba8aa09243735ba000ef02cbb3d61cc8bce2,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000815,POINT_OBSERVATION,,,42.28,2.992533,42.28,2.992533,EPSG:4326,1
coordocc:nngla:13a1842b11c42ea18761e5eff6acb2eb5a6a8d4d1fd88d7714f4bb2add087837,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000816,POINT_OBSERVATION,,,42.7,2.992533,42.7,2.992533,EPSG:4326,1
coordocc:nngla:b91177c436b7b7353acd53cb3c0b51caf68c74b3d88ca3352d5c65be32d52157,NG-SPFILE-007,NG-CLIM-OBS-000205,SPATIAL_POINT,NG-SPT-000817,POINT_OBSERVATION,,,43.12,2.992533,43.12,2.992533,EPSG:4326,1
coordocc:nngla:a1283853398b6b125828b96d466fbf434b8e44017adb4fddda5665f1afdf6b60,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000818,POINT_OBSERVATION,,,43.54,2.992533,43.54,2.992533,EPSG:4326,1
coordocc:nngla:c7cf532e38f13d29f8a52740415871e11c8b8d4cc95927f30d57c395a9104ad9,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000819,POINT_OBSERVATION,,,43.96,2.992533,43.96,2.992533,EPSG:4326,1
coordocc:nngla:bbd9dd98c4dba911a2b2139c8069e4a17eab6a269ba3e5c555fc45babd652127,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000820,POINT_OBSERVATION,,,29.68,3.412533,29.68,3.412533,EPSG:4326,1
coordocc:nngla:d33c875994573f617937204fffa9e4a05cabb0a08edb53bf2c083aca29abd96d,NG-SPFILE-007,NG-CLIM-OBS-000206,SPATIAL_POINT,NG-SPT-000821,POINT_OBSERVATION,,,30.1,3.412533,30.1,3.412533,EPSG:4326,1
coordocc:nngla:868e8a338a2d886ac0853d6399670e0474b0570aaf45effab4e386a2b09ca24b,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000822,POINT_OBSERVATION,,,30.52,3.412533,30.52,3.412533,EPSG:4326,1
coordocc:nngla:d6fff0d86cecbab8c22c5b8dc03a0496f93bc5450e40762819c122a02535583c,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000823,POINT_OBSERVATION,,,30.94,3.412533,30.94,3.412533,EPSG:4326,1
coordocc:nngla:81aabe73ed48a93c9c4952550b8882468adb9a9f5ec3f412573caa7bce36431d,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000824,POINT_OBSERVATION,,,31.36,3.412533,31.36,3.412533,EPSG:4326,1
coordocc:nngla:1ffe85afea0420c3a2962e262ad2ea8fd2eb6ef15605ab2cf8565515da111e2f,NG-SPFILE-007,NG-CLIM-OBS-000207,SPATIAL_POINT,NG-SPT-000825,POINT_OBSERVATION,,,31.78,3.412533,31.78,3.412533,EPSG:4326,1
coordocc:nngla:fd2e3a11f72d16b3043b57dc3eba09769457ec023f2d1a35e1f5df8d0df638ed,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000826,POINT_OBSERVATION,,,32.2,3.412533,32.2,3.412533,EPSG:4326,1
coordocc:nngla:d391e8b34a34e195ebd43ea6fcf97dbeba040ba280099a897b4cbe361c814919,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000827,POINT_OBSERVATION,,,32.62,3.412533,32.62,3.412533,EPSG:4326,1
coordocc:nngla:dfc976550d80c6bd118226d444cbb45bfaf03f2087fe924cf918e8bc33855263,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000828,POINT_OBSERVATION,,,33.04,3.412533,33.04,3.412533,EPSG:4326,1
coordocc:nngla:4fe632790fdc2304c9c3a51300666454e488d1881928990ff58c1c3be53f747e,NG-SPFILE-007,NG-CLIM-OBS-000208,SPATIAL_POINT,NG-SPT-000829,POINT_OBSERVATION,,,33.46,3.412533,33.46,3.412533,EPSG:4326,1
coordocc:nngla:98ab7b7063a7a7569005489ffb917d4eb4992a9387e353d7ae5904834af4dfd0,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000830,POINT_OBSERVATION,,,33.88,3.412533,33.88,3.412533,EPSG:4326,1
coordocc:nngla:4e85e0564c5a960894a3a64ccade5b2a0161eb2a8e3726aabddaca6155900e27,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000831,POINT_OBSERVATION,,,34.3,3.412533,34.3,3.412533,EPSG:4326,1
coordocc:nngla:ac02d5bf3a6263afdc376c23bfc972753254a9f37798e98154c3d4da198d25c4,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000832,POINT_OBSERVATION,,,34.72,3.412533,34.72,3.412533,EPSG:4326,1
coordocc:nngla:83c98aec4a6c5f4d9ff9d3599c459411db38f3dfae39ee75eefba756dfffea8a,NG-SPFILE-007,NG-CLIM-OBS-000209,SPATIAL_POINT,NG-SPT-000833,POINT_OBSERVATION,,,35.14,3.412533,35.14,3.412533,EPSG:4326,1
coordocc:nngla:a3bc6b67fbb6329197dca1b24e6b465feb960986d7ac7df010f1efe0f88b0975,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000834,POINT_OBSERVATION,,,35.56,3.412533,35.56,3.412533,EPSG:4326,1
coordocc:nngla:61382024758a51ec8d21e886d072054554384c87701709375aa6f2cde2682d40,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000835,POINT_OBSERVATION,,,35.98,3.412533,35.98,3.412533,EPSG:4326,1
coordocc:nngla:b5058022039e870fed460827b4135d0bf9130e0bae6fff15e4eba793b9607a41,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000836,POINT_OBSERVATION,,,36.4,3.412533,36.4,3.412533,EPSG:4326,1
coordocc:nngla:8234ab30ac3cfa37d02a997f6c237026e1af1456462cb10cd45ec4738c209ba4,NG-SPFILE-007,NG-CLIM-OBS-000210,SPATIAL_POINT,NG-SPT-000837,POINT_OBSERVATION,,,36.82,3.412533,36.82,3.412533,EPSG:4326,1
coordocc:nngla:4e800a43ea4e7c50bc743a2400288f508424c6b05455d1a56e236df87e6e7d93,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000838,POINT_OBSERVATION,,,37.24,3.412533,37.24,3.412533,EPSG:4326,1
coordocc:nngla:94e6b41fe4e7337035064a30b2cb926be7c93e8c73dc108499a23ee7e15d1d7f,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000839,POINT_OBSERVATION,,,37.66,3.412533,37.66,3.412533,EPSG:4326,1
coordocc:nngla:186d76c741770fd0e5a70d0cd243bdb228938c3b1fef3c4a1ad52e028f2fe016,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000840,POINT_OBSERVATION,,,38.08,3.412533,38.08,3.412533,EPSG:4326,1
coordocc:nngla:69c1f15af1404ff30273d7d69a17ec89fdc55a7cba7ee5ea249cdba9e430efd2,NG-SPFILE-007,NG-CLIM-OBS-000211,SPATIAL_POINT,NG-SPT-000841,POINT_OBSERVATION,,,38.5,3.412533,38.5,3.412533,EPSG:4326,1
coordocc:nngla:1d1f97b71ce0b0301eeee7ab40efb0c6ecdf171de5ad32ee29773fecb0c0b3da,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000842,POINT_OBSERVATION,,,38.92,3.412533,38.92,3.412533,EPSG:4326,1
coordocc:nngla:ebdf37e97266a3681bfdd8a6c55ca0e914a11efed608477dfe6913a4aaaf29cc,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000843,POINT_OBSERVATION,,,39.34,3.412533,39.34,3.412533,EPSG:4326,1
coordocc:nngla:0b280cef1204e177058f667926ad83d057237a4df0557af0b45186902274bd6c,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000844,POINT_OBSERVATION,,,39.76,3.412533,39.76,3.412533,EPSG:4326,1
coordocc:nngla:4d49b93a533b857bfee7fd775a066b5c58f6cd84479cbcdf41c094e5764e713d,NG-SPFILE-007,NG-CLIM-OBS-000212,SPATIAL_POINT,NG-SPT-000845,POINT_OBSERVATION,,,40.18,3.412533,40.18,3.412533,EPSG:4326,1
coordocc:nngla:06452bf6b12d03e7c0f2b119365e4de7e5b158c37f9244704638b5a386452cdc,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000846,POINT_OBSERVATION,,,40.6,3.412533,40.6,3.412533,EPSG:4326,1
coordocc:nngla:9ee298e2ecff81528a193cf7fddbb46643e49f38cf18dfc07d2a01f74f91460a,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000847,POINT_OBSERVATION,,,41.02,3.412533,41.02,3.412533,EPSG:4326,1
coordocc:nngla:2105c9263d52221211a5f3aaa27650541ae3cbd862111591b95d7bbb6f7f8e4b,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000848,POINT_OBSERVATION,,,41.44,3.412533,41.44,3.412533,EPSG:4326,1
coordocc:nngla:1c511afb98528e7301ee205c043df480e35966d9f2758da64f35b83b6ad255bb,NG-SPFILE-007,NG-CLIM-OBS-000213,SPATIAL_POINT,NG-SPT-000849,POINT_OBSERVATION,,,41.86,3.412533,41.86,3.412533,EPSG:4326,1
coordocc:nngla:f94377bacf697dd0a96d39ebe3ea572386ac11b37fc0eb22b75da1a9481191b3,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000850,POINT_OBSERVATION,,,42.28,3.412533,42.28,3.412533,EPSG:4326,1
coordocc:nngla:932bee1a1151342b0033153087b8673e494efac8a0755d31bfa91af7836cf4a3,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000851,POINT_OBSERVATION,,,42.7,3.412533,42.7,3.412533,EPSG:4326,1
coordocc:nngla:a4e21abaf0d88870b6e1eb2ea691ae84318edb629088b94f3f4ec98d486c07fa,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000852,POINT_OBSERVATION,,,43.12,3.412533,43.12,3.412533,EPSG:4326,1
coordocc:nngla:f83b3a9bd43e3806256f3f2d16cfaa62a4d3a06626bbcf6c24e67ec562ab3166,NG-SPFILE-007,NG-CLIM-OBS-000214,SPATIAL_POINT,NG-SPT-000853,POINT_OBSERVATION,,,43.54,3.412533,43.54,3.412533,EPSG:4326,1
coordocc:nngla:b8cf43342729845341fb33f9ad4f52be79df33e7fdc032532ddb1147ba5a764e,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000854,POINT_OBSERVATION,,,29.68,3.832533,29.68,3.832533,EPSG:4326,1
coordocc:nngla:26e8dd3286431baab3643b534f3a89f56431e0feaf59e2f2293141dbf112ac6b,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000855,POINT_OBSERVATION,,,30.1,3.832533,30.1,3.832533,EPSG:4326,1
coordocc:nngla:6a1acdeee1022748da563fa7dfbe76a5ef4a853bc7b4f323d10289f6e127eac0,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000856,POINT_OBSERVATION,,,30.52,3.832533,30.52,3.832533,EPSG:4326,1
coordocc:nngla:cafb2be5b9891352d5325338fe741ca66db9dc72883103208dbaa4375a3980ba,NG-SPFILE-007,NG-CLIM-OBS-000215,SPATIAL_POINT,NG-SPT-000857,POINT_OBSERVATION,,,30.94,3.832533,30.94,3.832533,EPSG:4326,1
coordocc:nngla:a8552b079d6e2381b843f0aad9143bf881b08bd016b928db4884c90e46cde4eb,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000858,POINT_OBSERVATION,,,31.36,3.832533,31.36,3.832533,EPSG:4326,1
coordocc:nngla:2194a4609ef11393da6727da54bd986fb0bdf6684a02003ad6cb285c72904b33,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000859,POINT_OBSERVATION,,,31.78,3.832533,31.78,3.832533,EPSG:4326,1
coordocc:nngla:285439e92759a4c03a3f3b4d46a77421898c3503bc25cdb7986741ef20b9196b,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000860,POINT_OBSERVATION,,,32.2,3.832533,32.2,3.832533,EPSG:4326,1
coordocc:nngla:3ab63a74f005b5dde96dfe1cb9a226c4f550025d16dcedf75d5a71a25667582b,NG-SPFILE-007,NG-CLIM-OBS-000216,SPATIAL_POINT,NG-SPT-000861,POINT_OBSERVATION,,,32.62,3.832533,32.62,3.832533,EPSG:4326,1
coordocc:nngla:bbfdf12ee581813bb27cc020f49d5276df90c61caa58964b2955dc3f248fea39,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000862,POINT_OBSERVATION,,,33.04,3.832533,33.04,3.832533,EPSG:4326,1
coordocc:nngla:1b710cb5635cc8b4a0508597c30557419f38e291ea8e7b4b12645b247e238b7a,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000863,POINT_OBSERVATION,,,33.46,3.832533,33.46,3.832533,EPSG:4326,1
coordocc:nngla:65a1b0a8ff5d7e888e3e0f9e90aeb334a0b2a2afd502a2a560b743a3665ee1b1,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000864,POINT_OBSERVATION,,,33.88,3.832533,33.88,3.832533,EPSG:4326,1
coordocc:nngla:8e9d8171c80c49915dd7d1deb8a3c7117f5e65f5455af87984c3fd66ac654273,NG-SPFILE-007,NG-CLIM-OBS-000217,SPATIAL_POINT,NG-SPT-000865,POINT_OBSERVATION,,,34.3,3.832533,34.3,3.832533,EPSG:4326,1
coordocc:nngla:7d1169cb80aa4a394ae7c41a6157a3130d04456b443685f368603642cb85abd4,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000866,POINT_OBSERVATION,,,34.72,3.832533,34.72,3.832533,EPSG:4326,1
coordocc:nngla:4f3a033a43922187b6d30e953ae5938b3647e9022cc91d87b8d2af409b54cc20,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000867,POINT_OBSERVATION,,,35.14,3.832533,35.14,3.832533,EPSG:4326,1
coordocc:nngla:30fee9b1434fdfbfff48ce1cf22d4a7816eab0c3aac895006c0da5f2d5abc3bf,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000868,POINT_OBSERVATION,,,35.56,3.832533,35.56,3.832533,EPSG:4326,1
coordocc:nngla:29ac4c1581ca8ee99d5862f6808237f237abb94d4aa09805b0a53ac57175d244,NG-SPFILE-007,NG-CLIM-OBS-000218,SPATIAL_POINT,NG-SPT-000869,POINT_OBSERVATION,,,35.98,3.832533,35.98,3.832533,EPSG:4326,1
coordocc:nngla:e332a44c5b279570e400a5e1cfddffd4dcd72d521d33890439f582bad058778c,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000870,POINT_OBSERVATION,,,36.4,3.832533,36.4,3.832533,EPSG:4326,1
coordocc:nngla:ddfc5d23571045564fc41a0648de267a2d768fac0a27f9e7a3bfd163650d8a14,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000871,POINT_OBSERVATION,,,36.82,3.832533,36.82,3.832533,EPSG:4326,1
coordocc:nngla:1e2149ba98fd488bb76deb07718ff09db0b21087a6f6d0f91d06ba5692c3b107,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000872,POINT_OBSERVATION,,,37.24,3.832533,37.24,3.832533,EPSG:4326,1
coordocc:nngla:8700117dcc6646f6f5005ef7639ce045e80e39eca2eef02625bc1f773c377f9a,NG-SPFILE-007,NG-CLIM-OBS-000219,SPATIAL_POINT,NG-SPT-000873,POINT_OBSERVATION,,,37.66,3.832533,37.66,3.832533,EPSG:4326,1
coordocc:nngla:09ad01dafbedbf15dd51f30ca84c8f35d3393b38b8aac8f70edf9c8969cbe8e3,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000874,POINT_OBSERVATION,,,38.08,3.832533,38.08,3.832533,EPSG:4326,1
coordocc:nngla:5476f2b2ab083aaf41ddabd22790722fdef6057f0a702d2528e61af55ceae1df,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000875,POINT_OBSERVATION,,,38.5,3.832533,38.5,3.832533,EPSG:4326,1
coordocc:nngla:15dbb056399f002865457e60765e5703854ab6c6a88a4e83eab945df2a13ada1,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000876,POINT_OBSERVATION,,,38.92,3.832533,38.92,3.832533,EPSG:4326,1
coordocc:nngla:db15766b64383bb5cee1afff35e0adab0166faad199ec8f9b1742b1b535ee6b8,NG-SPFILE-007,NG-CLIM-OBS-000220,SPATIAL_POINT,NG-SPT-000877,POINT_OBSERVATION,,,39.34,3.832533,39.34,3.832533,EPSG:4326,1
coordocc:nngla:683a405f0201a2f44fc7c5ec60f076cc7cf2c24c805a98a37d84f25d7421e778,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000878,POINT_OBSERVATION,,,39.76,3.832533,39.76,3.832533,EPSG:4326,1
coordocc:nngla:a02f8a4f000ded7f76197701ac6805986805fdf05ae8f5a7e46d3a906b100725,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000879,POINT_OBSERVATION,,,40.18,3.832533,40.18,3.832533,EPSG:4326,1
coordocc:nngla:6577006d7f348c5d7111e7cd86529c2ded770961bb2172f0fe6c6ae9493cda9f,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000880,POINT_OBSERVATION,,,40.6,3.832533,40.6,3.832533,EPSG:4326,1
coordocc:nngla:74719cffcef188fb4a1454018a70b83e87373381c62257efdb709acf038ebfba,NG-SPFILE-007,NG-CLIM-OBS-000221,SPATIAL_POINT,NG-SPT-000881,POINT_OBSERVATION,,,41.02,3.832533,41.02,3.832533,EPSG:4326,1
coordocc:nngla:860c978bd04ff2d4a68be644df017f648d41f696ec3ad9be8d4d143493ec9b9d,NG-SPFILE-007,NG-SOV-PART-000001,SPATIAL_POINT,NG-SPT-000882,POINT_OBSERVATION,,,41.44,3.832533,41.44,3.832533,EPSG:4326,1
