coordinate_candidate_id,canonical_longitude,canonical_latitude,governed_crs_code,occurrence_count,land_marine_classification,canonicalization_status
coordcand:nngla:b503140d79e2bed02607b85da3011f538bb51a92a4890d8b37fbeaba95c1f6cc,43.12,1.312533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:75ff8959d6f2c5bd193d64ed19a8aeba07f086d04e8bc4b2c4c56a1d051dcbb4,43.381858,1.323363,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:bfb6a86ceb435d4af58c7db6db688384ba663883c1c9dae5ab70583604502ceb,43.405787,1.33545,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4cc5f3705a8d997ecf3a556ff98f792c332e59f94c9e83b56e8543b561fc67b6,43.431791,1.345232,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ea5391faccf2478e849d47dd7e86f73297c482766a9518b6f34cb37c0a1d7f5b,33.932655,1.352939,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:65d26fac2cc3cafc72b8ba611b79bc63cc23b8e8004bb1a79b9293a1243604f7,29.140214,1.353971,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8bb8ca93a2bf039134277e7617c3bd753bd70c14936580eedced684ddf42e819,43.449702,1.364007,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:78ac460a6ab5bb1d727f3e45e379c93bbc6e713f966bcffc010216ffb3fc0b0f,43.465036,1.385644,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4d0917bb745e624ca16bc8dfa6166e77b1c90337a599c30427f1343f83ebca93,43.486785,1.400154,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3290c70a02a4537049cc8338e62495cad0ea867a009d3c14d491d3423e7c4694,43.511191,1.411711,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:7966bd66b444280f73b20d9b0239f46390c0f537184a808f6ba5ac1949cb1828,43.528352,1.431319,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:07c10c5eae7ff0a397dd35356bf8a11d6812947b38bf830e5054a5968f91943a,43.539721,1.457361,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a9aba6add76e3dce1fc9bed194d0d19aa5991de744a4cea3ef08735a008d05a6,29.165349,1.46512,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:7efb50c93a2fec872a481a41aec90dcfeacc76af8477579486c960a6d3375934,34.057566,1.468028,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:29b6f23e0111158d47ad16be690642670f60d2eec72d89f07dabc9ce29c47b84,43.55715,1.476671,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f12f2a3b38ae4103165d334755d7c06d42cb3dfddb3298a912125d13d7580974,43.58549,1.483857,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:194e5be732cf0be4f8d38ff0f48c8a5b4cca31aa2b0ad3b51ffb266fb43e3346,43.616731,1.487821,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:7c66af72176b7419a19baf9399511f4e253d14bc9459cca9f00fa9c06ea4d51c,43.642699,1.497643,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2767f968cd8129a67431975dc9512d1cf6e63e7cecf0a276340b7bc4917ee38b,43.663998,1.512652,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f77eacf34f55439da4f91401acc87d2bcc6530d76d68aeb604bd8536caa2d8bd,43.683504,1.529654,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e723bdb0739aa12d095e844bb476c910faba07453a40a2613114335f5c7a20c4,43.7,1.55,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2d612409ad5efc757e90e3362076ed1689a26a91103f805d911202f6045a5878,43.72209,1.570694,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e26c0742bfcb87b84500930cd60ea18d570ebd6eb9f3121d973f1e48ed0270c3,29.188923,1.576477,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5665877df39689db38f925a638a7d80b5d832623974c2a7404f741f24d4ee45a,43.745727,1.590099,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9240e3e37c6ec9045e58e235e45294ec227a9f94113aa11df40f24e0be4c3c52,43.764844,1.613271,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5965e722abd13f0128e766efa982fa9e2d91ed534774c386a8a204a499558e8f,34.224374,1.629384,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:bfee51274294fc0af28e76ddceb26a56a60799e2f70ac111cf86de9c27b20876,43.777819,1.641561,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:827808b3782b7903b45edb8192cd86195598af8593a6e111fbed887f02af874c,43.790012,1.670503,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d53296319017bf9915a4e13eba738ace47a9f41a93949e6549d328769fac74ce,29.192418,1.690511,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:22daeea446a6abdd76c41fc2c57b0880435b33bc0f330f10fa7fc0624d2d46c0,43.802472,1.699222,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a7cdfacbdce1e94d895624982ac3768376cb0ebe6e71a9cb5e7b9c31865ae902,29.26,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c811c17b85eb1c496af5479a4d98efb491ff2cf25ed1c5f834691fdff310a932,29.68,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:53d02eb152bff22978583f13154d895726c789a48e01afb6fa972f94a7121417,30.1,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b378fa0f6ee5e07c8fbf18516f92f0abc2272f5959a03aeb977fb71ea24721a6,30.52,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e56aabd8acfdf09855642d56e01d32f1d634db47aa0ab17c62a2ac60159a645b,30.94,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9650ba8554d0bf8f13c09d4618d2d7e21747bd31ea0e15429eddca52135546e4,31.36,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e7ebcc4baa74f020926836c6bfa36801fa7e8676739d0cdab41e165421acd544,31.78,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9215d5c497a5d4c1c6f61c1658dfc5275d24de52126272eedc613cde927ff665,32.2,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b00ebb621bbff6056ed7950608b1489b0001809ba1864c5ad5ef7bd960034fce,32.62,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:94dec416b8cd07431f3d41308a8f658519319b1d70d4fc05eea17e29fb029533,33.04,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:bf591fa355ce2740604680e88a7b9d8d2ff0138199e8e0e87ee8b35978cf9554,33.46,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3ef1f1b3a995404bf9370b473622ebd796046d3d97633a57298ddb579dea5852,33.88,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9ef2ffbbc41ebd28c67f0213a09a9d0784b3656842ea4d531db11dbe291dd9fe,34.3,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:95d72a3ffd2ce9347978375e0f9e18e0763841db6467da9874f2c30025c24327,34.72,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5c867b84c4f60e5807087eecb7fc876751f6696064700fb88a50e9f118ed946c,35.14,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:728dc778c76f3a5fe01e22daed095f14a88c7fc87f7bff9d4b5d7b0b7b022944,35.56,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:971d9e68e0f380bfccb3790eb338d3482848fb31bfb20b62c1f926dac9c0b380,35.98,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:59e788a87952cd2c43048aa14bd119c2a97997f19c6711d64d74beaed3fa8208,36.4,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3f5b992e661d5717fcb2eb340a8f77301439983bd62edc21030a5da16095ede4,36.82,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:943e2a0b97af1897640fc5802d27e7036c3b5021cbcde9730787c75088642a3c,37.24,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c5c5eccd9b2ca0884c27b5f2f5d94817fa780de8cd171931ca624ef6b5bc7e76,37.66,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:51e511893e8a1311720f066055f710bc19b03ccd45bf95901bfc4968f9133017,38.08,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:88c873b5ea5b9b7674fc3b5d392bfe486d227c45638308142ce5302304f91eb0,38.5,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:62420d8ecb555da7a50f34d2a109bff4b73794ef8633b5a4081904fdb194a789,38.92,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c829315d1dfd8f441af071f2a0c2bd3309a8df1c9e025cfbbc42b02ed55f4cfd,39.34,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e1c6020abb82e9ba7766e6e21616a18fc822d240b80fb69a4aba0d9f45d33c4d,39.76,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b472a07a284bd1973891578a8f62ca93468a8683481364652c1d15ba19d5efed,40.18,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2e9def9745803970fd18f0abb8cdbeced0787f688c0c48a72442fa75de83a52a,40.6,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:791e03c16cf78c7c51d18d17cd43ca869ac0f6c7be0fd9b6532f9e957a30f6d9,41.02,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:046b61c264a7d2876fa367be7fe2288cc05bca756d462bab6ed16fb5601ef0a5,41.44,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d7644772a38f3dec607caa18ef4d13360488c92e2d56dbdf5018c8d8f4fcb5c8,41.86,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:28dd35b172c4dd65f723eef60b10970595014a8bf5e971bba4d49479a265d2b8,42.28,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ac66a9d71f70610e4f1d4febd493be08f70a75f08a18a5e7845e3b74b79b568d,42.7,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:78684dd623b843df2de64d330e1eab57b2f6007af9a576b6bc9c0a9d8c4b407f,43.12,1.732533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:27b4f25cfd32885f61de63b43bdf8b60e95a1bbe2fbbca39799665214aaed23f,43.54,1.732533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:914f1463e1e8e7858a0d99b9d12de6fbf67a5abd48356a310c9cd9c5177a9cb4,43.808528,1.733278,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:bbaa72b9641001975d1a6fcf7d0c71950409d46c94b34d29504d5538279bc898,43.807997,1.772823,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a0f4850149db5a585b94b64165f56ba5caebacaabd413c0427212fda0f5d41ba,29.198124,1.80425,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:28e00f5f63093a34f5afc279dd209d29038755c5345e83e89b38a649c5163f04,43.814935,1.806144,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:289f90b5c8bf7d5ac75a43f8e04fcc87a7ebc7f1b9729d063426b9280f2ed20f,34.403149,1.808159,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b9ad162b9828b4f8bee3eee376fde6bf49efc3408a786d9dd2171593e769b288,43.841139,1.82341,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b87c7902d5f896a1428f1ff8985bf9f1aae974d91fb33d413e4e3684deee190b,43.878725,1.831191,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:93e8a5ec916a9bd3001cc62a1949e8c28bd0ef427031b5c38a79e129fff954f0,43.91068,1.843664,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:527cd90cf52e32dd52addfa5fd321e638e44117228aa010212bd0aad75cb52f9,43.934285,1.863096,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:82e65024ba2bc327b93bd7364ae0a8f8d1b51fd9e08edc483bfc120f36d7355a,43.960736,1.880156,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4622001c29e0e90ddb5b4f6839469b46563b6e7e412f94d24a9426a082a90dfe,43.992912,1.892445,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:25f73035f1e491dddf49c5c2dac0867999b18f62edf629bd6a2b65f03070359c,44.018866,1.90992,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:aed8fa23d5ba3e9513b1bfe96c0bb8404c4c00ecebb81dd921a3323fe4bd886e,29.222416,1.915511,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:51a75fb0e77ec1065dbc6c71c3eceaad43ab9d20554170585c77907886f6d0ca,44.03179,1.938252,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2b70e78831e05e7383ea6a53cac8ec57d4f9654ff8f24ca29674204563fe6ad9,44.042967,1.96804,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:23f2dd80cfaec083ab891753bed6556fc2dc8fd1a5645ffb2432519b6b771998,34.564505,1.974967,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:27a1e910cb9cc46b8990df384230152e72032446f7a8433838f28a718f076bc1,44.066035,1.98792,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:840e53d58925bc67a8df1eae99b35ecb140f7dcfe34e311b2798ce48b8fdea46,44.097825,2.00053,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4075521694362c15a44ea73480b1c42803fbdb1f889264901a8bf4f121b75d18,44.124993,2.016993,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:57f241c94ea425425f3f3508efcb6a1bb133813e999e8c16f316970275d7005c,29.247709,2.026639,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c7d8df58463c7fe1fc168ca0b42951e0d42409ee17caa4b5a8943a4f89e33ef3,44.143143,2.04097,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2a72b14d3dc3c1b01932d5c5e06460fd67a875210d5c8903bd22a34c9d43ab2b,44.158394,2.067364,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:7c5e586bb0bb63815ca9fcd3fe7a72836efb0b954ac1ff6290154e8753e6a010,44.174043,2.093426,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1c0e662b3d340ca0298a70f2ec0198744fb8c2b51d0a1e895d0c59088d1c1acf,34.679594,2.099878,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:67ea116dbcbef9d2c5c6e963e14144b26d255a660363e595a2e46cce97f8efdc,44.18755,2.121272,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f0bc69661e028deab16a685e46866b9df17b30de12c45c80e3003c0f26e481a5,29.26946,2.138239,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a20bcc43591826bc717ae90b3c75a24a0934db6c42d78a7f65fb439165904fbb,44.2,2.15,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:7afb06c8c92a43881f1cfab77d67b0bff2bce16e68f07f75ce43771b6b1bce49,29.68,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3201c1a72d4bece5536928b8fa846b3332dfffc33670f7a5ce1feecf16427a84,30.1,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:766b777f55855261419d33b944c5af230a7bb2d199e3284c956aba590c8455ab,30.52,2.152533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:7b920e2341ba82afb231c170786897bf19a5db47b3d93b8b6441f69c14ed84bb,30.94,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d82370df277a109558d057c60113db3e565c6ab78097c1b99bf53e681bfa244a,31.36,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d370106dc046270aa4f3468fc9d86640f94bfd233aced29af85fd571b29354ba,31.78,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:48aa755b9f8af366db807ef378e09aefb0f944d3fdecb843d08273d985a0ae1f,32.2,2.152533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4f16483b03f4df3866279b2356c8ed59424b10ab7bd7e1e8b0f04e0ac19ec232,32.62,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f65a6e948989cf69aacf762cb0554de82ae9e682dd92d8132157d3fc2705c70f,33.04,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:032625205897fa0d273e03d9bb8e43b909ea339e62c574482943641c43debd25,33.46,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:956cc00fd680bd464797eb416bb50fde5096a0c9e021b8d4f14d3db974c8a083,33.88,2.152533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:7a73b1a0a6b3bdeb6dfc3d333267e410a8b5f0dcd581f829a03a8122252871e5,34.3,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8fbabf376c261ab6b82b4746e30a4217f16f6010c6fce3516d16ae1022d394ac,34.72,2.152533,NG-CRS-EPSG4326,9,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:859a438a0f7ba717bc493c72fad0c9c5abdf5cd484095571b9f5f7618cdd4fd0,35.14,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c2d684e6741d7700c38bf8ab6b146c9178ae79f64754da735b59f6305d192bee,35.56,2.152533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:eb031bb64ecfbd6f1eacc886c7311489afbf8b5fa4c84784507afe2ec700c532,35.98,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:357bfb96e5b44b9050b1c2f82b46d2d96623bd054313d72c0aa26b64d2bbefd5,36.4,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0a315163e70a4d881c9c154a1f1efdfb2f05ff16037449dceea7e72a68999fe6,36.82,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:566d5b2780c2ad1ed1551e97987e30973e8355a29dd242750e6334ae2f16a122,37.24,2.152533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:db4337bb7a79e1fbbecb2a65c577e6c6640817aab3b115e4bb75affdec7cc7be,37.66,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:865db417bcfae239e7ea4327aadc5f8afbf401e2b683f1dcba940668d37e48d6,38.08,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ab40aa41a6dc126dc9f40ce14fc80acfa515fc9835402251fe376ff2d72decff,38.5,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:94dca8f9864f882bbaa223d440b7a46e6d40033061c1aa9726ebf0979af93304,38.92,2.152533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:715d74f3034638389012b91a06137d49a08ee491918e3fd2ef41afd0bf64d8eb,39.34,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:903eb46da3d7b5b327b69419896464d243658ad2c22090a536b2fb2ea0cd9848,39.76,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4660bf5a80c38189aede36a79b78a29e9805d205ee840a6e91a20a3dc6465f54,40.18,2.152533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
