name_id,canonical_name,ascii_name,name_family,derivation_type,source_record_id,source_name,source_family,transformation_rule,naming_status_code,source_basis,runtime_effect_scope,record_status
NG-NAM-SEA-000165,Osprey Bend Ford Crossing,Osprey Bend Ford Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000313,Osprey Bend Ford,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000166,South Pelican Reach Passage,South Pelican Reach Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000314,South Pelican Reach,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000167,Pelican Reach Marsh Channel,Pelican Reach Marsh Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000315,Pelican Reach Marsh,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000168,Fenmere Fen Crossing,Fenmere Fen Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000316,Fenmere Fen,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000169,Fenmere Pools Passage,Fenmere Pools Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000317,Fenmere Pools,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000170,North Lotus Ford Channel,North Lotus Ford Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000318,North Lotus Ford,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000171,Lotus Ford Channel Crossing,Lotus Ford Channel Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000319,Lotus Ford Channel,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000172,Rivermist Water Passage,Rivermist Water Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000320,Rivermist Water,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000173,Rivermist Bend Channel,Rivermist Bend Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000321,Rivermist Bend,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000174,West Heronfall Crossing,West Heronfall Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000322,West Heronfall,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000175,Heronfall Wetlands Passage,Heronfall Wetlands Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000323,Heronfall Wetlands,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000176,Delftwater Bay Channel,Delftwater Bay Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000324,Delftwater Bay,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000177,Delftwater Shoal Crossing,Delftwater Shoal Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000325,Delftwater Shoal,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000178,Upper Bluehaven Passage,Upper Bluehaven Passage,SEA_ROUTE,SOURCE_DERIVED,NGP-000326,Upper Bluehaven,PLACE,prefix=NONE;suffix=Passage,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000179,Bluehaven Creek Channel,Bluehaven Creek Channel,SEA_ROUTE,SOURCE_DERIVED,NGP-000327,Bluehaven Creek,PLACE,prefix=NONE;suffix=Channel,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
NG-NAM-SEA-000180,Lowwater Lagoon Crossing,Lowwater Lagoon Crossing,SEA_ROUTE,SOURCE_DERIVED,NGP-000328,Lowwater Lagoon,PLACE,prefix=NONE;suffix=Crossing,AVAILABLE,NoveGeo governed source-name roots already used by island_name_catalogue.csv; sea-route names generated as unassigned source catalogue only,SHARED_REFERENCE,ACTIVE
