road_candidate_id,road_name_id,canonical_name,road_class_code,source_name_family,planning_status,geometry_status,geometry_reference,addressing_eligible,region_code,source_basis,runtime_effect_scope
NG-RD-CAND-000218,NG-NAM-ROA-000218,Solmere Gate Highway,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000219,NG-NAM-ROA-000219,Ashkar Cross Junction,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000220,NG-NAM-ROA-000220,Cider Station Crossing,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000221,NG-NAM-ROA-000221,Lower Vondel Road,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000222,NG-NAM-ROA-000222,Vondel Fields Street,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000223,NG-NAM-ROA-000223,Upper Meadowrun Avenue,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000224,NG-NAM-ROA-000224,Meadowrun Grove Lane,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000225,NG-NAM-ROA-000225,East Grainford Drive,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000226,NG-NAM-ROA-000226,Grainford Farm Way,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000227,NG-NAM-ROA-000227,Old Solhaven Boulevard,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000228,NG-NAM-ROA-000228,Solhaven Cross Highway,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000229,NG-NAM-ROA-000229,South Amberfield Junction,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000230,NG-NAM-ROA-000230,Amberfield Plain Crossing,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000231,NG-NAM-ROA-000231,Kestrel Orchard Road,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000232,NG-NAM-ROA-000232,Kestrel Mill Street,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000233,NG-NAM-ROA-000233,North Windcross Avenue,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000234,NG-NAM-ROA-000234,Windcross Acres Lane,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000235,NG-NAM-ROA-000235,Talewood Meadow Drive,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000236,NG-NAM-ROA-000236,Talewood Gate Way,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000237,NG-NAM-ROA-000237,West Broadacre Boulevard,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000238,NG-NAM-ROA-000238,Broadacre Granary Highway,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000239,NG-NAM-ROA-000239,Eastbarrow Ridge Junction,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000240,NG-NAM-ROA-000240,Eastbarrow Silo Crossing,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000241,NG-NAM-ROA-000241,Lower Solvek Road,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000242,NG-NAM-ROA-000242,Solvek Brook Street,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000243,NG-NAM-ROA-000243,Ashkar Vineyard Avenue,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000244,NG-NAM-ROA-000244,Ashkar Lane Lane,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000245,NG-NAM-ROA-000245,Upper Harrowfield Drive,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000246,NG-NAM-ROA-000246,Harrowfield Homestead Way,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000247,NG-NAM-ROA-000247,Cidergate Cider Field Boulevard,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000248,NG-NAM-ROA-000248,Cidergate Hill Highway,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000249,NG-NAM-ROA-000249,Westervale Vale Junction,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000250,NG-NAM-ROA-000250,Westervale Station Crossing,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000251,NG-NAM-ROA-000251,Harvest Cross Road,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000252,NG-NAM-ROA-000252,Millers' Gate Street,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000253,NG-NAM-ROA-000253,Kestrel Market Avenue,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000254,NG-NAM-ROA-000254,Orchard Exchange Lane,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000255,NG-NAM-ROA-000255,Old Silo Drive,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000256,NG-NAM-ROA-000256,Vondara AgroTech Park Way,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000257,NG-NAM-ROA-000257,Kestrel Freight Estate Boulevard,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-03,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000258,NG-NAM-ROA-000258,Silvermere Highway,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000259,NG-NAM-ROA-000259,Nyandor Junction,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000260,NG-NAM-ROA-000260,Reedhaven Crossing,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000261,NG-NAM-ROA-000261,Lakemarch Road,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000262,NG-NAM-ROA-000262,Silvermere Central Street,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000263,NG-NAM-ROA-000263,Lakefront Exchange Avenue,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000264,NG-NAM-ROA-000264,Reedbank Ward Lane,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000265,NG-NAM-ROA-000265,Canal Quarter Drive,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000266,NG-NAM-ROA-000266,Old Ferry Way,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000267,NG-NAM-ROA-000267,Civic Isles Boulevard,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000268,NG-NAM-ROA-000268,Museum Reach Highway,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000269,NG-NAM-ROA-000269,West Quays Junction,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000270,NG-NAM-ROA-000270,Bluewater Crossing,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000271,NG-NAM-ROA-000271,Nyarin Gardens Road,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000272,NG-NAM-ROA-000272,Heron Park Street,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000273,NG-NAM-ROA-000273,Willowmere Avenue,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000274,NG-NAM-ROA-000274,Canalview Lane,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000275,NG-NAM-ROA-000275,Lakeside North Drive,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000276,NG-NAM-ROA-000276,Pearlbank Way,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000277,NG-NAM-ROA-000277,Mistral Court Boulevard,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000278,NG-NAM-ROA-000278,Fenwick Highway,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000279,NG-NAM-ROA-000279,Riverglass Junction,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000280,NG-NAM-ROA-000280,New Delft Crossing,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000281,NG-NAM-ROA-000281,Sedgefield Road,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000282,NG-NAM-ROA-000282,Nyarin Street,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000283,NG-NAM-ROA-000283,Nyondar Avenue,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000284,NG-NAM-ROA-000284,Nyavora Lane,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000285,NG-NAM-ROA-000285,Osprey Bend Drive,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000286,NG-NAM-ROA-000286,Pelican Reach Way,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000287,NG-NAM-ROA-000287,Fenmere Boulevard,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000288,NG-NAM-ROA-000288,Lotus Ford Highway,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000289,NG-NAM-ROA-000289,Rivermist Junction,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000290,NG-NAM-ROA-000290,Heronfall Crossing,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000291,NG-NAM-ROA-000291,Delftwater Road,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000292,NG-NAM-ROA-000292,Bluehaven Street,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000293,NG-NAM-ROA-000293,Lowwater Avenue,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000294,NG-NAM-ROA-000294,Canalford Lane,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000295,NG-NAM-ROA-000295,Brinewell Drive,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000296,NG-NAM-ROA-000296,Willow Quay Way,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000297,NG-NAM-ROA-000297,Nyandor Landing Boulevard,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000298,NG-NAM-ROA-000298,Reedline Highway,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000299,NG-NAM-ROA-000299,Nyan Cross Junction,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000300,NG-NAM-ROA-000300,South Reedhaven Crossing,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000301,NG-NAM-ROA-000301,Lotus Junction Road,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000302,NG-NAM-ROA-000302,Heron Steps Street,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000303,NG-NAM-ROA-000303,Lakemarch East Avenue,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000304,NG-NAM-ROA-000304,Lowwater Bend Lane,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000305,NG-NAM-ROA-000305,Canal End Drive,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000306,NG-NAM-ROA-000306,Upper Nyarin Way,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000307,NG-NAM-ROA-000307,Nyarin Landing Boulevard,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000308,NG-NAM-ROA-000308,Lower Nyondar Highway,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000309,NG-NAM-ROA-000309,Nyondar Reed Junction,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000310,NG-NAM-ROA-000310,Old Nyavora Crossing,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000311,NG-NAM-ROA-000311,Nyavora Bank Road,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000312,NG-NAM-ROA-000312,East Osprey Bend Street,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000313,NG-NAM-ROA-000313,Osprey Bend Ford Avenue,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000314,NG-NAM-ROA-000314,South Pelican Reach Lane,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000315,NG-NAM-ROA-000315,Pelican Reach Marsh Drive,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000316,NG-NAM-ROA-000316,Fenmere Fen Way,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000317,NG-NAM-ROA-000317,Fenmere Pools Boulevard,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000318,NG-NAM-ROA-000318,North Lotus Ford Highway,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000319,NG-NAM-ROA-000319,Lotus Ford Channel Junction,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000320,NG-NAM-ROA-000320,Rivermist Water Crossing,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000321,NG-NAM-ROA-000321,Rivermist Bend Road,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000322,NG-NAM-ROA-000322,West Heronfall Street,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000323,NG-NAM-ROA-000323,Heronfall Wetlands Avenue,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000324,NG-NAM-ROA-000324,Delftwater Bay Lane,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000325,NG-NAM-ROA-000325,Delftwater Shoal Drive,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000326,NG-NAM-ROA-000326,Upper Bluehaven Way,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
