road_segment_id,road_id,source_road_candidate_id,segment_sequence,segment_role,geometry_id,start_measure_m,end_measure_m,geometry_status,addressing_scope_eligible,runtime_effect_scope,source_reference
roadseg:nngla:32ec5f2457d5179ed2bb311c9da280679316753035f6cdf74e0bdcd41da8ea80,NG-RD-000157,NG-RD-CAND-000157,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:033dda7b2708fef0c50635cb4f66547b6116a780b5bb261bc56f239a0b960e2f,NG-RD-000158,NG-RD-CAND-000158,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:292d6fbc86d47a4f0d04b62dae6cb06386a16f8cabcf43c71bb86c6d4d3d90c1,NG-RD-000159,NG-RD-CAND-000159,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8ac296116f6b14877ce30cbd53f411635aa7c3fdf02391f78201215004b38a6a,NG-RD-000160,NG-RD-CAND-000160,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:3feb9aa98300834faab06fe7946909e44e48f0f0315d0dce9b8cf24d9b10dc2f,NG-RD-000161,NG-RD-CAND-000161,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:6c14434ab3725e917b14777a3b915b0907277ebb894e46a094b3d7f73ffe377e,NG-RD-000162,NG-RD-CAND-000162,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:7574c6be2a7baae1a179affedd59e6f44d0ec6c9abaef1810aa5b97d7694b26f,NG-RD-000163,NG-RD-CAND-000163,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:eda8878cb771fa55e934a1ed6a77436c7c5e164bf1daeb5e0730d3fce2ac8fbe,NG-RD-000164,NG-RD-CAND-000164,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:b1c9a067607f9f3af0aa466434397ba0f9eeb1341c278b32375935473cc9f2d3,NG-RD-000165,NG-RD-CAND-000165,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1bf3c1ac05e15b5011df5f78b407ffc5f57e1fc9bcf830dcd6aa8c58ed6a2aa2,NG-RD-000166,NG-RD-CAND-000166,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:0e5dc2d8b13e400319ada785ee9116fc1e80f5cdd3630346f6a4a79247dd18df,NG-RD-000167,NG-RD-CAND-000167,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:67d8ff92e24d6d64512b05aef5282119c618ae2062afe2cd6c1de6a2ab198e88,NG-RD-000168,NG-RD-CAND-000168,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:e53304f730434b5c3763f175a2be63150c3a37c8bc78ef3db2318324f9c60b39,NG-RD-000169,NG-RD-CAND-000169,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4c6962ca91b969ec195abb361e7846c60aa85260f1293c07affaa921fedeaeaf,NG-RD-000170,NG-RD-CAND-000170,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4bfdf9549f4a2b804319fbb851447564ba3f3edad47aa9a7e46d0448cef7076c,NG-RD-000171,NG-RD-CAND-000171,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ab0206218a33ddaae8378e841ae07dcf2cf99740eef6a3e7cd2f729eda1d8c73,NG-RD-000172,NG-RD-CAND-000172,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:f02d9f69921cc51ce896d895210cf03c6d65d302d38fa3376d5d32ee52af95ae,NG-RD-000173,NG-RD-CAND-000173,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:55eaf1732bcb3f408821a4ffca605cbabe16270d6211e4d3e0c28c9c62fc9adf,NG-RD-000174,NG-RD-CAND-000174,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:07c8b7693a352d22e1a9e6b74c54dd4cb799622e50d5e86407e82bcef9db77e5,NG-RD-000175,NG-RD-CAND-000175,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:6597c2cb2040cbe7968c445885d410d97b044955885b4d93f75db95ab89b5dc1,NG-RD-000176,NG-RD-CAND-000176,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:d8525a1c1f6303afca4b7024e611ef5d2f67816b5b25c526514017238bfd098d,NG-RD-000177,NG-RD-CAND-000177,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:007a217b86714a7ab62b4c636a3610c89dff9e78df2aa2f77f25f46be1c83fed,NG-RD-000178,NG-RD-CAND-000178,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1d573d0ed20027ac1e11f25f27aef414e0e78d67b38c2d929e5226fedbb47182,NG-RD-000179,NG-RD-CAND-000179,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:9ca1d55b6502bcef7477c7d4169ca9760886ea2bf92f1cb9962581ae6a67c8a0,NG-RD-000180,NG-RD-CAND-000180,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:d38b2554dcbd4042c2ce8fbe60ae2cd0a5649945edf67e397f6bedd861a83a61,NG-RD-000181,NG-RD-CAND-000181,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:d6f3acd7d9edf6a9121c2b463546d8e36375310eeb238999dc14e8c199bb6508,NG-RD-000182,NG-RD-CAND-000182,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:30af3aa3a7ace42bd32a5d722dde86895297e89578b45c3a34f41dfa5ff6be2c,NG-RD-000183,NG-RD-CAND-000183,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:418968af915d9544e7984f4c78f2c7628c51f1fab72206a8dc6fb624294404ec,NG-RD-000184,NG-RD-CAND-000184,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8c76380c459324a2d5a3a5e0d799cc78b0164b339aadddf67dc6b6e26dad9a63,NG-RD-000185,NG-RD-CAND-000185,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:6c945ab3526c43d7aa9b16e44c245dc3597413be571df72569a91b1901f93f8b,NG-RD-000186,NG-RD-CAND-000186,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c4dce049ba25b4f29ddf3c38d2dc7510bb4f6bdba3be8e73c9fbd2f2b282d95c,NG-RD-000187,NG-RD-CAND-000187,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1e3a7ff35c0c42b2890e79d3b2ebd156f0b2c2bf59b5df1056b76ef210e67957,NG-RD-000188,NG-RD-CAND-000188,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1c30cb8554b1b34e391d4018bfd58eccef5342df84240f9dca5b3bc1cdd01eb2,NG-RD-000189,NG-RD-CAND-000189,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:7bb93ced5b8d079a082efefba1f05fd31b0f69fdc2cf7e70d6c0e06886dae246,NG-RD-000190,NG-RD-CAND-000190,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:64075fb7c4ff1fd2cac94011efa4e7dca9f3805fb7bf92e0598ebae6942cd622,NG-RD-000191,NG-RD-CAND-000191,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:06924a996eb81448af5c65305c8698ccc5b5e4b65cc14759f20d85532584c420,NG-RD-000192,NG-RD-CAND-000192,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:e10b14219a42e202588d396e31d2b6fa565290df133a6a4a5447b269a910171e,NG-RD-000193,NG-RD-CAND-000193,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:a8cb7f66d730485e275468e5458207c8f427f8486e162fa7bfeb69ab9dfbd0b9,NG-RD-000194,NG-RD-CAND-000194,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:95219efdd7148edbe22c9c7148885f015be333cc01d475c04be11197bb494f29,NG-RD-000195,NG-RD-CAND-000195,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:da114c81eead56d5c910b0fc0e6cabe39da8d821e2dc49c86516c6900c366720,NG-RD-000196,NG-RD-CAND-000196,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:2a744175adaa307e26ba3628e4974130380f5c9c87bb0462fd65232e50c58a3c,NG-RD-000197,NG-RD-CAND-000197,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:3d0293d69025270d5386af18aa65f865026b1ea119f728285b6f52fa3af8875d,NG-RD-000198,NG-RD-CAND-000198,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:10674e49978c9abf1bf61b7a2d04ada52bf72f75d83dd07b27f1bff5fdd59d23,NG-RD-000199,NG-RD-CAND-000199,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:bda6bbf20f79eb61494aebfeeabc10d4903f6a13f285ba52c25fd273ab2454c9,NG-RD-000200,NG-RD-CAND-000200,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:f0cbba1ab2917572a7cf05000709d835b9df89f6145519cc10b091869be1355b,NG-RD-000201,NG-RD-CAND-000201,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:9704be52dd401a4b9ebdc88222dc728d0ad08bb800bf22d95b1ba3a4463c8b22,NG-RD-000202,NG-RD-CAND-000202,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:dfc27aef8545ba43979934dd0726f3fa60fc6e795fb147c50f7fe34a7bdb45be,NG-RD-000203,NG-RD-CAND-000203,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c1c05702dadd8bc751ed0c27836bf69e034963ebbbb45edd39df16cb2cd6d014,NG-RD-000204,NG-RD-CAND-000204,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4ce0a174a9f2482147580e8d0a6c29d01ecc3ce785707ffe720b765ff21c151d,NG-RD-000205,NG-RD-CAND-000205,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:d75da8dd2b501196e751eb34c8576f1b9f0f9cedc9145f9dd0649c3f3c1e484e,NG-RD-000206,NG-RD-CAND-000206,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:6508459bcd999c5f909a943f2a05fc3fbd6370bf3d7fcd5ba5e8fde96e74cb23,NG-RD-000207,NG-RD-CAND-000207,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:6977c413b4f97bc58e2026500a8a1b6a69eb79f24ccbb4b2daaab09531ca33c0,NG-RD-000208,NG-RD-CAND-000208,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:b6edb2ba3b63a0b530b2527e7c65029d826134f7f91bba447f0fd5838d898327,NG-RD-000209,NG-RD-CAND-000209,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:b3fddb19845e02dd7304583d0507f634903a1565604a204fa97eaf75b797c1fc,NG-RD-000210,NG-RD-CAND-000210,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8a31dd82849c7794596a3f485840f0ca11cc136e8df8b93ab320ec1dcb015cc0,NG-RD-000211,NG-RD-CAND-000211,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1584056989237ad8e9238001d389b2dd19ef66023711bd43d407b88fbfbf502c,NG-RD-000212,NG-RD-CAND-000212,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4284bb3360c441a2ea9f329674f67b037a4afa10380799208f233c45fbf2445c,NG-RD-000213,NG-RD-CAND-000213,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:474fda1de419d3278de5152e67f81016e2e6e1c83beaec3c76e5d87b998f4bcb,NG-RD-000214,NG-RD-CAND-000214,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:dd60811c5772e0eb87aab59830608afb73387e65780a623acec78f8c6009baaf,NG-RD-000215,NG-RD-CAND-000215,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:2b7bc03750fe8e0443bb4f1933c7aef0bee93cfbde2c6bcf286b961269de0dad,NG-RD-000216,NG-RD-CAND-000216,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:0c722725616802a807d26ad8c894d5d8d75dfc136ab9034c2453a116997b69c5,NG-RD-000217,NG-RD-CAND-000217,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c8197555e73e4a0cc36277df906ae7d1f93bc1969b7bedd3dfb79c395de1c313,NG-RD-000218,NG-RD-CAND-000218,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:9b38013c6ef44d198ce5cb61027214397c08d59698c2076564909a2dde72a781,NG-RD-000219,NG-RD-CAND-000219,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:24572af2092a445c53b7da70c8d5529be1f6aee57393d79b313beafbe2f34524,NG-RD-000220,NG-RD-CAND-000220,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8b3856ca238aef9df7aff0b46120142986f944d03fbe5aa82b3898b4216db239,NG-RD-000221,NG-RD-CAND-000221,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:b04832a361426f245b01afed110a8c16bfaa299a92c717ac0c4ef65266d52b75,NG-RD-000222,NG-RD-CAND-000222,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:f07fff85608b3fb1f0ba6693747da645b80679156dbcf9ba1d0633542721b749,NG-RD-000223,NG-RD-CAND-000223,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c81d6b3cf88687e3f8699974baa7b7235ef661e53199377c2cd5d4bf70829a64,NG-RD-000224,NG-RD-CAND-000224,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:a2ee17ca66ade11af086ca1d6550d5c9830cd318b9c83522e877695481f1230f,NG-RD-000225,NG-RD-CAND-000225,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:f478b4e9563dc58288b823cd4c94bea5803900ea113bb1d29f07fd011281e0f3,NG-RD-000226,NG-RD-CAND-000226,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:463a8275bb8f32e00792efde385accce429eced2dcbf7cfa486cd1704d8333ed,NG-RD-000227,NG-RD-CAND-000227,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:93ea0e108752960350ca820f29ddf87fb41a11d97b370912aac3a079379eef44,NG-RD-000228,NG-RD-CAND-000228,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:bf4aaf27604c9ea79c80717c8da286bd8a09c6cf86a6c784795a0f5eb19296d6,NG-RD-000229,NG-RD-CAND-000229,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:22d28703548202dc4b65cb66072232314d28429e4181e2af964255a432f8bed7,NG-RD-000230,NG-RD-CAND-000230,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c061b87840ebcfbd1cd84bd416726eb130c180417d071f6dc2e2f4248ad07813,NG-RD-000231,NG-RD-CAND-000231,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:344e70e06cd45b8fede9f76ff97e0b934606967858a0682c6f12b9c11ac77f09,NG-RD-000232,NG-RD-CAND-000232,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c32204207a194efa33bc67b446f86160e7b6356152f540fbd650e51f23332bcf,NG-RD-000233,NG-RD-CAND-000233,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8502d5bba7661ab1ae9e730b64eda44d3b173bffe55b947bce6d556737bae581,NG-RD-000234,NG-RD-CAND-000234,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
